estate name,detail link,photo links
Oceanaire,https://www.28hse.com/en/estate/detail/oceanaire-5809,https://i1.28hse.com/2022/09/202209081246488454936_large.jpg
Park Island,https://www.28hse.com/en/estate/detail/park-island-4690,https://i1.28hse.com/2022/09/202209081241012693039_large.jpg
Park Island,https://www.28hse.com/en/estate/detail/park-island-4690,https://i1.28hse.com/2022/09/202209081241026952173_large.jpg
Park Island,https://www.28hse.com/en/estate/detail/park-island-4690,https://i1.28hse.com/2022/09/202209081241027521070_large.jpg
Park Island,https://www.28hse.com/en/estate/detail/park-island-4690,https://i1.28hse.com/2022/09/202209081241023234613_large.jpg
Gold Harbour Mansion,https://www.28hse.com/en/estate/detail/gold-harbour-mansion-8158,https://i1.28hse.com/2022/09/202209081301477719421_large.jpg
Scholars' Lodge,https://www.28hse.com/en/estate/detail/scholars-lodge-26086,https://i1.28hse.com/2022/09/202209081221328758361_large.jpg
National Court,https://www.28hse.com/en/estate/detail/national-court-2906,https://i1.28hse.com/2022/09/202209081234011469766_large.jpg
Ming Sau Building,https://www.28hse.com/en/estate/detail/ming-sau-building-23081,https://i1.28hse.com/2022/09/202209081219264435691_large.jpg
Marbella,https://www.28hse.com/en/estate/detail/marbella-4053,https://i1.28hse.com/2022/09/202209081236295154740_large.jpg
Shun Fung Building,https://www.28hse.com/en/estate/detail/shun-fung-building-5706,https://i1.28hse.com/2022/09/202209081246111650047_large.jpg
Shun Fai building,https://www.28hse.com/en/estate/detail/shun-fai-building-606,https://i1.28hse.com/2022/09/202209081248331005365_large.jpg
Chik Fu Mansion,https://www.28hse.com/en/estate/detail/chik-fu-mansion-5997,https://i1.28hse.com/2022/09/202209081248096538532_large.jpg
Kam Yu Mansion,https://www.28hse.com/en/estate/detail/kam-yu-mansion-728,https://i1.28hse.com/2022/09/202209081255411915729_large.jpg
Aegean Coast,https://www.28hse.com/en/estate/detail/aegean-coast-4500,https://i1.28hse.com/2022/09/202209081239538694504_large.jpg
Hang Fat Building,https://www.28hse.com/en/estate/detail/hang-fat-building-26004,https://i1.28hse.com/2022/09/202209081220336068704_large.jpg
Choi Hing Court,https://www.28hse.com/en/estate/detail/choi-hing-court-26183,https://i1.28hse.com/2022/09/202209081222373050465_large.jpg
Shun Cheong Building,https://www.28hse.com/en/estate/detail/shun-cheong-building-22564,https://i1.28hse.com/2022/09/202209081217021452698_large.jpg
Ming Sun Mansion,https://www.28hse.com/en/estate/detail/ming-sun-mansion-8657,https://i1.28hse.com/2022/09/20220908130521100388_large.jpg
9 Prince's Terrace,https://www.28hse.com/en/estate/detail/9-prince-s-terrace-22472,https://i1.28hse.com/2022/09/202209081216344077107_large.jpg
Sunningdale,https://www.28hse.com/en/estate/detail/sunningdale-2717,https://i1.28hse.com/2022/09/202209081233102340272_large.jpg
Hoi Fu Court,https://www.28hse.com/en/estate/detail/hoi-fu-court-2811,https://i1.28hse.com/2022/09/202209081233324805834_large.jpg
Dragon Phoenix Mansion,https://www.28hse.com/en/estate/detail/dragon-phoenix-mansion-24035,https://i1.28hse.com/2022/09/202209081229384198581_large.jpg
Fu Fai Court,https://www.28hse.com/en/estate/detail/fu-fai-court-22471,https://i1.28hse.com/2022/09/202209081216332454047_large.jpg
Man Hee Mansion,https://www.28hse.com/en/estate/detail/man-hee-mansion-25018,https://i1.28hse.com/2022/09/202209081254427374869_large.jpg
Fortune Garden,https://www.28hse.com/en/estate/detail/fortune-garden-5626,https://i1.28hse.com/2022/09/202209081245314386549_large.jpg
Wah May Building,https://www.28hse.com/en/estate/detail/wah-may-building-2750,https://i1.28hse.com/2022/09/202209081233233321733_large.jpg
Wah Hing Building,https://www.28hse.com/en/estate/detail/wah-hing-building-7672,https://i1.28hse.com/2022/09/202209081258167204760_large.jpg
Hong Shun Building,https://www.28hse.com/en/estate/detail/hong-shun-building-2925,https://i1.28hse.com/2022/09/202209081234102533927_large.jpg
Tai Yuen House,https://www.28hse.com/en/estate/detail/tai-yuen-house-22276,https://i1.28hse.com/2022/09/202209081215342303254_large.jpg
Kingly House,https://www.28hse.com/en/estate/detail/kingly-house-2670,https://i1.28hse.com/2022/09/202209081232566545910_large.jpg
Finery Park,https://www.28hse.com/en/estate/detail/finery-park-4015,https://i1.28hse.com/2022/09/202209081236118483464_large.jpg
Wah Lai Mansion,https://www.28hse.com/en/estate/detail/wah-lai-mansion-6362,https://i1.28hse.com/2022/09/202209081250365750081_large.jpg
12 Tung Choi Street,https://www.28hse.com/en/estate/detail/12-tung-choi-street-26968,https://i1.28hse.com/2022/09/202209081230486086266_large.jpg
Diamond Building,https://www.28hse.com/en/estate/detail/diamond-building-8160,https://i1.28hse.com/2022/09/202209081301485877832_large.jpg
Sai Wan Court,https://www.28hse.com/en/estate/detail/sai-wan-court-1221,https://i1.28hse.com/2022/09/202209081213202965440_large.jpg
Lee King Building,https://www.28hse.com/en/estate/detail/lee-king-building-24089,https://i1.28hse.com/2022/09/202209081229532121043_large.jpg
"16, Tung Street",https://www.28hse.com/en/estate/detail/16-tung-street-22803,https://i1.28hse.com/2022/09/202209081218023961633_large.jpg
La Belle Mansion,https://www.28hse.com/en/estate/detail/la-belle-mansion-5863,https://i1.28hse.com/2022/09/202209081247105298872_large.jpg
Yee Tsui Court,https://www.28hse.com/en/estate/detail/yee-tsui-court-1267,https://i1.28hse.com/2022/09/202209081213327841243_large.jpg
Carrie Court,https://www.28hse.com/en/estate/detail/carrie-court-2340,https://i1.28hse.com/2022/09/202209081221113621081_large.jpg
Kiu Yuen Mansion,https://www.28hse.com/en/estate/detail/kiu-yuen-mansion-2669,https://i1.28hse.com/2022/09/202209081232567739741_large.jpg
Mei Hing Mansion,https://www.28hse.com/en/estate/detail/mei-hing-mansion-26861,https://i1.28hse.com/2022/09/202209081230115054253_large.jpg
Kwai Hong Court,https://www.28hse.com/en/estate/detail/kwai-hong-court-4673,https://i1.28hse.com/2022/09/202209081240538789610_large.jpg
Yick Fat Building,https://www.28hse.com/en/estate/detail/yick-fat-building-5150,https://i1.28hse.com/2022/09/202209081242255741700_large.jpg
Yue Kwong Chuen,https://www.28hse.com/en/estate/detail/yue-kwong-chuen-26207,https://i1.28hse.com/2022/09/202209081222475647378_large.jpg
Graces Court,https://www.28hse.com/en/estate/detail/graces-court-8894,https://i1.28hse.com/2022/09/202209081307052360795_large.jpg
8 Deep Water Bay Road,https://www.28hse.com/en/estate/detail/8-deep-water-bay-road-26640,https://i1.28hse.com/2022/09/202209081226207851764_large.jpg
Wang Yip Street,https://www.28hse.com/en/estate/detail/wang-yip-street-23323,https://i1.28hse.com/2022/09/202209081220465313790_large.jpg
Maryland Court,https://www.28hse.com/en/estate/detail/maryland-court-6818,https://i1.28hse.com/2022/09/202209081253521696027_large.jpg
Ming Wah Yuen,https://www.28hse.com/en/estate/detail/ming-wah-yuen-25100,https://i1.28hse.com/2022/09/202209081255042534185_large.jpg
Park Hillcrest,https://www.28hse.com/en/estate/detail/park-hillcrest-23598,https://i1.28hse.com/2022/09/20220908121624928848_large.jpg
J Residence,https://www.28hse.com/en/estate/detail/j-residence-931,https://i1.28hse.com/2022/09/202209081307532881270_large.jpg
3-7 Tak Ku Ling Road,https://www.28hse.com/en/estate/detail/3-7-tak-ku-ling-road-27008,https://i1.28hse.com/2022/09/202209081231058878836_large.jpg
344-346 Lockhart Road,https://www.28hse.com/en/estate/detail/344-346-lockhart-road-25670,https://i1.28hse.com/2022/09/20220908130643956774_large.jpg
Aqua Blue,https://www.28hse.com/en/estate/detail/aqua-blue-4505,https://i1.28hse.com/2022/09/20220908123955565845_large.jpg
Marvel Court,https://www.28hse.com/en/estate/detail/marvel-court-2544,https://i1.28hse.com/2022/09/20220908123208117875_large.jpg
Green Park,https://www.28hse.com/en/estate/detail/green-park-25069,https://i1.28hse.com/2022/09/202209081255005561535_large.jpg
WarrenWoods,https://www.28hse.com/en/estate/detail/warrenwoods-5524,https://i1.28hse.com/2022/09/202209081244481747844_large.jpg
Bisney Crest,https://www.28hse.com/en/estate/detail/bisney-crest-23430,https://i1.28hse.com/2022/09/202209081221215067846_large.jpg
Shui Fung Building,https://www.28hse.com/en/estate/detail/shui-fung-building-7894,https://i1.28hse.com/2022/09/202209081259513745784_large.jpg
Richmond court,https://www.28hse.com/en/estate/detail/richmond-court-6096,https://i1.28hse.com/2022/09/20220908124847563140_large.jpg
16 Hereford Road,https://www.28hse.com/en/estate/detail/16-hereford-road-26738,https://i1.28hse.com/2022/09/202209081227033500945_large.jpg
Eight South Lane,https://www.28hse.com/en/estate/detail/eight-south-lane-8268,https://i1.28hse.com/2022/09/202209081302321999123_large.jpg
Yan On Building,https://www.28hse.com/en/estate/detail/yan-on-building-8438,https://i1.28hse.com/2022/09/202209081303453962919_large.jpg
Hau Wo House,https://www.28hse.com/en/estate/detail/hau-wo-house-8132,https://i1.28hse.com/2022/09/202209081301368011790_large.jpg
Victory Building,https://www.28hse.com/en/estate/detail/victory-building-25638,https://i1.28hse.com/2022/09/202209081305367579257_large.jpg
202 Lai Chi Kok Road,https://www.28hse.com/en/estate/detail/202-lai-chi-kok-road-6725,https://i1.28hse.com/2022/09/202209081253127284537_large.jpg
Po Yan Building,https://www.28hse.com/en/estate/detail/po-yan-building-8263,https://i1.28hse.com/2022/09/202209081302291946126_large.jpg
To Yuen Mansion,https://www.28hse.com/en/estate/detail/to-yuen-mansion-3102,https://i1.28hse.com/2022/09/20220908123523460534_large.jpg
Lai Kee Mansion,https://www.28hse.com/en/estate/detail/lai-kee-mansion-26076,https://i1.28hse.com/2022/09/202209081221257373591_large.jpg
Flower Villa,https://www.28hse.com/en/estate/detail/flower-villa-7502,https://i1.28hse.com/2022/09/202209081257044667771_large.jpg
Tai Fung Building,https://www.28hse.com/en/estate/detail/tai-fung-building-22561,https://i1.28hse.com/2022/09/202209081217018681560_large.jpg
Spring Garden Mansion,https://www.28hse.com/en/estate/detail/spring-garden-mansion-22292,https://i1.28hse.com/2022/09/202209081215408519276_large.jpg
140 Lai Chi Kok Road,https://www.28hse.com/en/estate/detail/140-lai-chi-kok-road-23981,https://i1.28hse.com/2022/09/20220908122915598113_large.jpg
Grand Palisades,https://www.28hse.com/en/estate/detail/grand-palisades-4146,https://i1.28hse.com/2022/09/202209081237253140409_large.jpg
Mai Ning Building,https://www.28hse.com/en/estate/detail/mai-ning-building-7971,https://i1.28hse.com/2022/09/202209081300255203163_large.jpg
Pine Villas,https://www.28hse.com/en/estate/detail/pine-villas-24470,https://i1.28hse.com/2022/09/202209081239457758038_large.jpg
Yick Lee Mansion,https://www.28hse.com/en/estate/detail/yick-lee-mansion-7529,https://i1.28hse.com/2022/09/202209081257187696272_large.jpg
Tai Shun House,https://www.28hse.com/en/estate/detail/tai-shun-house-8479,https://i1.28hse.com/2022/09/20220908130406139885_large.jpg
Cheung Hong Mansion,https://www.28hse.com/en/estate/detail/cheung-hong-mansion-2429,https://i1.28hse.com/2022/09/202209081226018020391_large.jpg
1034 Canton Road,https://www.28hse.com/en/estate/detail/1034-canton-road-23860,https://i1.28hse.com/2022/09/202209081228323621299_large.jpg
Sincere Western House,https://www.28hse.com/en/estate/detail/sincere-western-house-5115,https://i1.28hse.com/2022/09/20220908124211965697_large.jpg
Beacon Hill Court,https://www.28hse.com/en/estate/detail/beacon-hill-court-2167,https://i1.28hse.com/2022/09/202209081214362220077_large.jpg
No.9 Tung Shan Terrace,https://www.28hse.com/en/estate/detail/no-9-tung-shan-terrace-25954,https://i1.28hse.com/2022/09/202209081220001387802_large.jpg
Kam Cheong Building,https://www.28hse.com/en/estate/detail/kam-cheong-building-6931,https://i1.28hse.com/2022/09/2022090812542253380_large.jpg
The Grandiose,https://www.28hse.com/en/estate/detail/the-grandiose-4005,https://i1.28hse.com/2022/09/202209081236041358047_large.jpg
Regency Park,https://www.28hse.com/en/estate/detail/regency-park-4675,https://i1.28hse.com/2022/09/202209081240541385255_large.jpg
Robinson Crest,https://www.28hse.com/en/estate/detail/robinson-crest-437,https://i1.28hse.com/2022/09/20220908123900914276_large.jpg
The Belcher's,https://www.28hse.com/en/estate/detail/the-belcher-s-24138,https://i1.28hse.com/2023/01/202301261529054839379_large.jpg
The Belcher's,https://www.28hse.com/en/estate/detail/the-belcher-s-24138,https://i1.28hse.com/2023/01/20230126152907860777_large.jpg
The Belcher's,https://www.28hse.com/en/estate/detail/the-belcher-s-24138,https://i1.28hse.com/2023/01/202301261529094105084_large.jpg
The Belcher's,https://www.28hse.com/en/estate/detail/the-belcher-s-24138,https://i1.28hse.com/2023/01/202301261529123264755_large.jpg
The Belcher's,https://www.28hse.com/en/estate/detail/the-belcher-s-24138,https://i1.28hse.com/2023/01/202301261529143104559_large.jpg
The Belcher's,https://www.28hse.com/en/estate/detail/the-belcher-s-24138,https://i1.28hse.com/2023/01/202301261529168153973_large.jpg
The Belcher's,https://www.28hse.com/en/estate/detail/the-belcher-s-24138,https://i1.28hse.com/2023/01/202301261529195274295_large.jpg
The Belcher's,https://www.28hse.com/en/estate/detail/the-belcher-s-24138,https://i1.28hse.com/2023/01/202301261529226111606_large.jpg
The Belcher's,https://www.28hse.com/en/estate/detail/the-belcher-s-24138,https://i1.28hse.com/2023/01/202301261529255685522_large.jpg
The Belcher's,https://www.28hse.com/en/estate/detail/the-belcher-s-24138,https://i1.28hse.com/2023/01/202301261529275848008_large.jpg
The Belcher's,https://www.28hse.com/en/estate/detail/the-belcher-s-24138,https://i1.28hse.com/2023/01/202301261529295157185_large.jpg
Wah Po Mansion,https://www.28hse.com/en/estate/detail/wah-po-mansion-5994,https://i1.28hse.com/2022/09/202209081248083051369_large.jpg
Johnston Apartments,https://www.28hse.com/en/estate/detail/johnston-apartments-25525,https://i1.28hse.com/2022/09/202209081300458941565_large.jpg
Jolly Garden,https://www.28hse.com/en/estate/detail/jolly-garden-2808,https://i1.28hse.com/2022/09/202209081233317228933_large.jpg
Pak Sing Building,https://www.28hse.com/en/estate/detail/pak-sing-building-6368,https://i1.28hse.com/2022/09/202209081250387300208_large.jpg
Laguna Verde,https://www.28hse.com/en/estate/detail/laguna-verde-3050,https://i1.28hse.com/2022/09/20220908123455340903_large.jpg
Laguna Verde,https://www.28hse.com/en/estate/detail/laguna-verde-3050,https://i1.28hse.com/2022/09/202209081234552923975_large.jpg
Laguna Verde,https://www.28hse.com/en/estate/detail/laguna-verde-3050,https://i1.28hse.com/2022/09/202209081234563268486_large.jpg
Laguna Verde,https://www.28hse.com/en/estate/detail/laguna-verde-3050,https://i1.28hse.com/2022/09/202209081234564763952_large.jpg
Laguna Verde,https://www.28hse.com/en/estate/detail/laguna-verde-3050,https://i1.28hse.com/2022/09/202209081234566586022_large.jpg
Pacific Palisades,https://www.28hse.com/en/estate/detail/pacific-palisades-1040,https://i1.28hse.com/2022/09/202209081212166366976_large.jpg
Sze Yap Building,https://www.28hse.com/en/estate/detail/sze-yap-building-25695,https://i1.28hse.com/2022/09/202209081307412403276_large.jpg
Tai Gardens,https://www.28hse.com/en/estate/detail/tai-gardens-2680,https://i1.28hse.com/2022/09/20220908123300411150_large.jpg
Kam Fung Garden,https://www.28hse.com/en/estate/detail/kam-fung-garden-4586,https://i1.28hse.com/2022/09/202209081240216492162_large.jpg
Villa Rocha,https://www.28hse.com/en/estate/detail/villa-rocha-943,https://i1.28hse.com/2022/09/202209081307586079068_large.jpg
Po Yuen Mansion,https://www.28hse.com/en/estate/detail/po-yuen-mansion-6540,https://i1.28hse.com/2022/09/202209081251534144600_large.jpg
Nos.15-17A Cameron Road,https://www.28hse.com/en/estate/detail/nos-15-17a-cameron-road-26182,https://i1.28hse.com/2022/09/202209081222364572641_large.jpg
Kiu Wing Building,https://www.28hse.com/en/estate/detail/kiu-wing-building-22640,https://i1.28hse.com/2022/09/202209081217187179521_large.jpg
Ap Lei Chau Centre,https://www.28hse.com/en/estate/detail/ap-lei-chau-centre-323,https://i1.28hse.com/2022/09/20220908123536563200_large.jpg
Parc Inverness,https://www.28hse.com/en/estate/detail/parc-inverness-22251,https://i1.28hse.com/2022/09/202209081215263858787_large.jpg
Yuk Shing Buildng,https://www.28hse.com/en/estate/detail/yuk-shing-buildng-25539,https://i1.28hse.com/2022/09/202209081301355993168_large.jpg
Fung Wah Mansion,https://www.28hse.com/en/estate/detail/fung-wah-mansion-8618,https://i1.28hse.com/2022/09/202209081305052716854_large.jpg
The Spectacle,https://www.28hse.com/en/estate/detail/the-spectacle-5260,https://i1.28hse.com/2022/09/202209081243051567257_large.jpg
Fortune Centre,https://www.28hse.com/en/estate/detail/fortune-centre-4340,https://i1.28hse.com/2022/09/202209081238491696298_large.jpg
Way Man Court,https://www.28hse.com/en/estate/detail/way-man-court-6391,https://i1.28hse.com/2022/09/202209081250472736927_large.jpg
Yen May Building,https://www.28hse.com/en/estate/detail/yen-may-building-932,https://i1.28hse.com/2022/09/202209081307537085311_large.jpg
Sing Fai Building,https://www.28hse.com/en/estate/detail/sing-fai-building-8214,https://i1.28hse.com/2022/09/20220908130209661408_large.jpg
Tai Peng Old Village,https://www.28hse.com/en/estate/detail/tai-peng-old-village-26587,https://i1.28hse.com/2022/09/202209081225587037184_large.jpg
Wan On Mansion,https://www.28hse.com/en/estate/detail/wan-on-mansion-7551,https://i1.28hse.com/2022/09/202209081257278374434_large.jpg
Nam Chong Estate,https://www.28hse.com/en/estate/detail/nam-chong-estate-25330,https://i1.28hse.com/2022/09/202209081256295396016_large.jpg
Fu Cheong House,https://www.28hse.com/en/estate/detail/fu-cheong-house-6865,https://i1.28hse.com/2022/09/202209081254095280317_large.jpg
Tung Po Building,https://www.28hse.com/en/estate/detail/tung-po-building-27093,https://i1.28hse.com/2022/09/202209081231422248159_large.jpg
Kai Hing Building,https://www.28hse.com/en/estate/detail/kai-hing-building-8082,https://i1.28hse.com/2022/09/2022090813011353789_large.jpg
Sau Chuk Yuen,https://www.28hse.com/en/estate/detail/sau-chuk-yuen-2213,https://i1.28hse.com/2022/09/202209081215067018049_large.jpg
La Vogue Court,https://www.28hse.com/en/estate/detail/la-vogue-court-26615,https://i1.28hse.com/2022/09/20220908122611828687_large.jpg
Fu On Court,https://www.28hse.com/en/estate/detail/fu-on-court-5649,https://i1.28hse.com/2022/09/202209081245402473394_large.jpg
Soho 38,https://www.28hse.com/en/estate/detail/soho-38-7785,https://i1.28hse.com/2022/09/202209081259045265280_large.jpg
Tak Cheong Building,https://www.28hse.com/en/estate/detail/tak-cheong-building-2837,https://i1.28hse.com/2022/09/202209081233423782731_large.jpg
Vista,https://www.28hse.com/en/estate/detail/vista-5066,https://i1.28hse.com/2022/09/202209081241525749610_large.jpg
Chik Kin Mansion,https://www.28hse.com/en/estate/detail/chik-kin-mansion-6856,https://i1.28hse.com/2022/09/202209081254056016867_large.jpg
Strong Good Building,https://www.28hse.com/en/estate/detail/strong-good-building-6656,https://i1.28hse.com/2022/09/202209081252452050816_large.jpg
Coastal Skyline,https://www.28hse.com/en/estate/detail/coastal-skyline-4711,https://i1.28hse.com/2022/09/202209081241083446201_large.jpg
Coastal Skyline,https://www.28hse.com/en/estate/detail/coastal-skyline-4711,https://i1.28hse.com/2022/09/202209081241098902070_large.jpg
Coastal Skyline,https://www.28hse.com/en/estate/detail/coastal-skyline-4711,https://i1.28hse.com/2022/09/202209081241092646363_large.jpg
8 FUK WA STREET,https://www.28hse.com/en/estate/detail/8-fuk-wa-street-5955,https://i1.28hse.com/2022/09/202209081247496348120_large.jpg
Village Garden,https://www.28hse.com/en/estate/detail/village-garden-5340,https://i1.28hse.com/2022/09/202209081243348955326_large.jpg
L'WANCHAI,https://www.28hse.com/en/estate/detail/l-wanchai-22325,https://i1.28hse.com/2022/09/202209081215485658330_large.jpg
Harmony Place,https://www.28hse.com/en/estate/detail/harmony-place-8257,https://i1.28hse.com/2022/09/202209081302274822599_large.jpg
Wing Wah Building,https://www.28hse.com/en/estate/detail/wing-wah-building-22645,https://i1.28hse.com/2022/09/202209081217191718744_large.jpg
Hillview Apartments,https://www.28hse.com/en/estate/detail/hillview-apartments-2324,https://i1.28hse.com/2022/09/202209081220202720269_large.jpg
8 Victory Avenue,https://www.28hse.com/en/estate/detail/8-victory-avenue-26996,https://i1.28hse.com/2022/09/202209081230594924007_large.jpg
 Kam Wah Mansion,https://www.28hse.com/en/estate/detail/kam-wah-mansion-23983,https://i1.28hse.com/2022/09/202209081229153788929_large.jpg
254 Sai Yeung Choi Street South,https://www.28hse.com/en/estate/detail/254-sai-yeung-choi-street-south-23988,https://i1.28hse.com/2022/09/202209081229183286990_large.jpg
Hillwood Mansion,https://www.28hse.com/en/estate/detail/hillwood-mansion-3001,https://i1.28hse.com/2022/09/202209081234378155803_large.jpg
Foo Hoo Court,https://www.28hse.com/en/estate/detail/foo-hoo-court-22542,https://i1.28hse.com/2022/09/202209081216564780390_large.jpg
Tak Wong Building,https://www.28hse.com/en/estate/detail/tak-wong-building-5733,https://i1.28hse.com/2022/09/202209081246221984582_large.jpg
Yee Yuen Mansion,https://www.28hse.com/en/estate/detail/yee-yuen-mansion-2633,https://i1.28hse.com/2022/09/202209081232416102401_large.jpg
Man Yau Building,https://www.28hse.com/en/estate/detail/man-yau-building-23483,https://i1.28hse.com/2022/09/20220908122136284769_large.jpg
Hey Yuet Building,https://www.28hse.com/en/estate/detail/hey-yuet-building-6716,https://i1.28hse.com/2022/09/202209081253093030787_large.jpg
C.C. Lodge,https://www.28hse.com/en/estate/detail/c-c-lodge-23952,https://i1.28hse.com/2022/09/202209081229027088072_large.jpg
Shui On Court,https://www.28hse.com/en/estate/detail/shui-on-court-22552,https://i1.28hse.com/2022/09/20220908121658362229_large.jpg
On Hing Mansion,https://www.28hse.com/en/estate/detail/on-hing-mansion-26417,https://i1.28hse.com/2022/09/20220908122428504405_large.jpg
Lei Uk Village,https://www.28hse.com/en/estate/detail/lei-uk-village-25031,https://i1.28hse.com/2022/09/202209081254503264793_large.jpg
Mercantile House,https://www.28hse.com/en/estate/detail/mercantile-house-5898,https://i1.28hse.com/2022/09/202209081247228387818_large.jpg
Cheong Wai Mansion,https://www.28hse.com/en/estate/detail/cheong-wai-mansion-4277,https://i1.28hse.com/2022/09/202209081238203880483_large.jpg
Beneville,https://www.28hse.com/en/estate/detail/beneville-4410,https://i1.28hse.com/2022/09/202209081239141108126_large.jpg
Kam Ho Mansion,https://www.28hse.com/en/estate/detail/kam-ho-mansion-737,https://i1.28hse.com/2022/09/20220908125613374239_large.jpg
Seanorama,https://www.28hse.com/en/estate/detail/seanorama-22172,https://i1.28hse.com/2022/09/202209081215102665698_large.jpg
Tsui Yuen Mansion,https://www.28hse.com/en/estate/detail/tsui-yuen-mansion-2814,https://i1.28hse.com/2022/09/202209081233332397605_large.jpg
Man Fund Building,https://www.28hse.com/en/estate/detail/man-fund-building-25997,https://i1.28hse.com/2022/09/20220908122028298927_large.jpg
Lockhart House,https://www.28hse.com/en/estate/detail/lockhart-house-838,https://i1.28hse.com/2022/09/202209081303188629937_large.jpg
Hing Wah Apartments,https://www.28hse.com/en/estate/detail/hing-wah-apartments-2481,https://i1.28hse.com/2022/09/20220908122922833566_large.jpg
Hoi Lee Building,https://www.28hse.com/en/estate/detail/hoi-lee-building-6367,https://i1.28hse.com/2022/09/202209081250386462244_large.jpg
19 Lai Chi Kok Road,https://www.28hse.com/en/estate/detail/19-lai-chi-kok-road-23954,https://i1.28hse.com/2022/09/202209081229036537879_large.jpg
Tung Sing Building,https://www.28hse.com/en/estate/detail/tung-sing-building-7810,https://i1.28hse.com/2022/09/202209081259142089505_large.jpg
Wistaria Road,https://www.28hse.com/en/estate/detail/wistaria-road-24610,https://i1.28hse.com/2022/09/202209081244497981334_large.jpg
Tsing Lung Tau Tsuen,https://www.28hse.com/en/estate/detail/tsing-lung-tau-tsuen-26580,https://i1.28hse.com/2022/09/202209081225531778570_large.jpg
Siu Yat Building,https://www.28hse.com/en/estate/detail/siu-yat-building-7002,https://i1.28hse.com/2022/09/2022090812543910642_large.jpg
HongWay Garden,https://www.28hse.com/en/estate/detail/hongway-garden-710,https://i1.28hse.com/2022/09/202209081255017054783_large.jpg
Lai Sze Court,https://www.28hse.com/en/estate/detail/lai-sze-court-2317,https://i1.28hse.com/2022/09/202209081219518249130_large.jpg
Hung Lee Building,https://www.28hse.com/en/estate/detail/hung-lee-building-5452,https://i1.28hse.com/2022/09/202209081244238562466_large.jpg
The Forest Hills,https://www.28hse.com/en/estate/detail/the-forest-hills-2111,https://i1.28hse.com/2022/09/202209081214188790918_large.jpg
Kau To Village,https://www.28hse.com/en/estate/detail/kau-to-village-26657,https://i1.28hse.com/2022/09/202209081226274802686_large.jpg
Yuen Fat Building,https://www.28hse.com/en/estate/detail/yuen-fat-building-6547,https://i1.28hse.com/2022/09/202209081251566690437_large.jpg
55 Hankow Road,https://www.28hse.com/en/estate/detail/55-hankow-road-27005,https://i1.28hse.com/2022/09/202209081231035622419_large.jpg
Lei Cheng Uk Estate,https://www.28hse.com/en/estate/detail/lei-cheng-uk-estate-5538,https://i1.28hse.com/2022/09/202209081244535717968_large.jpg
Winner Centre,https://www.28hse.com/en/estate/detail/winner-centre-1259,https://i1.28hse.com/2022/09/202209081213302073656_large.jpg
Maiden Court,https://www.28hse.com/en/estate/detail/maiden-court-1048,https://i1.28hse.com/2022/09/202209081212186173109_large.jpg
Cheung Yuen Building,https://www.28hse.com/en/estate/detail/cheung-yuen-building-6811,https://i1.28hse.com/2022/09/202209081253494860188_large.jpg
Prince Ritz,https://www.28hse.com/en/estate/detail/prince-ritz-6489,https://i1.28hse.com/2022/09/202209081251303319760_large.jpg
Yuk Chun House,https://www.28hse.com/en/estate/detail/yuk-chun-house-22330,https://i1.28hse.com/2022/09/202209081215508285658_large.jpg
Chun Yee Building,https://www.28hse.com/en/estate/detail/chun-yee-building-2743,https://i1.28hse.com/2022/09/202209081233191255838_large.jpg
Tak Fung House,https://www.28hse.com/en/estate/detail/tak-fung-house-24025,https://i1.28hse.com/2022/09/202209081229348720707_large.jpg
Ting Hing Building,https://www.28hse.com/en/estate/detail/ting-hing-building-7603,https://i1.28hse.com/2022/09/20220908125750346008_large.jpg
Mandarin Court,https://www.28hse.com/en/estate/detail/mandarin-court-23385,https://i1.28hse.com/2022/09/20220908122106819263_large.jpg
East South Building,https://www.28hse.com/en/estate/detail/east-south-building-24148,https://i1.28hse.com/2022/09/202209081303382217547_large.jpg
Man Po Building,https://www.28hse.com/en/estate/detail/man-po-building-7928,https://i1.28hse.com/2022/09/202209081300063770233_large.jpg
The Tun Shing Mansion,https://www.28hse.com/en/estate/detail/the-tun-shing-mansion-26752,https://i1.28hse.com/2022/09/20220908122709615731_large.jpg
Tai Yue Building,https://www.28hse.com/en/estate/detail/tai-yue-building-22623,https://i1.28hse.com/2022/09/202209081217144285393_large.jpg
Kung Lok Building,https://www.28hse.com/en/estate/detail/kung-lok-building-5068,https://i1.28hse.com/2022/09/202209081241525961408_large.jpg
Ka Wah Building,https://www.28hse.com/en/estate/detail/ka-wah-building-8881,https://i1.28hse.com/2022/09/202209081307008278233_large.jpg
Lung Fung Building,https://www.28hse.com/en/estate/detail/lung-fung-building-5864,https://i1.28hse.com/2022/09/202209081247117883213_large.jpg
Jade Villa,https://www.28hse.com/en/estate/detail/jade-villa-24798,https://i1.28hse.com/2022/09/202209081252143148917_large.jpg
Luen Yick Building,https://www.28hse.com/en/estate/detail/luen-yick-building-27222,https://i1.28hse.com/2022/09/202209231004145474464_large.jpg
Grand Jeté,https://www.28hse.com/en/estate/detail/grand-jete-27470,https://i1.28hse.com/2022/09/202209081226504501033_large.jpg
Red Hill Park,https://www.28hse.com/en/estate/detail/red-hill-park-26518,https://i1.28hse.com/2022/09/20220908122523335228_large.jpg
