Name,Estate,Photo
Lucky Mansion,https://www.28hse.com/en/estate/kln/to-kwa-wan/6637_lucky-mansion,https://i1.28hse.com/2022/09/202209081247163931751_large.jpg
Beacon Lodge,https://www.28hse.com/en/estate/kln/cheung-sha-wan/2516_beacon-lodge,https://i1.28hse.com/2022/09/202209081231355588600_large.jpg
Phase 1B of The Campton,https://www.28hse.com/en/estate/kln/cheung-sha-wan/23359_phase-1b-of-the-campton,https://i1.28hse.com/2022/09/202209081220572882184_large.jpg
93pauchungstreet,https://www.28hse.com/en/estate/kln/to-kwa-wan/8927_93pauchungstreet,
The Avery,https://www.28hse.com/en/estate/kln/kowloon-city/7931_the-avery,https://i1.28hse.com/2022/09/202209081300081621538_large.jpg
The Masterpiece,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/5236_the-masterpiece,
Golden Court,https://www.28hse.com/en/estate/kln/hung-hom/8083_golden-court,https://i1.28hse.com/2022/09/202209081249385000900_large.jpg
On Kay Court,https://www.28hse.com/en/estate/kln/kowloon-bay/2096_on-kay-court,https://i1.28hse.com/2022/09/202209081214115033820_large.jpg
Tsui Yuen Mansion,https://www.28hse.com/en/estate/kln/mong-kok/2814_tsui-yuen-mansion,https://i1.28hse.com/2022/09/202209081233332397605_large.jpg
Man Yue Building,https://www.28hse.com/en/estate/kln/san-po-kong/23533_man-yue-building,https://i1.28hse.com/2022/09/202209081221474002277_large.jpg
Wing On Building,https://www.28hse.com/en/estate/kln/sham-shui-po/6744_wing-on-building,https://i1.28hse.com/2022/09/202209081244274973029_large.jpg
Cheung Fai Building,https://www.28hse.com/en/estate/kln/cheung-sha-wan/2460_cheung-fai-building,https://i1.28hse.com/2022/09/202209081228012171108_large.jpg
Braemar Court,https://www.28hse.com/en/estate/kln/to-kwa-wan/23485_braemar-court,https://i1.28hse.com/2022/09/202209081221368207288_large.jpg
Hsin Kuang Centre,https://www.28hse.com/en/estate/kln/wong-tai-sin/2103_hsin-kuang-centre,https://i1.28hse.com/2022/09/202209081214141897759_large.jpg
Prosperity Building,https://www.28hse.com/en/estate/kln/mong-kok/2838_prosperity-building,https://i1.28hse.com/2022/09/202209081233434075389_large.jpg
Jade Suites,https://www.28hse.com/en/estate/kln/jordan/6062_jade-suites,https://i1.28hse.com/2022/09/202209081248345756585_large.jpg
The Met. Focus,https://www.28hse.com/en/estate/kln/hung-hom/6706_the-met-focus,https://i1.28hse.com/2022/09/202209081253067608153_large.jpg
SKYPARK,https://www.28hse.com/en/estate/kln/mong-kok/8587_skypark,https://i1.28hse.com/2022/09/202209081304534877510_large.jpg
Tropicana Gardens,https://www.28hse.com/en/estate/kln/wong-tai-sin/6142_tropicana-gardens,https://i1.28hse.com/2022/09/202209081249071436664_large.jpg
Strong Good Building,https://www.28hse.com/en/estate/kln/prince-edward/6656_strong-good-building,https://i1.28hse.com/2022/09/202209081252452050816_large.jpg
Tak Keung Court,https://www.28hse.com/en/estate/kln/lok-fu/5110_tak-keung-court,https://i1.28hse.com/2022/09/202209081242096555212_large.jpg
Chung Yew Building,https://www.28hse.com/en/estate/kln/tai-kok-tsui/2559_chung-yew-building,https://i1.28hse.com/2022/09/202209081232157091572_large.jpg
Sanford Mansion,https://www.28hse.com/en/estate/kln/to-kwa-wan/5761_sanford-mansion,https://i1.28hse.com/2022/09/202209081246317244004_large.jpg
Court Regence,https://www.28hse.com/en/estate/kln/sham-shui-po/5552_court-regence,https://i1.28hse.com/2022/09/202209081245001305356_large.jpg
Fortune Crest,https://www.28hse.com/en/estate/kln/mong-kok/7593_fortune-crest,https://i1.28hse.com/2022/09/202209081257458252609_large.jpg
Emerald Twenty Eight,https://www.28hse.com/en/estate/kln/sham-shui-po/5482_emerald-twenty-eight,https://i1.28hse.com/2022/09/202209081244328456656_large.jpg
Jade Field Garden,https://www.28hse.com/en/estate/kln/kowloon-bay/2084_jade-field-garden,https://i1.28hse.com/2022/09/202209081214062366896_large.jpg
Kai Tai Court,https://www.28hse.com/en/estate/kln/kowloon-bay/7252_kai-tai-court,https://i1.28hse.com/2022/09/202209081255311763783_large.jpg
i-home,https://www.28hse.com/en/estate/kln/tai-kok-tsui/5006_i-home,https://i1.28hse.com/2022/09/202209081241281784250_large.jpg
The Prominence,https://www.28hse.com/en/estate/kln/sham-shui-po/5049_the-prominence,https://i1.28hse.com/2022/09/202209081241463209916_large.jpg
Mandarin Court,https://www.28hse.com/en/estate/kln/ho-man-tin/2279_mandarin-court,https://i1.28hse.com/2022/09/20220908122106819263_large.jpg
Lok Yuen,https://www.28hse.com/en/estate/kln/kowloon-tong/2221_lok-yuen,https://i1.28hse.com/2022/09/202209081237095639727_large.jpg
Yan Oi Building,https://www.28hse.com/en/estate/kln/san-po-kong/8073_yan-oi-building,https://i1.28hse.com/2022/09/202209081251487640201_large.jpg
Fu Wah Building,https://www.28hse.com/en/estate/kln/mong-kok/8598_fu-wah-building,https://i1.28hse.com/2022/09/202209081304582041551_large.jpg
Wah Fung Garden,https://www.28hse.com/en/estate/kln/mei-foo/4666_wah-fung-garden,https://i1.28hse.com/2022/09/202209081251444514716_large.jpg
Fung Chuen Court,https://www.28hse.com/en/estate/kln/diamond-hill/2068_fung-chuen-court,https://i1.28hse.com/2022/09/20220908121359637797_large.jpg
No.80 Maidstone Road,https://www.28hse.com/en/estate/kln/to-kwa-wan/22420_no-80-maidstone-road,
Sun Shing Centre,https://www.28hse.com/en/estate/kln/to-kwa-wan/5119_sun-shing-centre,https://i1.28hse.com/2022/09/202209081242125514719_large.jpg
Pak Po Mansions,https://www.28hse.com/en/estate/kln/mong-kok/2726_pak-po-mansions,https://i1.28hse.com/2022/09/202209081233134669678_large.jpg
Kar Wong Building,https://www.28hse.com/en/estate/kln/mong-kok/23305_kar-wong-building,https://i1.28hse.com/2022/09/202209081220395644592_large.jpg
Fortune Building,https://www.28hse.com/en/estate/kln/to-kwa-wan/5814_fortune-building,https://i1.28hse.com/2022/09/202209081248454688047_large.jpg
Hai Xin Mansion,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/3026_hai-xin-mansion,https://i1.28hse.com/2022/09/202209081234501965008_large.jpg
Tak Lee Court,https://www.28hse.com/en/estate/kln/hung-hom/6233_tak-lee-court,https://i1.28hse.com/2022/09/202209081249454158869_large.jpg
Happy Garden,https://www.28hse.com/en/estate/kln/prince-edward/8795_happy-garden,https://i1.28hse.com/2022/09/20220908130623505928_large.jpg
Hiu Kwong Court,https://www.28hse.com/en/estate/kln/kwun-tong/2071_hiu-kwong-court,https://i1.28hse.com/2022/09/202209081214004502959_large.jpg
Hang Yue Court,https://www.28hse.com/en/estate/kln/yau-ma-tei/7643_hang-yue-court,https://i1.28hse.com/2022/09/202209081258052314652_large.jpg
Shun Fai Building,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/3006_shun-fai-building,https://i1.28hse.com/2022/09/202209081248331005365_large.jpg
Wing Lam Mansion,https://www.28hse.com/en/estate/kln/to-kwa-wan/8854_wing-lam-mansion,https://i1.28hse.com/2022/09/202209081306486207574_large.jpg
Manning Theatre Building,https://www.28hse.com/en/estate/kln/wong-tai-sin/6152_manning-theatre-building,https://i1.28hse.com/2022/09/202209081249123757563_large.jpg
Chatham Gate,https://www.28hse.com/en/estate/kln/hung-hom/6567_chatham-gate,https://i1.28hse.com/2022/09/202209081252064125601_large.jpg
I-Feng Mansions,https://www.28hse.com/en/estate/kln/to-kwa-wan/3077_i-feng-mansions,https://i1.28hse.com/2022/09/202209081235105892751_large.jpg
Garfield Court,https://www.28hse.com/en/estate/kln/ho-man-tin/2620_garfield-court,https://i1.28hse.com/2022/09/202209081232357396010_large.jpg
Dunbar Place,https://www.28hse.com/en/estate/kln/ho-man-tin/8007_dunbar-place,https://i1.28hse.com/2022/09/202209081300417091479_large.jpg
Prince Ritz,https://www.28hse.com/en/estate/kln/kowloon-city/6489_prince-ritz,https://i1.28hse.com/2022/09/202209081251303319760_large.jpg
Hang Fook Building,https://www.28hse.com/en/estate/kln/jordan/2909_hang-fook-building,https://i1.28hse.com/2022/09/202209081234024834199_large.jpg
Kwong Hing Building,https://www.28hse.com/en/estate/kln/jordan/5147_kwong-hing-building,https://i1.28hse.com/2022/09/202209081242232003471_large.jpg
Tsui Fung Building,https://www.28hse.com/en/estate/kln/wong-tai-sin/22243_tsui-fung-building,https://i1.28hse.com/2022/09/202209081215252555630_large.jpg
Peaceful Mansion,https://www.28hse.com/en/estate/kln/cheung-sha-wan/2458_peaceful-mansion,https://i1.28hse.com/2022/09/202209081227531337074_large.jpg
Crowfields Court,https://www.28hse.com/en/estate/kln/kowloon-city/2621_crowfields-court,https://i1.28hse.com/2022/09/202209081232352506010_large.jpg
Wah Tak Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/2850_wah-tak-building,https://i1.28hse.com/2022/09/202209081233484789567_large.jpg
Right Time Building,https://www.28hse.com/en/estate/kln/prince-edward/6679_right-time-building,https://i1.28hse.com/2022/09/20220908125256875856_large.jpg
Shining Heights,https://www.28hse.com/en/estate/kln/tai-kok-tsui/2585_shining-heights,https://i1.28hse.com/2022/09/202209081232234654472_large.jpg
Pei Ho Building,https://www.28hse.com/en/estate/kln/sham-shui-po/2388_pei-ho-building,https://i1.28hse.com/2022/09/202209081223321088490_large.jpg
Wing Wah Mansion,https://www.28hse.com/en/estate/kln/sham-shui-po/5437_wing-wah-mansion,https://i1.28hse.com/2022/09/202209081244177433135_large.jpg
Hilltop Gardens,https://www.28hse.com/en/estate/kln/ngau-chi-wan/2087_hilltop-gardens,https://i1.28hse.com/2022/09/202209081214071840009_large.jpg
Mantin Heights,https://www.28hse.com/en/estate/kln/ho-man-tin/8805_mantin-heights,https://i1.28hse.com/2022/09/202209081306267424134_large.jpg
Hamden Court,https://www.28hse.com/en/estate/kln/kwun-tong/5016_hamden-court,
Choi Ha Estate,https://www.28hse.com/en/estate/kln/kowloon-bay/2086_choi-ha-estate,https://i1.28hse.com/2022/09/202209081214068130781_large.jpg
L.Harbour18,https://www.28hse.com/en/estate/kln/to-kwa-wan/8543_l-harbour18,https://i1.28hse.com/2022/09/202209081304334233503_large.jpg
Ever Rich Mansion,https://www.28hse.com/en/estate/kln/sham-shui-po/2387_ever-rich-mansion,https://i1.28hse.com/2022/09/202209081223293790229_large.jpg
Hey Home,https://www.28hse.com/en/estate/kln/sham-shui-po/2437_hey-home,https://i1.28hse.com/2022/09/202209081226318654770_large.jpg
Residence 228,https://www.28hse.com/en/estate/kln/cheung-sha-wan/6398_residence-228,https://i1.28hse.com/2022/09/202209081250507845448_large.jpg
Fessenden Court,https://www.28hse.com/en/estate/kln/kowloon-tong/2189_fessenden-court,https://i1.28hse.com/2022/09/20220908121446381400_large.jpg
The Astro,https://www.28hse.com/en/estate/kln/cheung-sha-wan/22419_the-astro,https://i1.28hse.com/2022/09/20220908121619326814_large.jpg
Carlton Court,https://www.28hse.com/en/estate/kln/to-kwa-wan/8129_carlton-court,https://i1.28hse.com/2022/09/20220908121453997640_large.jpg
Florient Rise,https://www.28hse.com/en/estate/kln/olympic/5007_florient-rise,https://i1.28hse.com/2022/09/202209081241282670726_large.jpg
Heya Delight,https://www.28hse.com/en/estate/kln/cheung-sha-wan/8540_heya-delight,https://i1.28hse.com/2022/09/20220908130432455835_large.jpg
Kellet Court,https://www.28hse.com/en/estate/kln/hung-hom/6291_kellet-court,https://i1.28hse.com/2022/09/202209081250081408453_large.jpg
Shun Lee Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/2816_shun-lee-building,https://i1.28hse.com/2022/09/202209081233344349272_large.jpg
Shun Chi Court,https://www.28hse.com/en/estate/kln/kwun-tong/2020_shun-chi-court,https://i1.28hse.com/2022/09/202209081213421101180_large.jpg
Sun Lee Mansion,https://www.28hse.com/en/estate/kln/mong-kok/2715_sun-lee-mansion,https://i1.28hse.com/2022/09/20220908123309598353_large.jpg
Homantin Hillside,https://www.28hse.com/en/estate/kln/ho-man-tin/8468_homantin-hillside,https://i1.28hse.com/2022/09/202209081303596757308_large.jpg
Bedford 28,https://www.28hse.com/en/estate/kln/tai-kok-tsui/2568_bedford-28,https://i1.28hse.com/2022/09/202209081232204248280_large.jpg
Kwong Shing Building,https://www.28hse.com/en/estate/kln/prince-edward/7789_kwong-shing-building,https://i1.28hse.com/2022/09/202209081259062044101_large.jpg
Lai Bo Garden,https://www.28hse.com/en/estate/kln/cheung-sha-wan/2469_lai-bo-garden,https://i1.28hse.com/2022/09/202209081228371933513_large.jpg
Silver Garden,https://www.28hse.com/en/estate/kln/wong-tai-sin/8411_silver-garden,https://i1.28hse.com/2022/09/202209081303334442004_large.jpg
Southern Lodge,https://www.28hse.com/en/estate/kln/cheung-sha-wan/2517_southern-lodge,https://i1.28hse.com/2022/09/202209081231393333840_large.jpg
Valiant Court,https://www.28hse.com/en/estate/kln/ho-man-tin/2270_valiant-court,https://i1.28hse.com/2022/09/202209081233008861661_large.jpg
The Addition,https://www.28hse.com/en/estate/kln/cheung-sha-wan/22972_the-addition,https://i1.28hse.com/2022/09/202209081218502128847_large.jpg
Kin Fung Court,https://www.28hse.com/en/estate/kln/ho-man-tin/2285_kin-fung-court,https://i1.28hse.com/2022/09/202209081218158535612_large.jpg
Cambridge Heights,https://www.28hse.com/en/estate/kln/kowloon-city/2123_cambridge-heights,https://i1.28hse.com/2022/09/202209081214217579569_large.jpg
Fa Yuen Tower,https://www.28hse.com/en/estate/kln/prince-edward/8076_fa-yuen-tower,
Shui Fung Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/7894_shui-fung-building,https://i1.28hse.com/2022/09/202209081259513745784_large.jpg
WinField Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/5713_winfield-building,https://i1.28hse.com/2022/09/202209081252186316782_large.jpg
Yau Luen Apartments,https://www.28hse.com/en/estate/kln/sham-shui-po/7565_yau-luen-apartments,https://i1.28hse.com/2022/09/202209081257335723552_large.jpg
Tak Lee Building,https://www.28hse.com/en/estate/kln/mong-kok/8070_tak-lee-building,https://i1.28hse.com/2022/09/202209081242213918604_large.jpg
Trinity Towers,https://www.28hse.com/en/estate/kln/sham-shui-po/8333_trinity-towers,https://i1.28hse.com/2022/09/202209081302562144971_large.jpg
Hai Tin Mansion,https://www.28hse.com/en/estate/kln/sham-shui-po/5011_hai-tin-mansion,https://i1.28hse.com/2022/09/202209081241297069551_large.jpg
Tung Hoi Building,https://www.28hse.com/en/estate/kln/to-kwa-wan/5656_tung-hoi-building,https://i1.28hse.com/2022/09/202209081245448408447_large.jpg
Tang Court,https://www.28hse.com/en/estate/kln/kowloon-tong/2173_tang-court,https://i1.28hse.com/2022/09/202209081214398519850_large.jpg
Sunny Court,https://www.28hse.com/en/estate/kln/to-kwa-wan/3082_sunny-court,https://i1.28hse.com/2022/09/202209081235124502374_large.jpg
Kwong Fung Building,https://www.28hse.com/en/estate/kln/mong-kok/5931_kwong-fung-building,https://i1.28hse.com/2022/09/202209081247384502436_large.jpg
Waterloo Rd 8,https://www.28hse.com/en/estate/kln/yau-ma-tei/2240_waterloo-rd-8,https://i1.28hse.com/2022/09/202209081216135354565_large.jpg
Yan On Building,https://www.28hse.com/en/estate/kln/mong-kok/6280_yan-on-building,https://i1.28hse.com/2022/09/202209081303453962919_large.jpg
Arts Mansion,https://www.28hse.com/en/estate/kln/yau-ma-tei/2830_arts-mansion,https://i1.28hse.com/2022/09/202209081233404180421_large.jpg
Hong Ning Court,https://www.28hse.com/en/estate/kln/kwun-tong/5759_hong-ning-court,
Garden Heights,https://www.28hse.com/en/estate/kln/mong-kok/2718_garden-heights,https://i1.28hse.com/2022/09/202209081233105411339_large.jpg
Fuk Shing Building,https://www.28hse.com/en/estate/kln/sham-shui-po/6206_fuk-shing-building,https://i1.28hse.com/2022/09/202209081249336020336_large.jpg
Shung Ming Mansion,https://www.28hse.com/en/estate/kln/prince-edward/2634_shung-ming-mansion,https://i1.28hse.com/2022/09/202209081232417606902_large.jpg
Carmel On The Hill,https://www.28hse.com/en/estate/kln/ho-man-tin/2244_carmel-on-the-hill,https://i1.28hse.com/2022/09/20220908121625878436_large.jpg
Star Ruby,https://www.28hse.com/en/estate/kln/hung-hom/6705_star-ruby,https://i1.28hse.com/2022/09/202209081253052539940_large.jpg
Ming Fung Court,https://www.28hse.com/en/estate/kln/wong-tai-sin/2019_ming-fung-court,https://i1.28hse.com/2022/09/202209081213413396503_large.jpg
Champion Court,https://www.28hse.com/en/estate/kln/kwun-tong/6457_champion-court,https://i1.28hse.com/2022/09/202209081259561864536_large.jpg
Dragon View,https://www.28hse.com/en/estate/kln/ho-man-tin/2243_dragon-view,https://i1.28hse.com/2022/09/202209081305552511790_large.jpg
Helena Garden,https://www.28hse.com/en/estate/kln/kowloon-city/2613_helena-garden,https://i1.28hse.com/2022/09/20220908123231854386_large.jpg
The Celebrity,https://www.28hse.com/en/estate/kln/mong-kok/5564_the-celebrity,
Seawide Mansion,https://www.28hse.com/en/estate/kln/yau-ma-tei/6546_seawide-mansion,https://i1.28hse.com/2022/09/202209081251557957544_large.jpg
Cheong Fai Mansion,https://www.28hse.com/en/estate/kln/mong-kok/5371_cheong-fai-mansion,https://i1.28hse.com/2022/09/202209081243478852731_large.jpg
Jolly Garden,https://www.28hse.com/en/estate/kln/yau-ma-tei/2808_jolly-garden,https://i1.28hse.com/2022/09/202209081233317228933_large.jpg
Wang Kwong Building,https://www.28hse.com/en/estate/kln/kowloon-bay/2092_wang-kwong-building,https://i1.28hse.com/2022/09/20220908121409630573_large.jpg
Tsimshatsui Mansion,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/2969_tsimshatsui-mansion,https://i1.28hse.com/2022/09/202209081234235492231_large.jpg
Grand City Court,https://www.28hse.com/en/estate/kln/kowloon-city/2128_grand-city-court,
Lorna Villa,https://www.28hse.com/en/estate/kln/kowloon-city/2665_lorna-villa,https://i1.28hse.com/2022/09/202209081232541828876_large.jpg
Dorfu Court,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/3022_dorfu-court,https://i1.28hse.com/2022/09/202209081234488509378_large.jpg
Angela Court,https://www.28hse.com/en/estate/kln/yau-yat-tsuen/3097_angela-court,https://i1.28hse.com/2022/09/202209081235218592643_large.jpg
MOD 595,https://www.28hse.com/en/estate/kln/mong-kok/2756_mod-595,https://i1.28hse.com/2022/09/202209081233258119878_large.jpg
Wing Wah Building,https://www.28hse.com/en/estate/kln/sham-shui-po/8346_wing-wah-building,https://i1.28hse.com/2022/09/202209081242062473523_large.jpg
Maple Court,https://www.28hse.com/en/estate/kln/mong-kok/5544_maple-court,https://i1.28hse.com/2022/09/20220908124455496695_large.jpg
Kam Fai Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/6843_kam-fai-building,https://i1.28hse.com/2022/09/202209081258098032130_large.jpg
Chee Sun Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/8026_chee-sun-building,https://i1.28hse.com/2022/09/202209081300493257504_large.jpg
Cheung Hong Mansion,https://www.28hse.com/en/estate/kln/sham-shui-po/2429_cheung-hong-mansion,https://i1.28hse.com/2022/09/202209081226018020391_large.jpg
One Elegance,https://www.28hse.com/en/estate/kln/to-kwa-wan/5382_one-elegance,
Hoi Cheung Building,https://www.28hse.com/en/estate/kln/sham-shui-po/2384_hoi-cheung-building,
One Beacon Hill,https://www.28hse.com/en/estate/kln/kowloon-tong/2150_one-beacon-hill,https://i1.28hse.com/2022/09/202209081214287855273_large.jpg
Fung Wah Court,https://www.28hse.com/en/estate/kln/kowloon-city/8104_fung-wah-court,https://i1.28hse.com/2022/09/202209081301226096596_large.jpg
On Hong Mansion,https://www.28hse.com/en/estate/kln/wong-tai-sin/7774_on-hong-mansion,https://i1.28hse.com/2022/09/202209081258593970447_large.jpg
Lederle Garden,https://www.28hse.com/en/estate/kln/hung-hom/8664_lederle-garden,https://i1.28hse.com/2022/09/202209081305242927858_large.jpg
Menon Mansion,https://www.28hse.com/en/estate/kln/ho-man-tin/2276_menon-mansion,
Pilkem Court,https://www.28hse.com/en/estate/kln/jordan/2916_pilkem-court,https://i1.28hse.com/2022/09/202209081234055000460_large.jpg
Fung Yeung Court,https://www.28hse.com/en/estate/kln/cheung-sha-wan/8341_fung-yeung-court,https://i1.28hse.com/2022/09/202209081303017678945_large.jpg
Ocean Mansion,https://www.28hse.com/en/estate/kln/to-kwa-wan/22304_ocean-mansion,https://i1.28hse.com/2022/09/202209081215432328829_large.jpg
One New York,https://www.28hse.com/en/estate/kln/cheung-sha-wan/2507_one-new-york,https://i1.28hse.com/2022/09/20220908123057662502_large.jpg
Ava Court,https://www.28hse.com/en/estate/kln/kowloon-tong/2169_ava-court,https://i1.28hse.com/2022/09/202209081214371703080_large.jpg
King Hin Court,https://www.28hse.com/en/estate/kln/ngau-chi-wan/6760_king-hin-court,https://i1.28hse.com/2022/09/202209081253283556206_large.jpg
Hayon Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/5684_hayon-building,https://i1.28hse.com/2022/09/202209081246025783781_large.jpg
Ka Yee Mansion,https://www.28hse.com/en/estate/kln/prince-edward/7992_ka-yee-mansion,https://i1.28hse.com/2022/09/20220908130034571845_large.jpg
8 LaSalle,https://www.28hse.com/en/estate/kln/kowloon-tong/8451_8-lasalle,https://i1.28hse.com/2022/09/202209081303517605786_large.jpg
Golden Building,https://www.28hse.com/en/estate/kln/sham-shui-po/5325_golden-building,https://i1.28hse.com/2022/09/20220908125216264847_large.jpg
Oscar Court,https://www.28hse.com/en/estate/kln/prince-edward/8752_oscar-court,https://i1.28hse.com/2022/09/202209081306054276397_large.jpg
Haven Mansion,https://www.28hse.com/en/estate/kln/jordan/7535_haven-mansion,https://i1.28hse.com/2022/09/202209081257207431563_large.jpg
Horae Place,https://www.28hse.com/en/estate/kln/to-kwa-wan/3074_horae-place,https://i1.28hse.com/2022/09/202209081235088919506_large.jpg
Kay Pont Building,https://www.28hse.com/en/estate/kln/jordan/6415_kay-pont-building,https://i1.28hse.com/2022/09/202209081250584111365_large.jpg
High Park Grand,https://www.28hse.com/en/estate/kln/prince-edward/8582_high-park-grand,https://i1.28hse.com/2022/09/20220908130450207734_large.jpg
Fook Hong Court,https://www.28hse.com/en/estate/kln/kowloon-tong/2223_fook-hong-court,https://i1.28hse.com/2022/09/202209081215204822377_large.jpg
Nelson Court,https://www.28hse.com/en/estate/kln/mong-kok/6361_nelson-court,https://i1.28hse.com/2022/09/20220908125036828297_large.jpg
Kadak Building,https://www.28hse.com/en/estate/kln/mong-kok/2733_kadak-building,https://i1.28hse.com/2022/09/202209081233161455396_large.jpg
Fairview Garden,https://www.28hse.com/en/estate/kln/sham-shui-po/2410_fairview-garden,https://i1.28hse.com/2022/09/202209081240224373921_large.jpg
Fortuna Building,https://www.28hse.com/en/estate/kln/to-kwa-wan/6515_fortuna-building,https://i1.28hse.com/2022/09/202209081251421037910_large.jpg
King Wang Heights,https://www.28hse.com/en/estate/kln/tai-kok-tsui/5428_king-wang-heights,https://i1.28hse.com/2022/09/202209081244133615328_large.jpg
Mayfair Mansion,https://www.28hse.com/en/estate/kln/tai-kok-tsui/6381_mayfair-mansion,https://i1.28hse.com/2022/09/202209081250448939138_large.jpg
Sung Fu Building,https://www.28hse.com/en/estate/kln/to-kwa-wan/6559_sung-fu-building,
Kent Court,https://www.28hse.com/en/estate/kln/kowloon-tong/2158_kent-court,https://i1.28hse.com/2022/09/202209081214324955827_large.jpg
Fa Yuen Plaza,https://www.28hse.com/en/estate/kln/mong-kok/2712_fa-yuen-plaza,https://i1.28hse.com/2022/09/202209081233087341274_large.jpg
Nam Wah Mansion,https://www.28hse.com/en/estate/kln/kwun-tong/8179_nam-wah-mansion,https://i1.28hse.com/2022/09/202209081301552411887_large.jpg
Chi On Court,https://www.28hse.com/en/estate/kln/sham-shui-po/6047_chi-on-court,https://i1.28hse.com/2022/09/202209081248282485425_large.jpg
Hing Cheung Building,https://www.28hse.com/en/estate/kln/hung-hom/6025_hing-cheung-building,https://i1.28hse.com/2022/09/20220908124820119495_large.jpg
Heya Green,https://www.28hse.com/en/estate/kln/cheung-sha-wan/6798_heya-green,https://i1.28hse.com/2022/09/202209081253421184085_large.jpg
Mong Kok Building,https://www.28hse.com/en/estate/kln/yau-ma-tei/6354_mong-kok-building,https://i1.28hse.com/2022/09/202209081250334931847_large.jpg
The Vista,https://www.28hse.com/en/estate/kln/wong-tai-sin/2060_the-vista,https://i1.28hse.com/2022/09/202209081213565949116_large.jpg
Golden Mansion,https://www.28hse.com/en/estate/kln/hung-hom/22897_golden-mansion,https://i1.28hse.com/2022/09/2022090812182928691_large.jpg
Season Mansion,https://www.28hse.com/en/estate/kln/yau-ma-tei/6848_season-mansion,https://i1.28hse.com/2022/09/202209081254022279566_large.jpg
King Lai Court,https://www.28hse.com/en/estate/kln/ngau-chi-wan/5093_king-lai-court,https://i1.28hse.com/2022/09/20220908124201553441_large.jpg
Green Court,https://www.28hse.com/en/estate/kln/cheung-sha-wan/2525_green-court,https://i1.28hse.com/2022/09/202209081232054008835_large.jpg
Po Fat Building,https://www.28hse.com/en/estate/kln/jordan/5767_po-fat-building,https://i1.28hse.com/2022/09/202209081214158024648_large.jpg
The Paseo,https://www.28hse.com/en/estate/kln/tsim-sha-tsui/8623_the-paseo,https://i1.28hse.com/2022/09/202209081305077612756_large.jpg
CITY 18,https://www.28hse.com/en/estate/kln/jordan/2933_city-18,https://i1.28hse.com/2022/09/20220908123413820276_large.jpg
Sharon Court,https://www.28hse.com/en/estate/kln/ho-man-tin/2330_sharon-court,https://i1.28hse.com/2022/09/202209081220388675476_large.jpg
To Yuen Mansion,https://www.28hse.com/en/estate/kln/yau-yat-tsuen/3102_to-yuen-mansion,https://i1.28hse.com/2022/09/20220908123523460534_large.jpg
Chi Fai Court,https://www.28hse.com/en/estate/kln/sham-shui-po/6510_chi-fai-court,https://i1.28hse.com/2022/09/202209081251406081728_large.jpg
Fook Tin Building,https://www.28hse.com/en/estate/kln/shek-kip-mei/5795_fook-tin-building,https://i1.28hse.com/2022/09/202209081246431486052_large.jpg
No.1 Ho Man Tin Hill,https://www.28hse.com/en/estate/kln/ho-man-tin/2248_no-1-ho-man-tin-hill,https://i1.28hse.com/2022/09/202209081216367542977_large.jpg
Man Lee Building,https://www.28hse.com/en/estate/kln/tai-kok-tsui/6575_man-lee-building,https://i1.28hse.com/2022/09/202209081241535317942_large.jpg
Wonder Building,https://www.28hse.com/en/estate/kln/sham-shui-po/2488_wonder-building,https://i1.28hse.com/2022/09/20220908122948736455_large.jpg
The Forest Hills,https://www.28hse.com/en/estate/kln/wong-tai-sin/2111_the-forest-hills,https://i1.28hse.com/2022/09/202209081214188790918_large.jpg
Louisa Tower,https://www.28hse.com/en/estate/kln/kwun-tong/5971_louisa-tower,https://i1.28hse.com/2022/09/202209081247586051417_large.jpg
Beacon Heights,https://www.28hse.com/en/estate/kln/yau-yat-tsuen/2153_beacon-heights,https://i1.28hse.com/2022/09/202209081214297593673_large.jpg
Harmony Garden,https://www.28hse.com/en/estate/kln/to-kwa-wan/5022_harmony-garden,https://i1.28hse.com/2022/09/202209081240285632981_large.jpg
Hyde Park,https://www.28hse.com/en/estate/kln/sham-shui-po/23497_hyde-park,https://i1.28hse.com/2022/09/202209081221387592436_large.jpg
Wang Tak House,https://www.28hse.com/en/estate/kln/sham-shui-po/8808_wang-tak-house,https://i1.28hse.com/2022/09/202209081306276356051_large.jpg
Po Wai Building,https://www.28hse.com/en/estate/kln/hung-hom/22707_po-wai-building,https://i1.28hse.com/2022/09/202209081217371417581_large.jpg
Siu Cheong Building,https://www.28hse.com/en/estate/kln/sham-shui-po/2389_siu-cheong-building,https://i1.28hse.com/2022/09/202209081223373208057_large.jpg
