VGG16_2d1,VGG16_2d2,VGG16_3d1,VGG16_3d2,VGG16_3d3
0.8047873,0.17571178,0.79358363,0.19560215,0.5107994
0.83350724,0.5914045,0.7139931,0.5076802,0.23570311
0.5733525,0.3929095,0.453559,0.5286813,0.60536987
0.40451327,0.47134274,0.39289004,0.57980955,0.7420678
0.67275417,0.124966264,0.57560515,0.1117852,0.57776177
0.6501809,0.13810247,0.60072,0.20865124,0.5886454
0.6785289,0.5009882,0.6991875,0.5008452,0.6481602
0.437191,0.14340833,0.41766512,0.2037215,0.60249513
0.37716234,0.110048324,0.3761583,0.084228694,0.52079254
0.6446285,0.20286945,0.67366135,0.32177114,0.6910068
0.55349725,0.29850295,0.52120596,0.3176737,0.83244205
0.3245861,0.511668,0.4721958,0.36862904,0.4280752
0.7697135,0.3142717,0.75252414,0.33495772,0.31212452
0.38355166,0.6154116,0.38939166,0.60505277,0.38213763
0.4172349,0.28913018,0.43144,0.27140534,0.6029637
0.13085371,0.31358647,0.2221944,0.28788638,0.5031781
0.6782024,0.14364272,0.6097743,0.1543428,0.5795383
0.42398965,0.12232083,0.44330063,0.119837105,0.5401667
0.48600423,0.4422949,0.48905295,0.5593146,0.7822286
0.68360615,0.22059542,0.6642858,0.2688666,0.7480136
0.7034578,0.16282636,0.7057706,0.14213315,0.64402914
0.6753643,0.18467861,0.69208145,0.17523554,0.77356297
0.5625855,0.15807086,0.6145495,0.12250656,0.4055601
0.49171,0.21096212,0.5296938,0.23247969,0.37033796
0.723814,0.1350179,0.70591116,0.14894083,0.530749
0.3572723,0.5129499,0.42115048,0.47886345,0.44568086
0.63350636,0.75545037,0.5091885,0.61304665,0.19235647
0.76229525,0.44645834,0.7738682,0.51470673,0.6736725
0.20581815,0.36315885,0.281077,0.32414544,0.48986587
0.20388955,0.44791174,0.19845721,0.36140078,0.33603728
0.46433893,0.19102961,0.5058763,0.18065578,0.34321445
0.5790154,0.9763418,0.61683226,0.92618406,0.40707135
0.44696835,0.3910644,0.4437064,0.4526197,0.95074224
0.70351577,0.24413128,0.69652647,0.286578,0.4669739
0.35832804,0.26089826,0.4143173,0.2795369,0.4548613
0.078354,0.5154188,0.0,0.5047373,0.49396887
0.49559927,0.4112976,0.47191602,0.47857538,0.7445263
0.78321314,0.30788603,0.78945637,0.31160092,0.31896913
0.34532267,0.29289144,0.41998437,0.27836907,0.39364645
0.43922862,0.11174065,0.43448284,0.09639093,0.47510418
0.79693234,0.16228184,0.76463234,0.15608293,0.49260646
0.039168537,0.49598324,0.0366444,0.54376346,0.43608642
0.4831251,0.3773622,0.51803666,0.48277718,0.908534
0.5911938,0.12725654,0.5818954,0.20511878,0.2627691
0.4839105,0.31113747,0.49220264,0.36212242,0.7040198
0.34262502,0.22835842,0.41978863,0.25309232,0.5553578
0.44145253,0.3405573,0.43273127,0.4570174,0.5498616
0.65086615,0.9693706,0.50242746,0.85418,0.12365654
0.32587993,0.24280795,0.4295045,0.21109676,0.354321
0.6649057,0.33324534,0.6795392,0.33600396,0.49947903
0.13441783,0.3715844,0.11450145,0.3339136,0.5672317
0.5855603,0.2508337,0.5726917,0.34626266,0.67316115
0.7340123,0.08581686,0.6788634,0.10720274,0.33793092
0.17957875,0.22441384,0.19339302,0.18923324,0.536193
0.40996662,0.091068536,0.41711855,0.09082258,0.6258559
0.69688123,0.2143212,0.7353724,0.26843393,0.7706018
0.33951315,0.046136916,0.45898682,0.20146114,0.8978661
0.24974385,0.18115807,0.2545344,0.200447,0.5557375
0.082454056,0.32606548,0.113592625,0.26693326,0.44518062
0.7611704,0.6772952,0.7145014,0.73992544,0.79124385
0.19459867,0.7614187,0.17244679,0.7847082,0.6392313
0.737223,0.32025486,0.69389904,0.3956,0.2850092
0.13628787,0.40237346,0.12050754,0.33070654,0.61841965
0.304397,0.3271528,0.26346543,0.29827875,0.5675253
0.8195958,0.48046806,0.84468114,0.5505965,0.72538733
0.7084843,0.18306038,0.6395999,0.20020014,0.5614212
0.7238689,0.5700462,0.70740557,0.6347673,0.6010885
0.6056743,0.28316566,0.66847104,0.24322179,0.19031003
0.38508853,0.20726699,0.50064343,0.1959604,0.30335546
0.54455197,0.3877645,0.46999508,0.49946395,0.68794084
0.3967481,0.29332596,0.4092758,0.35482883,0.48507157
0.10267022,0.27383897,0.0808332,0.39616135,0.70783544
0.36578453,0.25393268,0.38663828,0.30785862,0.45997417
0.8484874,0.17945048,0.79041684,0.21917018,0.6899351
0.3037386,0.19984502,0.42576188,0.16744015,0.45034662
0.6209286,0.3597604,0.5487927,0.3450965,0.5330931
0.59869075,0.08127552,0.56410325,0.1082094,0.70780456
0.6336577,0.203331,0.6369193,0.26913005,0.6839768
0.37522078,0.2362078,0.35557723,0.29143503,0.48878953
0.2787294,0.20606467,0.24618523,0.24194956,0.4296163
0.19062862,0.36357135,0.26694876,0.28791165,0.45975137
0.91385096,0.40504616,0.9076439,0.5015077,0.43080872
0.70097077,0.26102972,0.6889293,0.259535,0.50769484
0.19085506,0.4740944,0.1723825,0.3133865,0.17297578
0.37905237,0.16040719,0.37283903,0.19718274,0.7077956
0.96995616,0.5113202,0.9501724,0.54754424,0.354451
0.3322981,0.24764001,0.42598245,0.24227148,0.36623695
0.51776814,0.14584315,0.64837295,0.21801594,0.41706574
0.43051904,0.7340783,0.4506913,0.7262839,0.38473114
0.5672429,0.5156404,0.5409243,0.6095089,0.72971916
0.45342076,0.26116475,0.47144058,0.32418326,0.4761507
0.31343567,0.38259852,0.20957398,0.4786376,0.68851453
0.7430167,0.36908725,0.68130934,0.3909267,0.43241042
0.63697755,0.42719346,0.60912645,0.34475332,0.31173208
0.83047163,0.6541982,0.6951009,0.6099539,0.11726901
0.15435445,0.33831596,0.19829002,0.2907592,0.39475358
0.3344065,0.31638342,0.41365486,0.47425628,0.6216559
0.22199589,0.28052044,0.2751217,0.36994666,0.7604409
0.31035888,0.26737207,0.35677218,0.26672408,0.34137565
0.16756988,0.33799833,0.16270602,0.28496847,0.3672958
0.46495497,0.7684953,0.4774982,0.7884813,0.6554817
0.03183958,0.46496826,0.03700778,0.56743705,0.5734976
0.204797,0.51049477,0.21948591,0.4540436,0.48932838
0.35443324,0.18411839,0.33588284,0.20920017,0.5635184
0.55039066,0.1646868,0.5970786,0.13993338,0.36286193
0.8630891,0.24770968,0.8569505,0.30411372,0.58923703
0.50375324,0.37622106,0.5636917,0.47151047,0.9365486
0.37616324,0.13370413,0.35767433,0.14426187,0.5866083
0.47964323,0.1312263,0.48735458,0.18470186,0.6351233
0.007900476,0.44915095,0.082402974,0.4991676,0.6912315
0.3107817,0.25708145,0.33858937,0.2701273,0.41199723
0.54847765,0.2696784,0.6046881,0.27164155,0.29155976
0.16805741,0.41922122,0.136284,0.4585463,0.6618606
0.24745858,0.86779076,0.028634012,0.6672328,0.5304746
0.9791579,0.4429635,0.9956791,0.53290755,0.5989736
0.40685004,0.28993422,0.4462077,0.36399573,0.51155525
0.46553606,0.091628104,0.4957364,0.07725072,0.5456831
0.12877685,0.39339358,0.14636242,0.3456272,0.6459733
0.7875345,0.37568125,0.75878954,0.42081386,0.51187956
0.04251185,0.38583428,0.041178703,0.4107148,0.4437239
0.20178229,0.22226071,0.24215044,0.20091873,0.49122187
0.39946216,0.27299756,0.38967675,0.32823628,0.51593983
0.41070062,0.16209432,0.4757096,0.19352636,0.68930197
0.60119253,0.39580688,0.5370028,0.3404801,0.36863112
0.607913,0.23470548,0.58976555,0.27793407,0.7705224
0.82171625,0.5120777,0.756279,0.4842486,0.31350455
0.8208015,0.21302119,0.8101778,0.23304382,0.5929149
0.21315938,0.32107967,0.26992786,0.35165167,0.8358989
0.45728508,0.22225529,0.48628664,0.24072188,0.5474503
0.57946193,0.24117774,0.54102135,0.30984855,0.65029633
0.7568866,0.1942172,0.7317665,0.240336,0.56770676
0.6188904,0.4564832,0.5698198,0.4872525,0.58398306
0.7137019,0.49128214,0.5839641,0.44700336,0.18466187
0.6828263,0.2215696,0.6641531,0.24530378,0.7520808
0.14767209,0.5711976,0.17099723,0.5817696,0.67436624
0.5225917,0.49518862,0.44026002,0.60302085,0.7396881
0.53128755,0.31069973,0.44284743,0.34823546,0.8233732
0.2572099,0.48462182,0.27747822,0.54454106,0.41028416
0.339011,0.18013257,0.31398064,0.17638162,0.54765826
0.43755418,0.22970325,0.45753217,0.2635314,0.5292376
0.621292,0.15879619,0.56086284,0.16330764,0.5070239
0.41809034,0.35697424,0.411265,0.32093078,0.2505265
0.5011183,0.11740735,0.55774206,0.15891075,0.6196488
0.36227745,0.24441507,0.30717614,0.2928911,0.4676735
0.11175281,0.34618288,0.096752614,0.33493716,0.50493926
0.5465888,0.39191005,0.46965405,0.5292206,0.7096009
0.4029643,0.10883862,0.4275971,0.15263113,0.5805105
0.8828708,0.44671416,0.8719802,0.54688424,0.53362006
0.6885707,0.39417765,0.6376405,0.38531628,0.4689787
0.2018573,0.29477984,0.34034896,0.34110153,0.7909212
0.8340156,0.28541932,0.7698377,0.3179469,0.68232816
0.5137089,0.17363065,0.5470605,0.17080942,0.39898884
0.5930838,0.0592438,0.5898111,0.06390941,0.659759
0.57874256,0.21994808,0.56947005,0.2746387,0.62319493
0.44176406,0.4972944,0.30649516,0.5449859,0.816159
0.6170174,0.09143573,0.6004084,0.15834117,0.72263587
0.10259169,0.3291099,0.09214765,0.28671205,0.49798274
0.85033816,0.34654868,0.67946637,0.5153767,0.8157176
0.41108102,0.7824371,0.44229263,0.777833,0.56602794
0.39536333,0.14308482,0.39078096,0.1518921,0.6356073
0.34621355,0.54536104,0.37634373,0.54280746,0.5931921
0.6722188,0.83971477,0.67547214,0.79389966,0.29709548
0.79148614,0.27895427,0.81691206,0.29816866,0.40470853
0.44118068,0.29594564,0.4434262,0.32033962,0.6238014
0.84671557,0.21297452,0.81684166,0.22917318,0.51741284
0.5287911,0.24661295,0.5220196,0.25753325,0.2619224
0.52779853,0.14437303,0.6768358,0.19554067,0.43447182
0.039168537,0.49598324,0.0366444,0.54376346,0.43608642
0.46685874,0.5972604,0.4616808,0.57517534,0.3155994
0.23571262,0.511649,0.28868413,0.51425767,0.55462676
0.48873642,0.14561233,0.5205097,0.19166076,0.5893619
0.43134272,0.12917882,0.4455866,0.15163645,0.51523966
0.2706875,0.3480278,0.2931956,0.29767245,0.4070128
0.11872345,0.55875814,0.11526051,0.59831345,0.640188
0.3612917,0.30817837,0.45507288,0.28566754,0.36348146
0.3107863,0.25719786,0.344678,0.28245384,0.3834237
0.1879597,0.36436194,0.24198598,0.27949673,0.45997217
0.76718646,0.4568412,0.78772724,0.56294054,0.6506094
0.7192525,0.20723376,0.6834909,0.3315984,0.8429996
0.38611016,0.12895444,0.3706815,0.14634624,0.5512538
0.64704406,0.47917804,0.6502664,0.47602034,0.6416257
0.34070095,0.86307,0.33676708,0.87554336,0.42157438
0.27996716,0.17500252,0.29484862,0.191616,0.4900244
0.85679173,0.31300235,0.8357815,0.32491696,0.673857
0.35410598,0.3395828,0.4725693,0.4145329,0.99071836
0.7738128,0.19730419,0.77211833,0.24924114,0.5280211
0.73898935,0.2947225,0.67944974,0.28064376,0.3743026
0.6141461,0.1285379,0.6680613,0.19835421,0.2528965
0.7089866,0.36415234,0.68107766,0.42629576,0.62202734
0.723814,0.1350176,0.7083299,0.13056925,0.5234064
0.45362937,0.1418904,0.47660694,0.12348205,0.56751657
0.4771817,0.14018878,0.47470477,0.18067643,0.5858431
0.7316513,0.53562784,0.79627305,0.55112755,0.79850847
0.9636773,0.5983438,0.62152535,0.6056794,0.12918574
0.55443877,0.20570073,0.48826113,0.20725784,0.80127704
0.18348253,0.23793134,0.18528184,0.22857949,0.5388134
0.48856515,0.28242695,0.47370815,0.20465428,0.14887452
0.15763256,0.4192949,0.14842278,0.4291375,0.66287255
0.61055744,0.22164094,0.61067605,0.24592817,0.7499917
0.30649707,0.66642857,0.3318128,0.68855906,0.4828577
0.42041925,0.2571987,0.38719466,0.2996757,0.5560952
0.45082664,0.32078373,0.45022383,0.32065082,0.7100624
0.49458155,0.22025275,0.51312274,0.17927116,0.44128338
0.44962618,0.8224075,0.5315162,0.8109657,0.4884921
0.60159665,0.20857888,0.56614923,0.21860841,0.74130744
0.22596687,0.37573582,0.2567417,0.34859008,0.38688976
0.705691,0.13732854,0.6704336,0.16989899,0.50029224
0.18939498,0.58151937,0.16178349,0.5942894,0.42998028
0.76281625,0.3127247,0.74040985,0.32566896,0.27815318
0.10245627,0.4156294,0.14057714,0.42918366,0.5166753
0.28901565,0.4365831,0.36342928,0.4302455,0.285886
0.8672129,0.23612504,0.8693418,0.26220882,0.5787554
0.6450796,0.6301458,0.6546491,0.60493666,0.32481718
0.6178372,0.2587145,0.6083633,0.28829873,0.8144827
0.32916862,0.13295427,0.3052556,0.15215448,0.6347351
0.9027056,0.43235832,0.88134444,0.5404119,0.4755032
0.20952883,0.31124806,0.29214978,0.36903894,0.8083761
0.6083595,0.62804544,0.6439914,0.6860747,0.8631105
0.5092624,0.06609672,0.47095448,0.103476435,0.6518698
0.6212236,0.87761843,0.6612153,0.75707597,0.25113177
0.52765226,0.06280041,0.5180957,0.09459624,0.67611027
0.49822754,0.22459483,0.48704672,0.18985891,0.44963816
0.6403875,0.21270329,0.64100873,0.30647206,0.6686866
0.4100427,0.100854665,0.4368339,0.11735067,0.605052
0.33951315,0.046136916,0.45898682,0.20146114,0.8978661
0.81381595,0.44746786,0.8177231,0.64058423,0.5517112
0.39868945,0.3790786,0.38852456,0.4337582,0.65085375
0.5759133,0.295247,0.5491779,0.42087454,0.07329622
0.16693372,0.36244154,0.19535422,0.41728297,0.525577
0.52715355,0.765694,0.33191723,0.79847544,0.16574582
0.44680205,0.57000136,0.4409002,0.683738,0.7499105
0.116684645,0.40240595,0.08896276,0.37903446,0.624809
0.65288484,0.88152766,0.6853415,0.8042612,0.21577173
0.73843735,0.23515958,0.72678345,0.36218363,0.7148697
0.022079319,0.42767608,0.03999099,0.45964575,0.62084186
0.5359362,0.37170038,0.47743827,0.45872697,0.680628
0.6633784,0.2526629,0.5290251,0.35562795,0.82952464
0.4464057,0.49223152,0.29152972,0.52323025,0.8381821
0.5087151,0.067959726,0.4920591,0.090928555,0.6341102
0.9068166,0.30259618,0.8412006,0.37050664,0.4909901
0.789593,0.8217611,0.6661222,0.8779758,0.52078307
0.24640958,0.43901825,0.2968715,0.4149302,0.16042346
0.28191382,0.12933195,0.38013715,0.17887145,0.7986932
0.30414873,0.18101615,0.3141276,0.16537043,0.42210442
0.5161755,0.3819581,0.56289715,0.43050885,0.9705534
0.583084,0.1701425,0.6566595,0.25631404,0.3407874
0.60989374,0.13028249,0.64239156,0.21024156,0.24107122
0.7093499,0.28380346,0.69635355,0.25730354,0.6322142
0.4193987,0.50720155,0.38189346,0.5432176,0.8263862
0.20706114,0.24431597,0.23713076,0.23407745,0.5728048
0.6983457,0.31534386,0.71231556,0.36702764,0.57301235
0.41971132,0.12036899,0.43348107,0.08993256,0.5316116
0.1722022,0.33760777,0.14561307,0.28631002,0.33708817
0.60221976,0.45615324,0.5786674,0.4922097,0.62601364
0.11088687,0.67080927,0.19128329,0.56501985,0.14999181
0.3344921,0.20920447,0.3389952,0.10715556,0.38531882
0.33631074,0.63971734,0.3596747,0.6351975,0.46592602
0.08722907,0.48137742,0.11105618,0.5232874,0.46507877
0.46962982,0.14858124,0.47404557,0.23876742,0.61825365
0.41979435,0.40770102,0.33745486,0.46431935,0.73258233
0.67120653,0.48203623,0.6699329,0.31048155,0.22143096
0.8432926,0.23657054,0.8489479,0.28135478,0.4846518
0.7480092,0.38943392,0.7350633,0.44975984,0.6305845
0.4811743,0.15956146,0.5079024,0.1672655,0.55032593
0.3818939,0.552164,0.3858157,0.58682585,0.5402546
0.8107821,0.48011428,0.83919644,0.5831234,0.7292796
0.29000098,0.15199655,0.30239442,0.13871726,0.47544312
0.63853425,0.44397727,0.5962164,0.42645687,0.5608116
0.08517268,0.34330645,0.11748284,0.31466782,0.39929172
0.32996237,0.13545218,0.29704446,0.14666682,0.6071943
0.32972214,0.4235001,0.3758801,0.45652166,0.4015534
0.8265797,0.23047462,0.81435466,0.28377518,0.5966757
0.36471644,0.3975317,0.4048006,0.3920499,0.29550624
0.5084808,0.2825302,0.64349216,0.32450342,0.3572613
0.37244692,0.7885685,0.40151456,0.77454305,0.6098269
0.83059704,0.61239487,0.73442096,0.5158291,0.17352453
0.49971378,0.56530607,0.41152126,0.5138265,0.17034534
0.38283843,0.16977477,0.37669897,0.22977048,0.67609906
0.529542,0.0628393,0.509739,0.10454783,0.69654864
0.8674985,0.30385268,0.84996647,0.2879187,0.67274547
0.8196123,0.23624296,0.7867471,0.27948868,0.5696185
0.7081835,0.89567184,0.61737037,0.81092906,0.7739731
0.643954,0.54797447,0.5978966,0.57255375,0.508285
0.41850078,0.6852283,0.37782302,0.72560716,0.2698353
0.28877932,0.36846048,0.30851966,0.36800498,0.37464422
0.7589505,0.41368708,0.5991734,0.4689494,0.91322356
0.14837083,0.39767647,0.13825041,0.3770166,0.6156298
0.47257257,0.08780807,0.4952708,0.03873232,0.5350335
0.35792267,0.453923,0.43136564,0.5772423,0.85074687
0.65460646,0.18351471,0.6853777,0.2462087,0.67431676
0.8137785,0.30866617,0.7888082,0.34072053,0.45352802
0.5174169,0.21931282,0.52714866,0.24853694,0.42704767
0.6104259,0.39543587,0.551656,0.332055,0.4043282
0.34813505,0.33960015,0.49406755,0.4041112,0.96956635
0.36581856,0.21641964,0.32387364,0.28206313,0.5414273
0.7947464,0.26136407,0.81232864,0.26399153,0.44055882
0.089018136,0.41554055,0.15994403,0.45526117,0.5751011
0.10648319,0.39338976,0.067115575,0.36686015,0.54783374
0.3630665,0.30502975,0.444766,0.26662505,0.35343993
0.44098246,0.21925491,0.44550133,0.24360088,0.5607638
0.49609992,0.35541993,0.665908,0.47093144,0.9683433
0.35516492,0.59347594,0.24155352,0.6001173,0.33924967
0.6844145,0.33264017,0.711008,0.397235,0.49976268
0.43547437,0.09859815,0.40444028,0.07604551,0.46922484
0.66124624,0.28834903,0.6760178,0.42712197,0.81593704
0.29383263,0.30981767,0.33271056,0.36649173,0.5142987
0.5011814,0.30685997,0.5276167,0.38777387,0.6767977
0.22686669,0.21752554,0.3020292,0.2376489,0.56194323
0.6101609,0.08983788,0.57426935,0.1431647,0.71656775
0.36786115,0.5542991,0.41908216,0.5691794,0.5139992
0.37556437,0.13213748,0.37815762,0.12423703,0.58742595
0.65601504,0.344842,0.6323017,0.34304178,0.51134884
0.085178584,0.5472872,0.053870052,0.5311886,0.33446282
0.78959334,0.82177716,0.670382,0.89691645,0.52173406
0.29490352,0.39744052,0.34587917,0.35785568,0.30284086
0.7002638,0.37641183,0.66086644,0.45545334,0.56479543
0.038571745,0.54074985,0.2278449,0.48467335,0.1646198
0.061272055,0.33611524,0.05022937,0.28329456,0.44343674
0.7628375,0.33305436,0.7348343,0.3794186,0.32948768
0.3079887,0.8751316,0.3411986,0.94487566,0.42747414
0.13110048,0.35645282,0.15846899,0.3317299,0.55167353
0.4465078,0.12794691,0.47916314,0.11930063,0.46646106
0.2980367,0.39044225,0.32640442,0.3836002,0.32638663
0.4936598,0.45550117,0.5056855,0.5642308,0.81603825
0.6551096,0.1115911,0.6305613,0.1697714,0.6454506
0.56640863,0.3239445,0.6647162,0.36887038,0.93621516
0.6090682,0.59253186,0.5318002,0.43435138,0.3664506
0.51454693,0.20746642,0.519301,0.24719623,0.48482797
0.38795176,0.30770808,0.41650674,0.33298403,0.35302734
0.29298002,0.5050345,0.21711579,0.4609138,0.792606
0.61994207,0.21578223,0.5983219,0.28095293,0.71244115
0.46605968,0.07815051,0.54312354,0.048891008,0.5438644
0.69653845,0.19199657,0.7139376,0.22693941,0.7041775
0.63912857,0.88852787,0.64223224,0.7875771,0.22209522
0.45566323,0.16962606,0.45961523,0.1676712,0.44585243
0.32455033,0.6118537,0.350114,0.55893004,0.50875235
0.9428761,0.3762703,0.8976778,0.43596256,0.53065443
0.376451,0.36168653,0.36979884,0.38013047,0.6592861
0.48066598,0.32212704,0.4757805,0.37719864,0.659103
0.5105853,0.1043534,0.48537564,0.20634872,0.52049303
0.37484843,0.27259737,0.47480857,0.24483645,0.40197456
0.50152624,0.1228542,0.5276163,0.15079564,0.60862577
0.45599225,0.35766608,0.40888274,0.40087146,0.7176804
0.44006294,0.5714348,0.47127888,0.66924256,0.74564266
0.13611594,0.5385403,0.13941747,0.45555466,0.7931925
0.3349918,0.6265426,0.32751045,0.60550445,0.47500786
0.6509509,0.96938753,0.51214325,0.87801796,0.117770165
0.10483408,0.33915985,0.12966457,0.27205437,0.5131029
0.4656869,0.47998056,0.22175506,0.5678466,0.9017704
0.64363384,0.78114927,0.5615314,0.639574,0.17153394
0.60108423,0.4983802,0.5535519,0.5411395,0.55043733
0.14305043,0.5738661,0.14196572,0.5783281,0.6717279
0.55467343,0.2489529,0.57402813,0.30491576,0.57040924
0.11474243,0.6177949,0.15626654,0.6782572,0.33046055
0.5161824,0.46013433,0.5119188,0.593151,0.8726227
0.9721844,0.4394357,0.9964523,0.49762252,0.5985292
0.19642931,0.2729134,0.30894667,0.31437173,0.72798276
0.4528734,0.44442898,0.37850428,0.50041085,0.88500905
0.553354,0.37993577,0.43810216,0.5160424,0.66157925
0.271967,0.28972548,0.34015983,0.17050368,0.23723954
0.11589724,0.3311241,0.15388888,0.28946742,0.47140363
0.62590563,0.2855226,0.5402193,0.3641913,0.73570025
0.07597527,0.42636642,0.066590995,0.40931612,0.59185743
0.80906755,0.45505995,0.803671,0.6143149,0.57444346
0.9559033,0.3213839,0.89589787,0.40313137,0.69904834
0.8636035,0.51887214,0.7941545,0.61126184,0.31919008
0.644195,0.1041272,0.58186185,0.14187348,0.6518415
0.7140106,0.42827663,0.6940088,0.45140386,0.44063213
0.8813608,0.26578045,0.8946333,0.31626803,0.3876906
0.5609098,0.18110678,0.6029448,0.09932616,0.33028626
0.60883737,0.48320603,0.5861069,0.5567922,0.61160403
0.32830054,0.20753661,0.32360417,0.08879006,0.40632647
0.41221112,0.49600884,0.35045958,0.5577129,0.8638668
0.15998605,0.30297622,0.22245812,0.3574339,0.614416
0.27254093,0.64776736,0.18867198,0.67001146,0.538832
0.085066825,0.33528376,0.111338675,0.30032745,0.44133106
0.24256784,0.32067615,0.22391528,0.44593352,0.58156055
0.58120966,0.9209374,0.57355696,0.8745185,0.2801615
0.23004481,0.2697397,0.27321786,0.26790622,0.6408373
0.6852555,0.28504217,0.6571803,0.3164302,0.5638478
0.5705993,0.5460625,0.5391571,0.4797949,0.4159953
0.52197087,0.47153527,0.5098289,0.612098,0.83516574
0.77007926,0.20233741,0.76953745,0.25905138,0.56639373
0.08990222,0.36572003,0.10917196,0.34896588,0.45292464
0.32898107,0.62986815,0.30200207,0.6011475,0.4970534
0.6214098,0.84976906,0.6452176,0.72783566,0.27496874
0.5967757,0.64637965,0.6775992,0.623987,0.75465846
0.47867998,0.5280354,0.49960396,0.5542302,0.5454438
0.20844042,0.48181212,0.1623688,0.51066464,0.2796929
0.678121,0.6285614,0.6355214,0.5214718,0.17584673
0.6171748,0.8098518,0.5740121,0.6996277,0.12996233
0.2303043,0.19551286,0.20430717,0.2130267,0.42737395
0.54492664,0.22483838,0.58402044,0.27131274,0.50320935
0.100860745,0.3639546,0.13531783,0.34513617,0.4267528
0.11669031,0.2946917,0.20599028,0.3375575,0.5496441
0.37782434,0.771645,0.39330715,0.81339395,0.68197143
0.6115245,0.70612615,0.47766718,0.6179576,0.043498576
0.2958321,0.4827572,0.3299082,0.5215327,0.2195853
0.5228051,0.5599912,0.4255483,0.7111876,0.8553467
0.5504888,0.16481197,0.61608994,0.13907358,0.35634768
0.19912657,0.24890739,0.21688285,0.26235235,0.568047
0.7852241,0.13981724,0.7514103,0.16997153,0.43053836
0.37734473,0.24769542,0.3452271,0.33735573,0.46287522
0.23448387,0.34062523,0.2587598,0.36787587,0.5916247
0.6444334,0.39733395,0.5969125,0.38255364,0.4069592
0.64188147,0.4242769,0.58309424,0.3604144,0.319965
0.6773491,0.14094308,0.58298725,0.15103984,0.5847408
0.43963948,0.13068813,0.4608401,0.12795278,0.49591509
0.898066,0.51348704,0.77384394,0.4944444,0.18307155
0.46530282,0.80555683,0.5897224,0.8532926,0.53800535
0.3446392,0.5734265,0.298034,0.6038951,0.38287944
0.56487775,0.4559701,0.5413171,0.46787947,0.53123
0.46879598,0.34159094,0.4338612,0.40425313,0.6425095
0.65061605,0.10810068,0.61056435,0.15057862,0.650785
0.71524477,0.16898721,0.6894838,0.16656172,0.6139994
0.4311918,0.94606555,0.41462395,0.92856574,0.31358004
0.35517782,0.95118195,0.35412836,0.9421933,0.56419015
0.6120279,0.9268948,0.64792275,0.8622714,0.23105478
0.47609964,0.42138156,0.42861006,0.4868789,0.72901416
0.5130079,0.056835234,0.47192523,0.077708095,0.6826584
0.39534497,0.94094515,0.44151166,0.93978274,0.51500034
0.36203098,0.5492381,0.41696352,0.5627707,0.5534504
0.69195837,0.4374246,0.627532,0.48663992,0.38839832
0.63619435,0.030045629,0.5519366,0.22257376,0.908157
0.7692219,0.15668735,0.71343064,0.21176443,0.43514055
0.9479019,0.47173765,0.8843968,0.48088905,0.25250933
0.8397603,0.5039132,0.7857779,0.46860608,0.2856612
0.8525686,0.34427088,0.7080951,0.5059983,0.8094679
0.2601862,0.38900864,0.2961129,0.3788405,0.34694588
0.75660324,0.38841724,0.7276436,0.4520011,0.5903846
0.7368871,0.5067158,0.57618,0.5320796,0.9749673
0.5581015,0.32624155,0.6945,0.3831902,0.9465841
0.30847663,0.4281616,0.33416936,0.407273,0.37792018
0.3210433,0.12723383,0.2878797,0.16019857,0.6628282
0.6067255,0.52920514,0.53953445,0.5821741,0.60205936
0.884021,0.34861404,0.8680029,0.493012,0.51931703
0.15257645,0.40274364,0.15265238,0.39615017,0.63344336
0.4075993,0.32250965,0.38078773,0.4698906,0.5757679
0.7798806,0.21521306,0.76479226,0.22584343,0.6094678
0.35371658,0.12683582,0.32699487,0.077902615,0.58195245
0.36694664,0.5539193,0.43565583,0.5502956,0.5220703
0.05395156,0.38130933,0.054468513,0.37677097,0.46558404
0.57171935,0.8950188,0.54198337,0.79579306,0.28943205
0.4901532,0.119672954,0.52253395,0.17414689,0.6525825
0.40800726,0.86695087,0.45765397,0.88274014,0.49329513
0.3579706,0.698417,0.32970154,0.7048317,0.83200574
0.5126312,0.34350067,0.49150303,0.41452438,0.6286533
0.48798028,0.92195916,0.45227644,0.894508,0.22766921
0.7002097,0.41569638,0.6381651,0.43664828,0.38827828
0.78749335,0.69786334,0.729714,0.63516206,0.3093049
0.8702078,0.57804704,0.7930404,0.66496176,0.4042501
0.61742824,0.20342916,0.590438,0.22826993,0.6887135
0.912885,0.5942255,0.8874809,0.6789203,0.3572301
0.19638672,0.4235576,0.22293359,0.40150815,0.3463744
0.42467383,0.8304595,0.47114757,0.86827207,0.532864
0.16172227,0.6405431,0.19153947,0.6324487,0.82317865
0.25034398,0.37262562,0.290536,0.51217,0.36724743
0.5395764,0.5168313,0.55745,0.69489473,0.745062
0.42980415,0.17195594,0.4161337,0.16745156,0.37343103
0.32769662,0.36073133,0.37175423,0.41230106,0.4809426
0.25212228,0.17627391,0.26065996,0.16968933,0.55562484
0.56338173,0.25393176,0.58912027,0.3283549,0.58477837
0.38313988,0.49696994,0.36038175,0.64255154,0.76440203
0.3855722,0.37880778,0.48015323,0.3104203,0.9067522
0.1092259,0.45650354,0.09313184,0.4499412,0.42531347
0.29927677,0.19650456,0.39312,0.16363579,0.44989234
0.82003576,0.16155764,0.8309376,0.14808375,0.49275783
0.07686457,0.40287304,0.13540387,0.34163356,0.6856697
