AlexNet_2d1,AlexNet_2d2,AlexNet_3d1,AlexNet_3d2,AlexNet_3d3
0.6563012,0.7913969,0.18044996,0.6035662,0.5564099
0.6311769,0.7843653,0.30543038,0.5749304,0.39748242
0.728542,0.2975442,0.5679084,0.09601936,0.7292283
0.762308,0.7409502,0.15804243,0.48034126,0.45600295
0.73672634,0.6732881,0.2589752,0.44576064,0.55788255
0.6831927,0.73241484,0.2614781,0.46454322,0.33261946
0.51798964,0.5194112,0.30086273,0.575938,0.047957093
0.3062238,0.732172,0.36524266,0.6915813,0.28871354
0.33209866,0.78228194,0.4695137,0.44730642,0.49208772
0.8922772,0.649933,0.39292556,0.31805098,0.5926687
0.67902696,0.8841574,0.10517678,0.5532199,0.3214139
0.84569526,0.5813779,0.32843864,0.2345708,0.48309
0.4628765,0.78033763,0.28768325,0.67925644,0.60977334
0.7644908,0.7626959,0.15324888,0.44679683,0.37896347
0.49757,0.44431397,0.72699636,0.6268995,0.6868906
0.7139411,0.67910194,0.30448914,0.49671623,0.5461387
0.6764169,0.6620224,0.37714452,0.42734376,0.37392825
0.729874,0.65974057,0.23471466,0.43097475,0.6670995
0.7379124,0.55848455,0.41956782,0.41476506,0.5136821
0.56086546,0.74080586,0.33504406,0.62006384,0.27950275
0.64209235,0.63667166,0.28194386,0.4865218,0.7080464
0.47284496,0.5019453,0.7314758,0.7359669,0.6892323
0.26006964,0.53176904,0.61663896,0.78126407,0.37675035
0.6143599,0.7995628,0.2544745,0.6255801,0.5283855
0.8016237,0.74982566,0.14101923,0.3610714,0.39375025
0.57109356,0.36945873,0.57672215,0.38454625,0.024772972
0.25425065,0.70247376,0.40209204,0.7945026,0.43915123
0.43721834,0.036592484,0.8542999,0.2339142,0.28025836
0.76905173,0.6563392,0.30340084,0.44044167,0.52824825
0.4627483,0.68002105,0.38714188,0.7105922,0.5139259
0.5835996,0.77749735,0.133504,0.6960622,0.5922528
0.34493297,0.068379134,0.8551049,0.32799202,0.17483109
0.7085047,0.47399265,0.46146625,0.20847845,0.67893595
0.2875818,0.43728736,0.4776776,0.58509225,0.23356956
0.7700867,0.48495132,0.5565432,0.20361671,0.5874988
0.71312916,0.7593515,0.17401317,0.54558283,0.32121333
0.76521355,0.7702646,0.17167345,0.43882695,0.35274222
0.9424311,0.3921259,0.518321,0.037198544,0.6467029
0.7078308,0.83756316,0.24542475,0.54543185,0.70633125
0.6657048,0.86273706,0.19367242,0.60209,0.32291275
0.59298897,0.6723498,0.40139008,0.5039407,0.31339025
0.48067254,0.68226296,0.35241857,0.6758021,0.5090436
0.50700593,0.70462686,0.3800924,0.64099956,0.66417694
0.67600715,0.28167322,0.6353469,0.25656515,0.45182604
0.87131655,0.6377769,0.22510421,0.25644392,0.3055982
0.41405872,0.82112753,0.42261627,0.62842375,0.22636992
0.8700996,0.5625527,0.275124,0.23523349,0.50555813
0.37286952,0.6845578,0.380122,0.7798927,0.5206777
0.7586749,0.6360324,0.35565847,0.42380846,0.44595096
0.77493465,0.6689811,0.2469663,0.3982762,0.49223527
0.79236114,0.6252119,0.3055727,0.3406248,0.49157274
0.82543,0.7106331,0.22468925,0.36339128,0.3827147
0.7477829,0.90169656,0.4287408,0.61881286,0.85724247
0.799711,0.6439446,0.26998708,0.33366948,0.48533034
0.8926531,0.56029356,0.30434656,0.17299736,0.45666602
0.38167456,0.68983316,0.38066152,0.7931534,0.5613509
0.49043602,0.111267,0.94570076,0.5975822,0.6220306
0.5905802,0.5971513,0.36460385,0.5277469,0.6579809
0.8728712,0.5104838,0.4469603,0.073975205,0.36686492
0.8613589,0.52693284,0.46160054,0.04274437,0.4363424
0.18054345,0.7016787,0.40592706,0.8506026,0.323133
0.8622416,0.73110175,0.30182865,0.5220443,0.4128941
0.30247092,0.32358313,0.6086084,0.51012045,0.28296518
0.31885228,0.39552575,0.45664653,0.3689126,0.15684092
0.68322587,0.77625406,0.30490416,0.56144744,0.63011146
0.393457,0.8242275,0.5029726,0.64664656,0.005343914
0.67080057,0.8148468,0.20422658,0.62631166,0.6767751
0.8061931,0.4704914,0.46396774,0.18762687,0.44620204
0.55626214,0.87031776,0.15797377,0.7066099,0.54634017
0.6035396,0.8808216,0.19548592,0.70210594,0.29099292
0.6472902,0.7386207,0.3286425,0.49091476,0.33024132
0.5271731,0.47294223,0.557783,0.33250666,0.1329343
0.7434048,0.7121323,0.17333847,0.48624662,0.5934504
0.6046441,0.7896415,0.24811855,0.6096997,0.47921258
0.7332033,0.67614484,0.26854092,0.47774848,0.5715841
0.79487956,0.75038,0.14214864,0.39477718,0.4115168
0.675028,0.6893128,0.37292558,0.43332747,0.32189375
0.31771603,0.5843346,0.64607656,0.86899495,0.52129775
0.69087297,0.63267624,0.23091114,0.47208628,0.75384325
0.49723703,0.5123902,0.45082307,0.54561156,0.4431287
0.77350605,0.4905025,0.4887615,0.2418584,0.4252281
0.28693676,0.4700074,0.5596175,0.62240946,0.22319421
0.6020733,0.7560892,0.30556118,0.5662158,0.25765544
0.50999117,0.66219676,0.4374525,0.5911977,0.52026904
0.7081649,0.16412458,0.7535166,0.15040135,0.5438608
0.45642373,0.35501724,0.66137385,0.48567784,0.8450271
0.5602527,0.8613883,0.15546352,0.71142256,0.5072776
0.6521523,0.58160466,0.42163572,0.3775246,0.34073818
0.29836363,0.40780762,0.49698,0.65539265,0.1885567
0.5156628,0.83216524,0.23606852,0.79273856,0.46463376
0.16325077,0.6800615,0.5060251,0.7098421,0.39677608
0.6794676,0.5720456,0.34153378,0.31702062,0.69154197
0.47008875,0.68763477,0.38640225,0.6739868,0.4750489
0.39300364,0.6976173,0.41224325,0.7662327,0.5840032
0.52414703,0.6690408,0.4683956,0.57892805,0.5054481
0.6763601,0.43541104,0.46002388,0.3719959,0.6828947
0.30900276,0.12045744,0.74728465,0.3013749,0.16151366
0.8953665,0.42090854,0.52582914,0.07142943,0.50539804
0.70878667,0.7320741,0.23660675,0.502501,0.44833845
0.7621298,0.6722429,0.18326291,0.41135058,0.67198944
0.57519937,0.5697017,0.5664241,0.45076832,0.7341795
0.48748547,0.6774956,0.40347102,0.63130975,0.49624693
0.40559575,0.38018426,0.34737498,0.43030253,0.83655536
0.7948365,0.65845805,0.24817854,0.35615093,0.45884353
0.71301764,0.669949,0.32401156,0.48100054,0.50391006
0.8976245,0.4667836,0.39088923,0.1604453,0.57435286
0.23100087,0.90661585,0.0640727,0.6918422,0.4089624
0.5270557,0.84436977,0.20790195,0.7319566,0.4410565
0.8369695,0.38385057,0.62030494,0.11348948,0.5732943
0.8468598,0.35588008,0.6410792,0.084233075,0.48788902
0.41380298,0.7970357,0.571074,0.50363773,0.7031411
0.49062684,0.8192277,0.55644494,0.65587986,0.7814152
0.6327127,0.8085404,0.22168115,0.5843586,0.27491105
0.8843803,0.5785538,0.24835002,0.18821049,0.48300582
0.21044919,0.56288344,0.5004958,0.6690182,0.3684649
0.91109204,0.5004018,0.39214906,0.115198195,0.50038815
0.792287,0.7526995,0.123236,0.4002629,0.37603384
0.56779003,0.8444027,0.1586906,0.655742,0.5014469
0.8615645,0.7280539,0.2975583,0.490641,0.4126647
0.5995663,0.44506994,0.6479662,0.646556,0.6143007
0.7064839,0.71529305,0.3516776,0.4812906,0.7062804
0.3996337,0.44433597,0.6651465,0.5863505,0.9131024
0.4640304,0.6773584,0.4021739,0.6799526,0.50991505
0.6955801,0.54096884,0.30562398,0.33713406,0.83428717
0.6760165,0.80360377,0.22175571,0.6036494,0.6184751
0.52269065,0.5157997,0.4802628,0.511083,0.40825534
0.8526015,0.5739458,0.36876923,0.2158423,0.4776009
0.4903011,0.8187078,0.55561626,0.61831903,0.7866032
0.3199278,0.21492761,0.738951,0.5257909,0.34245282
0.7008295,0.6293298,0.23162639,0.43354613,0.7447629
0.42245203,0.85169065,0.48031172,0.68306017,0.14289987
0.17179921,0.27898282,0.57455516,0.4738362,0.571193
0.7949681,0.8223846,0.35429573,0.51260424,0.058375865
0.4290917,0.6537839,0.29507285,0.6294837,0.84932256
0.8114482,0.69247353,0.19121629,0.3230528,0.5355244
0.6659128,0.81295216,0.19292983,0.6270124,0.6402849
0.5944399,0.83734125,0.23417565,0.6765118,0.38464734
0.44564,0.8123414,0.52150774,0.7698382,0.61286825
0.6985173,0.8056227,0.20224985,0.5556075,0.61905766
0.5802221,0.75968915,0.3560664,0.570692,0.24129836
0.8866948,0.58381814,0.22253975,0.1801596,0.5078412
0.52524626,0.46165228,0.5099921,0.3851165,0.3472042
0.75004554,0.7930957,0.41343367,0.614508,0.09160963
0.37507364,0.56655437,0.580758,0.79526997,0.66767186
0.4028369,0.84750426,0.5321116,0.62410825,0.096293956
0.75596917,0.60629296,0.29672927,0.3747181,0.60452306
0.4607637,0.94337034,0.45979673,0.70971906,0.07585198
0.56598145,0.73042434,0.2984822,0.3992729,0.7842086
0.558167,0.47929657,0.5313313,0.4730139,0.39585754
0.60636836,0.83585846,0.26826972,0.65668976,0.46575618
0.5254094,0.8071418,0.311366,0.7585982,0.5308076
0.7665808,0.6466426,0.31868297,0.4056039,0.4395218
0.8583958,0.5928467,0.30393583,0.22792947,0.40676063
0.36968243,0.68854624,0.38181967,0.81523836,0.5076279
0.38791436,0.07759914,0.9360399,0.42890564,0.29707175
0.7560116,0.7580548,0.12707126,0.4492471,0.41375828
0.38433456,0.35009837,0.6437713,0.57002425,0.66560274
0.7155372,0.5005873,0.4979753,0.2806064,0.6015941
0.23461339,0.43858457,0.49692452,0.68542665,0.29660165
0.53213227,0.9379859,0.40133572,0.40850353,0.0591518
0.5856716,0.6856529,0.36694196,0.5591285,0.32997602
0.35700575,0.7855661,0.3312532,0.668892,0.6234047
0.6222359,0.7246008,0.31617257,0.49904326,0.26315317
0.9424311,0.3921259,0.518321,0.037198544,0.6467029
0.7612458,0.38971615,0.5280894,0.17649618,0.72378266
0.68154645,0.49003652,0.20181519,0.28769806,0.68770576
0.6253164,0.75104666,0.2933514,0.5265033,0.3154046
0.75727046,0.7622942,0.12853318,0.4786295,0.3779813
0.70336396,0.61964035,0.26874492,0.40284428,0.74751365
0.27633208,0.376419,0.5451204,0.42937398,0.27937108
0.34570712,0.24237472,0.71450037,0.48154095,0.35302106
0.23100373,0.90656674,0.06238395,0.7170385,0.4260587
0.8020303,0.6064017,0.34081787,0.32319948,0.41341868
0.24292818,0.7089927,0.4074171,0.77273273,0.3937347
0.63356924,0.7119087,0.36604697,0.46940762,0.27268937
0.7448018,0.68847966,0.2572535,0.43849203,0.45642063
0.56763816,0.8223407,0.21363404,0.6957072,0.45368242
0.41956377,0.07743135,0.8261318,0.35371572,0.36581206
0.90277815,0.6837705,0.29292023,0.28884798,0.3083559
0.45811743,0.7724995,0.3078303,0.72562927,0.6423991
0.5228735,0.6203528,0.4392987,0.5618739,0.66898185
0.47695935,0.66203594,0.39270326,0.6688142,0.54838693
0.07301593,0.7430035,0.31788737,0.95946807,0.47765148
0.68510103,0.58347684,0.3354188,0.3758351,0.73147607
0.4549203,0.68017113,0.4112368,0.73012704,0.52771145
0.6420934,0.63666785,0.29053932,0.49806488,0.7235865
0.72365445,0.7432674,0.20346668,0.513836,0.39963472
0.61550933,0.8175318,0.2649858,0.61897737,0.42885703
0.77231914,0.6382519,0.31641987,0.42751282,0.47829878
0.3107268,0.5399143,0.47076914,0.5070114,0.4708219
0.87362015,0.67691624,0.35602134,0.2718753,0.3228288
0.8396865,0.6637441,0.19179788,0.25364977,0.5061275
0.58166605,0.5020885,0.45828554,0.5406746,0.2813575
0.78761446,0.5788012,0.39743078,0.29436564,0.52375656
0.71537375,0.8020843,0.16243172,0.56952524,0.6189852
0.6410172,0.6647706,0.38733038,0.36035413,0.20757705
0.6697862,0.83974695,0.20943147,0.5534334,0.4537046
0.3672294,0.28029427,0.61570966,0.46439266,0.22533336
0.7857209,0.8086996,0.11086187,0.39740616,0.4368177
0.29588956,0.2523383,0.7471845,0.5025715,0.1825651
0.76666045,0.71941245,0.15115729,0.43883803,0.49398193
0.32412037,0.4013309,0.45928106,0.4030791,0.17678395
0.8061738,0.6402546,0.27031267,0.31345552,0.51452357
0.35652897,0.11643851,0.8325483,0.4062845,0.1922419
0.17746109,0.64766353,0.48719487,0.6407572,0.48904696
0.79866815,0.7222843,0.17732912,0.37165895,0.43160138
0.5361086,0.7165672,0.37873566,0.61419725,0.5903671
0.42803338,0.6989372,0.3385101,0.8679874,0.52800936
0.5528328,0.65814805,0.53662646,0.22410429,0.89326894
0.5668719,0.62716925,0.52098656,0.6195122,0.6992385
0.78460574,0.65163493,0.28358376,0.36004567,0.46245885
0.34598485,0.48285806,0.83517736,0.7475935,0.40460795
0.85706735,0.47592428,0.5183248,0.16487348,0.3628035
0.7491184,0.49100348,0.5019309,0.30079043,0.403411
0.7840073,0.66052663,0.25951636,0.3855846,0.42899972
0.5125495,0.35393563,0.67650396,0.40368903,0.89984596
0.5754519,0.8256768,0.22294009,0.66235024,0.4769801
0.6432553,0.7357347,0.3288895,0.5156383,0.35804424
0.68514764,0.8028329,0.21993715,0.57647115,0.6516583
0.7295866,0.7009985,0.22358164,0.5236172,0.5241368
0.74778247,0.90169644,0.4171517,0.6330677,0.848474
0.32072926,0.7875358,0.49932867,0.56931293,0.55994093
0.31222427,0.6513938,0.5134604,0.8520112,0.561534
0.27593476,0.74025565,0.4056673,0.63793325,0.40564728
0.7514088,0.45021987,0.50421333,0.41297534,0.26664242
0.04286048,0.47819537,0.7630969,0.86439204,0.6881444
0.62569857,0.23821107,0.6744241,0.30456716,0.5197269
0.8150515,0.5150518,0.37074095,0.21465343,0.68104815
0.42772946,0.52548385,0.66000557,0.78527975,0.7612096
0.57365865,0.95080745,0.2544099,0.72432315,0.18569088
0.9008718,0.5118567,0.3839177,0.14454135,0.4840826
0.5242887,0.6902721,0.34925354,0.57881916,0.6430273
0.4892011,0.9944205,0.48410374,0.5555754,0.38406783
0.43244368,0.49569485,0.6639052,0.73329324,0.79657304
0.701475,0.739939,0.24517024,0.53522235,0.42129946
0.49357784,0.78009844,0.579656,0.54119384,0.7852491
0.08509901,0.637335,0.8414612,0.804701,0.57879686
0.7146648,0.5684756,0.39673963,0.4078854,0.6345371
0.9289272,0.70794266,0.12119779,0.2854662,0.52447563
0.674792,0.67973614,0.34159356,0.3982709,0.340272
0.6590337,0.66612387,0.3546096,0.30980062,0.24541041
0.50872636,0.49266234,0.52623636,0.5150808,0.64924276
0.6138103,0.7796775,0.2954271,0.5829732,0.48180693
0.6320632,0.84828043,0.23468679,0.606461,0.3736052
0.252754,0.26720917,0.66655517,0.422007,0.08370882
0.91552246,0.58711594,0.212217,0.19350374,0.58040553
0.64903575,0.69759214,0.3269381,0.42213738,0.2667531
0.7670169,0.75719607,0.17430517,0.4704155,0.39850813
0.92013323,0.5868651,0.19792664,0.18894011,0.613961
0.43393123,0.394871,0.66591036,0.49721605,0.62730235
0.8248027,0.33393905,0.6141885,0.14349306,0.41672638
0.7989751,0.683745,0.25861794,0.45138323,0.39491564
0.46212667,0.32905042,0.6539805,0.49361768,0.78259784
0.9109534,0.57879436,0.23088223,0.1610831,0.5719037
0.44932795,0.8271468,0.2771032,0.67800945,0.3629685
0.088333905,0.56287116,0.5770089,0.7981702,0.20459497
0.54701364,0.7444364,0.34923,0.633945,0.31612378
0.7294327,0.8617272,0.1105943,0.5261632,0.6084906
0.6678699,0.5153247,0.44306988,0.38271448,0.8882792
0.565593,0.8407272,0.18174028,0.685933,0.48974255
0.26927793,0.595447,0.61011755,0.6349431,0.3012721
0.63034403,0.7324541,0.34631538,0.51792794,0.29224917
0.78437257,0.6226921,0.43425277,0.27812737,0.47898906
0.50760615,0.78906476,0.6059284,0.56593186,0.7345836
0.86758935,0.57885206,0.29581505,0.21781272,0.4619724
0.80201054,0.60624325,0.35535342,0.34480244,0.4387065
0.5197565,0.51953304,0.5016542,0.5346259,0.4108855
0.40867817,0.7023679,0.44337222,0.7200992,0.5865666
0.5885322,0.66266036,0.4083082,0.5002776,0.2744105
0.6009273,0.57659143,0.49046674,0.3847787,0.743284
0.42868686,0.20214182,0.76208997,0.46083692,0.34460855
0.57908934,0.54582316,0.54651177,0.3883819,0.77038187
0.6866422,0.35549048,0.54435825,0.34697247,0.36061072
0.76282215,0.59646356,0.14613068,0.35780644,0.72336763
0.7083591,0.7110952,0.22104603,0.4835505,0.4990347
0.5873646,0.79122126,0.2913677,0.6609847,0.5564598
0.45101234,0.5466832,0.49785373,0.7002519,0.6902566
0.7920902,0.20222035,0.9854474,0.55058444,0.49303818
0.43519172,0.348479,0.67215866,0.49932027,0.73473287
0.6759465,0.31481892,0.6138248,0.3043725,0.40885264
0.42432582,0.8320161,0.4149648,0.6163063,0.1693002
0.69415784,0.7669615,0.300627,0.60908884,0.63380283
0.6306622,0.6141699,0.4145745,0.5102664,0.42011535
0.8194854,0.79905814,0.19883132,0.4940344,0.21010664
0.7012939,0.66684717,0.36002976,0.45678794,0.53040147
0.73809576,0.7200597,0.1448864,0.50890154,0.5944086
0.6268748,0.80773723,0.19687462,0.5897904,0.23871955
0.61052805,0.50851524,0.58750695,0.3893348,0.17565086
0.30852246,0.8529072,0.7422885,0.62600935,0.3997118
0.754969,0.6391243,0.3786713,0.39035463,0.4196869
0.7960718,0.6649208,0.21927133,0.3503633,0.44414026
0.21615472,0.42181924,0.71769166,0.6206393,0.2931326
0.86890507,0.302391,0.6418996,0.1789211,0.37214142
0.8216449,0.62680626,0.32090956,0.272938,0.52475053
0.54741776,0.9093039,0.663713,0.54282457,0.53523666
0.6159396,0.8253734,0.21703881,0.61199975,0.42680392
0.8262572,0.65447795,0.23251867,0.30748516,0.5712568
0.11226833,0.5018184,0.31280774,0.40371665,0.1562978
0.6308347,0.92421216,0.27901775,0.80018544,0.32431442
0.7983814,0.65103275,0.23660463,0.34356165,0.49543977
0.6562702,0.6931095,0.32163715,0.39503452,0.28661263
0.7941791,0.59853506,0.36586624,0.32889935,0.38286093
0.29399937,0.1295526,0.69088674,0.34324688,0.19514474
0.8103493,0.6294723,0.27901962,0.32177114,0.4405169
0.6467303,0.82396924,0.2622622,0.5609325,0.5211179
0.49558064,0.5643277,0.42460066,0.44237784,0.83935297
0.7837521,0.7062342,0.19471642,0.37167716,0.4926879
0.44116226,0.9129646,0.48442844,0.6018857,0.06822559
0.79957056,0.572713,0.40083027,0.27507725,0.4095505
0.085083514,0.63732296,0.84186924,0.8103366,0.55749846
0.5699991,0.59307766,0.38647115,0.4854864,0.65046793
0.32686698,0.59617305,0.62577045,0.8215935,0.55533683
0.8150534,0.6181636,0.3163846,0.32316774,0.36384755
0.8889102,0.5381586,0.34403163,0.15803537,0.4804001
0.24686483,0.43045023,0.52679324,0.68041134,0.3166427
0.8191199,0.4276352,0.48020458,0.19840848,0.5376441
0.7998699,0.6001351,0.34417808,0.35858566,0.39155045
0.60749596,0.86541796,0.20520097,0.65549,0.31978747
0.66814005,0.5893655,0.3287553,0.45274597,0.76462734
0.49654752,0.44482034,0.731264,0.614625,0.71319354
0.52992934,0.72820914,0.34391418,0.5734526,0.58125156
0.51749104,0.8913691,0.63301426,0.55509734,0.8730008
0.4695248,0.53599536,0.7159793,0.6547809,0.62827927
0.6760138,0.785737,0.29400104,0.5623559,0.67651135
0.3524143,0.37262127,0.62731993,0.5496683,0.55199265
0.61864847,0.4219265,0.50862736,0.44090083,0.03308907
0.6103188,0.78039837,0.28188598,0.608557,0.4855754
0.61669123,0.7025527,0.31169194,0.4723824,0.17708293
0.65998864,0.71962607,0.2637254,0.4779759,0.22435847
0.35615152,0.36023957,0.79988676,0.539165,0.68756515
0.60792327,0.85251665,0.24699065,0.6600718,0.31350985
0.38846585,0.15146661,0.79280853,0.43938854,0.2855888
0.40385538,0.66055655,0.37102532,0.81487393,0.6377564
0.7046094,0.49563625,0.46318606,0.24061176,0.6234406
0.59947735,0.6090716,0.3263734,0.5552,0.69057935
0.6306926,0.92392564,0.26321802,0.77781725,0.33606952
0.26229817,0.3130025,0.59885263,0.39289805,0.11074445
0.48650342,0.68271196,0.381765,0.6518227,0.5125242
0.4547015,0.59301007,0.54094964,0.57650805,0.5260878
0.6345721,0.24697408,0.71509516,0.31309253,0.48305756
0.92626727,0.5003651,0.36820102,0.10602525,0.59218127
0.40406966,0.32717046,0.81461644,0.66326237,0.75484943
0.66287684,0.27776903,0.67942244,0.30453098,0.4395171
0.8544815,0.60260266,0.34291998,0.23859677,0.42863518
0.48019075,0.05183348,0.78284276,0.26471597,0.23184776
0.12125525,0.54470253,0.563077,0.56235516,0.95776373
0.46309996,0.33374363,0.67232406,0.45596132,0.7585864
0.78751767,0.46637598,0.44767994,0.20138794,0.35964096
0.52174836,0.7234262,0.36252493,0.63265216,0.53512
0.7810754,0.3629954,0.604497,0.33158666,0.26161796
0.4506085,0.598964,0.5308988,0.81552905,0.08721542
0.49573144,0.91163164,0.19959661,0.7518815,0.28615224
0.8788865,0.55543864,0.28672838,0.16689357,0.5249184
0.35478133,0.6801406,0.40405226,0.88230777,0.70087886
0.6548833,0.67115986,0.3553489,0.34943998,0.23217437
0.7938594,0.56137544,0.43278533,0.34899592,0.18332908
0.8178102,0.6426639,0.24970427,0.3074236,0.46862504
0.51649,0.37474424,0.6293771,0.39772636,0.6251364
0.93451375,0.5342945,0.30854154,0.12538052,0.5710733
0.20610967,0.7784184,0.4996974,0.78179806,0.15345186
0.17672825,0.7064651,0.3809947,0.86997914,0.320904
0.2286813,0.5361949,0.5057938,0.73868734,0.19258583
0.7775415,0.632574,0.29431412,0.39951038,0.50079596
0.43457642,0.84479123,0.43595523,0.66231954,0.14165062
0.20958117,0.65171784,0.45865202,0.7713269,0.33507532
0.77596354,0.57659477,0.31701827,0.29058307,0.63860196
0.46458137,0.33448708,0.6867169,0.47974533,0.77146375
0.51812,0.5865794,0.45789152,0.4032391,0.6060121
0.17157096,0.6494393,0.50897604,0.6105913,0.4819718
0.78457373,0.6952801,0.21979007,0.40329576,0.43827158
0.43816146,0.37086648,0.6024163,0.42634743,0.84909964
0.8632482,0.5723231,0.32825726,0.20062101,0.47944164
0.8473195,0.66717273,0.17005387,0.23162585,0.4807455
0.690505,0.23345587,0.7898458,0.2760412,0.5526525
0.68165356,0.81183624,0.24975663,0.6218281,0.68634665
0.58746207,0.9327245,0.3346678,0.5386198,0.17076728
0.5691776,0.3477315,0.6385076,0.41875088,0.34431762
0.27527565,0.28410918,0.61057425,0.5930013,0.61978424
0.18031842,0.7555818,0.32554924,0.75105417,0.2829485
0.8299107,0.5585119,0.33241075,0.22087538,0.54886276
0.52748567,0.63402534,0.5583897,0.40194124,0.82690173
0.16577205,0.6190338,0.56866246,0.66814345,0.53865135
0.265797,0.6951939,0.44209674,0.8207385,0.41107678
0.51458573,0.5658698,0.5290257,0.455494,0.60719717
0.71865046,0.559572,0.4199782,0.36270094,0.61428964
0.30164173,0.9150929,0.38992655,0.4806967,0.902177
0.16617492,0.5887345,0.58653784,0.6250918,0.5022629
0.7292373,0.5671767,0.40277413,0.40552205,0.56343186
0.43503815,0.6945166,0.3268786,0.8463774,0.57170737
0.85155225,0.4956291,0.47315854,0.13616973,0.3785314
0.8075291,0.58504504,0.27712974,0.2788893,0.55500156
0.45749274,0.28148472,0.7678771,0.57581913,0.5985217
0.72813445,0.5347964,0.43193558,0.2793582,0.6018738
0.7077791,0.32012665,0.6802616,0.24444416,0.73067856
0.0,0.6113995,0.6202929,0.8833857,0.19326228
0.5751848,0.5696938,0.5481479,0.45741212,0.73383904
0.86242706,0.6557373,0.23190051,0.2852487,0.38714102
0.58527505,0.67901564,0.39390534,0.5460856,0.3305593
0.7480378,0.5982259,0.28436995,0.31695777,0.6073326
0.6717044,0.72024477,0.2490572,0.45150527,0.27064455
0.4093034,0.855963,0.49934614,0.6323377,0.13140509
0.51205647,0.82248217,0.23670056,0.8234102,0.4473329
0.42936766,0.83877885,0.4418797,0.64169407,0.17129529
0.75313044,0.7252611,0.17711535,0.5028372,0.53878903
0.3091262,0.41796005,0.45063895,0.6636509,0.20129782
0.52309483,0.5547455,0.51645744,0.45614803,0.67620635
0.2984954,0.55562735,0.6877426,0.8369626,0.36379448
0.35823935,0.36957073,0.6016791,0.52708226,0.58469796
0.3967147,0.6393642,0.62622964,0.8411133,0.66906995
0.6885383,0.71739817,0.28019398,0.41010934,0.32873034
0.66527504,0.71835715,0.27155575,0.47849813,0.2655658
0.6860278,0.16215056,0.7793263,0.19711655,0.52162784
0.4034052,0.32935864,0.8099594,0.67346627,0.7294874
0.38442004,0.06439838,0.9293265,0.42837387,0.24080025
0.44680324,0.57080585,0.53559965,0.7609012,0.8566779
0.7718384,0.7071591,0.19817308,0.42775512,0.456782
0.5101098,0.16245309,0.61246806,0.20142564,0.5980678
0.5020918,0.5290657,0.6358482,0.60600275,0.72867864
0.50951093,0.742051,0.49986807,0.45016035,0.8458389
0.67753774,0.6088964,0.34454465,0.4832085,0.5869599
0.66788775,0.63387406,0.34594625,0.50875574,0.5050379
0.31407672,0.5778722,0.6650682,0.8344469,0.50393784
0.25742912,0.47048274,0.69597745,0.6056552,0.47939643
0.33346796,0.815441,0.36147434,0.7318361,0.35037524
0.5925241,0.57375824,0.51114285,0.41504806,0.74907255
0.25600463,0.8531747,0.4966951,0.20319709,0.1329855
0.34340143,0.78441924,0.48881894,0.4124635,0.49590796
0.43619272,0.79477715,0.5277141,0.56081855,0.8681123
0.5919486,0.5739087,0.4971445,0.4397533,0.7360134
0.7706164,0.6262001,0.3235548,0.37586406,0.5046116
0.45590636,0.30029988,0.7074255,0.38774657,0.773678
0.20081219,0.45539442,0.5819388,0.61653495,0.32295
0.73762834,0.4626984,0.44744188,0.41354436,0.26099238
0.32016528,0.44955862,0.5170668,0.5223043,0.21902564
0.7867572,0.6022434,0.44058064,0.38754648,0.4496889
0.83339334,0.6953826,0.24533409,0.33083564,0.34052327
0.44304705,0.66684926,0.46425858,0.63914204,0.59662646
0.85809106,0.48302007,0.50601125,0.14720425,0.40112817
0.4849984,0.22953713,0.83825535,0.6091986,0.6741959
0.69995946,0.8072248,0.19778171,0.54206336,0.590371
0.70414513,0.14150003,0.7749591,0.16638646,0.61625934
0.7598672,0.16076314,0.8092276,0.081389815,0.4885168
0.407776,0.35942093,0.619565,0.44198307,0.7005233
0.49720585,0.14563093,0.6811392,0.096903175,0.5390949
0.4001153,0.8687767,0.4962771,0.5492395,0.17229337
0.65439284,0.563229,0.5122191,0.32000226,0.53727967
0.19421995,0.6251428,0.50142187,0.7209654,0.33973637
0.61247563,0.5577079,0.4723294,0.33395195,0.7618832
0.54435647,0.5570665,0.438403,0.4301516,0.74325633
0.78079265,0.5242957,0.4260816,0.31347424,0.25920033
0.6540046,0.15830886,0.8567599,0.1823996,0.5038356
0.25887376,0.2671461,0.6637196,0.3923968,0.09399173
0.7411423,0.5929752,0.3277641,0.33477384,0.5984565
0.4460296,0.31720817,0.5989823,0.4492404,0.7595482
0.611341,0.84735847,0.23907739,0.6256082,0.31806165
0.4302879,0.8855189,0.5133507,0.5740076,0.12598142
0.8128226,0.6280285,0.3102507,0.30580178,0.52445483
0.5236732,0.8359314,0.24083024,0.763806,0.4537497
0.31205457,0.9662412,0.52337974,0.8378824,0.8140421
0.81823736,0.584516,0.26719248,0.25056845,0.60981894
0.85225177,0.37383932,0.5927475,0.08954167,0.5269643
0.7547879,0.6236339,0.34821457,0.3845597,0.49574864
0.5410345,0.68427163,0.34069553,0.6047497,0.45031372
0.8741747,0.4850483,0.5171406,0.09415257,0.38100758
0.8160918,0.49927828,0.37692752,0.13764775,0.3641646
0.3399943,0.6821901,0.43918127,0.64725924,0.45297852
0.37382483,0.33436972,0.554525,0.31288105,0.21834001
0.45646548,0.34100205,0.69236606,0.469345,0.8041149
