GoogleNet_2d1,GoogleNet_2d2,GoogleNet_3d1,GoogleNet_3d2,GoogleNet_3d3
0.4168689,0.51833767,0.7089773,0.57541573,0.49937013
0.26885802,0.24599883,0.7741324,0.6579932,0.21181235
0.50980014,0.5008301,0.53836846,0.44119558,0.46075243
0.5120995,0.50364345,0.5405705,0.44407222,0.4203911
0.7651584,0.7266098,0.53221506,0.59444195,0.8954878
0.4464909,0.41271624,0.35517555,0.46928656,0.3559836
0.5482507,0.23420411,0.41646978,0.8407448,0.3760864
0.60309416,0.23368263,0.31849748,0.6925231,0.37737232
0.85127807,0.28072202,0.31018293,0.86696446,0.45964924
0.5062559,0.491068,0.55526906,0.4304842,0.47612002
0.6576686,0.5888887,0.3617845,0.41595858,0.6415236
0.41367704,0.5424607,0.7322774,0.7685855,0.6814762
0.41433948,0.74475455,0.7214268,0.4695697,0.5440785
0.511255,0.49021533,0.5622083,0.5798795,0.55989563
0.33809513,0.7778473,0.56811607,0.6671119,0.7744337
0.3380199,0.35993785,0.5766275,0.74220425,0.42041636
0.3409704,0.6160119,0.5381307,0.2802413,0.3529152
0.3241663,0.5057564,0.46543682,0.86300665,0.5999502
0.51928264,0.8661272,0.5554423,0.54122454,0.7624448
0.050551802,0.45782912,0.7244442,0.8403268,0.44820163
0.36376706,0.55555755,0.39103162,0.23794788,0.34977382
0.5808005,0.2664033,0.41860074,0.7155425,0.37829432
0.5898448,0.4691743,0.5224532,0.66106766,0.37586084
0.5641078,0.4926745,0.58734965,0.4289823,0.3766947
0.44880345,0.6863003,0.8317759,0.44025362,0.5614995
0.46137482,0.48260522,0.24207431,0.60840213,0.4007621
0.4639294,0.94897014,0.8987161,0.6113926,0.6992883
0.6498232,0.56749344,0.40884033,0.46609512,0.8097789
0.5873535,0.4322575,0.4638033,0.65890574,0.588735
0.8494886,0.6026511,0.92009044,0.4779585,0.45178857
0.5953216,0.245897,0.63559747,0.3375135,0.10235864
0.61438984,0.8791784,0.5773417,0.3065868,0.7488165
0.67201763,0.7207999,0.44482768,0.5129065,0.8542755
0.6410202,0.096705675,0.31472716,0.85877573,0.3585916
0.6457959,0.7340332,0.71302485,0.31547058,0.6125884
0.48204383,0.16580969,0.4306004,0.25859725,0.2808401
0.49136508,0.25702256,0.456502,0.614062,0.17914626
0.8298059,0.4918704,0.30905938,0.13921615,0.30762652
0.818213,0.68151176,0.46876165,0.17482156,0.6780077
0.49646407,0.3823037,0.42059192,0.44249576,0.3739975
0.7543724,0.34977335,0.40173987,0.72436273,0.7553207
0.26510203,0.15633667,0.9122646,0.5098854,0.3569801
0.91432977,0.49778944,0.21680686,0.17448017,0.5355867
0.8077647,0.12997761,0.50420266,0.3987146,0.018451959
0.38180807,0.47908527,0.56791794,0.34731185,0.33514565
0.5950969,0.5092366,0.19012964,0.49223453,0.81139886
0.57612556,0.21503776,0.3376487,0.77947664,0.32676372
0.6038309,0.4373182,0.300437,0.067519784,0.55704385
0.48633465,0.3391943,0.35148436,0.48502952,0.31794515
0.23195869,0.70438313,0.60385126,0.048033983,0.5841277
0.69907457,0.04169023,0.05723527,0.37576967,0.37766355
0.2269825,0.39698955,0.5788582,0.3074243,0.19578311
0.51084,0.8437998,0.5630434,0.5063481,0.8061956
0.3783813,0.6094044,0.86626804,0.64030504,0.48818466
0.39784265,0.8051262,0.39563966,0.031387925,0.4109449
0.81237376,0.31489214,0.15816885,0.2681325,0.42908913
0.2215642,0.7084695,0.8792901,0.5680201,0.59447896
0.22743157,0.24194232,0.60813093,0.23025334,0.19518295
0.6741668,0.631126,0.4285088,0.38952783,0.7240562
0.5048581,0.42586696,0.4795228,0.6315445,0.3367169
0.46341753,0.75824,0.53630054,0.3005041,0.25670612
0.576404,0.6321255,0.47268224,0.49760783,0.7117952
0.8626677,0.40712303,0.09526509,0.51702005,0.5901998
0.5168457,0.3062088,0.39796007,0.38846356,0.30565602
0.46014708,0.2541349,0.52849144,0.5779558,0.16673684
0.70384073,0.16283447,0.619027,0.81212366,0.23476958
0.24724731,0.38893688,0.35407713,0.24832907,0.12645802
0.35146803,0.6311341,0.4955126,0.26926267,0.38866848
0.68358517,0.7887323,0.89654696,0.51115555,0.5510257
0.4573081,0.62532765,0.4832672,0.29968563,0.2963279
0.3943647,0.34852415,0.55888265,0.4692019,0.24399841
0.39178902,0.20221096,0.294874,0.613076,0.33979332
0.5059933,0.6574169,0.83563715,0.52558166,0.63018787
0.4916321,0.4795055,0.5746812,0.6252051,0.5201969
0.79574066,0.40954956,0.46291208,0.7933153,0.78722405
0.5380878,0.5800661,0.31484103,0.36293745,0.5064532
0.49656639,0.8488729,0.6027614,0.56242937,0.78790194
0.2806455,0.55905354,0.6560251,0.65808594,0.53197485
0.5304589,0.37093782,0.5673154,0.54998785,0.44327757
0.59184164,0.78494215,0.5676275,0.23927596,0.21590677
0.59521514,0.29926276,0.48202187,0.454396,0.39217904
0.44415158,0.5447389,0.4986839,0.6760811,0.6793202
0.08547911,0.35247147,0.76224226,0.26945615,0.20051211
0.64673805,0.47959298,0.27063656,0.36264217,0.63033056
0.49123228,0.42434555,0.49476466,0.6146048,0.29736
0.56572974,0.07835993,0.47644353,0.6293278,0.5432024
0.70503664,0.663737,0.69136477,0.4770249,0.858376
0.30671632,0.4976331,0.52197564,0.7345971,0.57412595
0.862966,0.48776868,0.083430946,0.59873277,0.6771319
0.6427836,0.3098182,0.30353713,0.45711058,0.3042974
0.42503384,0.7812245,0.53208995,0.2236278,0.42747593
0.32786533,0.5423414,0.76580507,0.5567337,0.47942877
0.60858285,0.5852179,0.4432722,0.35751253,0.41373783
0.30284846,0.58215857,0.6200467,0.64166266,0.56318367
0.33655334,0.2116603,0.423388,0.4441924,0.08883858
0.6630035,0.5363998,0.3181973,0.54301673,0.80294955
0.7653756,0.62594044,0.47495684,0.27216488,0.7707374
0.24533036,0.76806533,0.19170502,0.5571697,0.5250722
0.60138446,0.693632,0.58776593,0.26080674,0.63815176
0.95449674,0.41180965,0.3182971,0.21063182,0.45489103
0.5812346,0.62295413,0.3743087,0.14005834,0.49113885
0.49385232,0.6312788,0.6327445,0.39028198,0.5690575
0.59008217,0.07824671,0.20862764,0.42370954,0.24038264
0.29453778,0.5219253,0.5123804,0.9032545,0.59018505
0.097747415,0.6301619,0.51014376,0.8330574,0.71194667
0.56168014,0.44638872,0.46123052,0.48496968,0.46699077
0.67054784,0.17686036,0.20627174,0.71000266,0.3168521
0.7042183,0.36556143,0.22202966,0.3433649,0.5165107
0.16922718,0.69754195,0.6087263,0.8089055,0.67562747
0.20611826,0.15979344,0.51249826,0.8216207,0.14154986
0.05094132,0.48424232,0.8470416,0.75675225,0.52398115
0.7079464,0.22019792,0.14986259,0.5647764,0.46542004
0.70167756,0.6156187,0.40756598,0.24377438,0.83017194
0.47309372,0.2956981,0.33730888,0.32222044,0.25692698
0.47339344,0.51130766,0.57650363,0.51761043,0.5841763
0.39864,0.76391023,0.508413,0.31159455,0.5141589
0.8416718,0.4024851,0.07005015,0.5304338,0.53466684
0.30325228,0.37734511,0.4843213,0.5759662,0.0031821132
0.67083997,0.6727604,0.67859256,0.44487187,0.68407154
0.58489394,0.7349491,0.71629363,0.36716253,0.7255585
0.47600824,0.29362765,0.33160216,0.3261801,0.2984839
0.41135818,0.80407274,0.49073678,0.65184945,0.97318065
0.41231284,0.29903632,0.54548067,0.65631485,0.32360458
0.7370682,0.40648225,0.53319997,0.72975206,0.78569555
0.38250265,0.23882672,0.4161216,0.49900573,0.23554915
0.5782491,0.8089013,0.4370817,0.3167905,0.56518495
0.40290844,0.5531158,0.6817608,0.7219406,0.7027312
0.49589214,0.36068293,0.22233772,0.40110496,0.38000455
0.2634869,0.57460403,0.71103835,0.6803967,0.60838914
0.75866306,0.58255124,0.5031322,0.45093024,0.6680581
0.49266475,0.8174075,0.39453954,0.10039446,0.5484289
0.46197394,0.055781513,0.47336957,0.61069554,0.45284972
0.73102194,0.76138115,0.42818123,0.5991559,0.81725705
0.38920182,0.6814393,0.69827104,0.5273527,0.6090152
0.38185182,0.73846465,0.6755559,0.5842334,0.68708545
0.63123935,0.25183246,0.12503114,0.42938825,0.22745103
0.37127322,0.36338246,0.69126064,0.5594284,0.2914074
0.5462805,0.40278026,0.15412503,0.8158122,0.43639418
0.43606862,0.48789686,0.2474918,0.53002876,0.40368617
0.47848418,0.7218447,0.5564428,0.5551329,0.6384696
0.23613495,0.20140803,0.4500085,0.2589547,0.088452935
0.454683,0.5895773,0.75542444,0.57466936,0.59925693
0.18913111,0.5853351,0.7678381,0.6424624,0.556538
0.41162652,0.34377083,0.5876385,0.40032637,0.20572484
0.6480862,0.37294567,0.30782455,0.5912389,0.5207987
0.22521669,0.47865096,0.66046834,0.47775045,0.18230608
0.50909823,0.58882207,0.6572276,0.4706837,0.7621547
0.534967,0.14858833,0.6964147,0.46628237,0.17063579
0.38098186,0.54899496,0.6732487,0.40198386,0.41962934
0.5660131,0.33096647,0.49572134,0.67749965,0.44129708
0.6508601,0.54132617,0.39706725,0.56613237,0.72621214
0.7180211,0.6787261,0.63292533,0.43166143,0.8660972
0.82037807,0.48078454,0.34100538,0.22395617,0.2409659
0.6608137,0.15667197,0.34518468,0.942065,0.48077017
0.6613861,0.35675684,0.3076235,0.6514488,0.51412684
0.6513848,0.26157817,0.20083284,0.43691742,0.13461283
0.5442238,0.5925039,0.43369836,0.214158,0.4849988
0.45413196,0.6450271,0.7859961,0.50194824,0.5079765
0.5194064,0.26129818,0.3034832,0.590116,0.3982255
0.507952,0.23758668,0.45822307,0.6528709,0.24108383
0.5949634,0.34746087,0.4030406,0.53456527,0.38770247
0.5307412,0.2982949,0.34131783,0.6401648,0.3641781
0.48147163,0.46002194,0.52200717,0.6678371,0.512493
0.31789517,0.737087,0.8410474,0.4838656,0.4264857
0.66793525,0.59639245,0.3031364,0.29716003,0.5366092
0.74285513,0.48514664,0.23186484,0.5814748,0.66750056
0.5724692,0.23960277,0.88537514,0.40903375,0.22574484
0.8674645,0.409913,0.08694053,0.53211826,0.621809
0.5608701,0.4708184,0.5554107,0.38063684,0.38199806
0.6115422,0.013324857,0.38044658,0.6823103,0.8488166
0.552456,0.64930105,0.6421099,0.3982733,0.70939124
0.27054113,0.11294451,0.56392187,0.2649723,0.118120134
0.5959575,0.69186884,0.5647795,0.24609649,0.6192883
0.7102128,0.48409608,0.31951058,0.5625193,0.70665354
0.4722948,0.6716366,0.82701063,0.47773173,0.47933817
0.38324445,0.3300948,0.5522392,0.5607551,0.2452392
0.7163621,0.7435045,0.4824474,0.5747472,0.74864817
0.44848034,0.19220042,0.25819972,0.4799935,0.24153075
0.21206814,0.40142137,0.8035048,0.54656285,0.33193016
0.6499746,0.43939772,0.22929409,0.49742967,0.5349031
0.7355165,0.6503951,0.37862325,0.26591823,0.71224004
0.42663622,0.64455855,0.0,0.50785375,0.51975954
0.7973183,0.6368171,0.5563966,0.14258584,0.6977175
0.32062578,0.49107507,0.55430144,0.7433604,0.57804966
0.8542297,0.28991926,0.15196142,0.73426497,0.64640284
0.87298477,0.5189092,0.31320643,0.5946255,0.8968766
0.7436473,0.35920936,0.42988217,0.7165102,0.7833752
0.8257203,0.40744844,0.100379944,0.47741118,0.5236806
0.42658177,0.6468278,0.43670636,0.8543477,0.81971145
0.47182393,0.03147769,0.26470745,0.7040904,0.35605842
0.33739206,0.6303209,0.6539991,0.14493817,0.30874467
0.37055975,0.3702426,0.68495154,0.5399563,0.30079243
0.3214696,0.24052602,0.57134616,0.6875011,0.11576244
0.5479237,0.44766253,0.31009883,0.31930542,0.40594894
0.34364778,0.6652428,0.781625,0.4224582,0.484847
0.3792101,0.8047001,0.6451608,0.6337225,0.8888143
0.6774423,0.31519055,0.17021307,0.48331517,0.46980658
0.45604348,0.7446716,0.6976413,0.43648395,0.55569744
0.42071453,0.08144316,0.5578152,0.9919225,0.49274296
0.65923077,0.45150685,0.16123638,0.48704654,0.5643796
0.44848922,0.3791283,0.34165016,0.3485027,0.19682848
0.53487223,0.5453142,0.56977993,0.08792049,0.52517974
0.252746,0.35713935,0.778985,0.51753545,0.21605992
0.57363254,0.57612234,0.57070667,0.32593465,0.5080725
0.54184645,0.42453402,0.5443136,0.5882164,0.47392887
0.6886827,0.5597319,0.30976057,0.23005885,0.6109256
0.389754,0.67134035,0.657604,0.4939801,0.6473127
0.59470105,0.25106972,0.3850541,0.75936985,0.382628
0.58397543,0.19554037,0.40598866,0.582961,0.17322364
0.6375457,0.7153232,0.67765594,0.25209087,0.6069897
0.6538536,0.8260859,0.7486984,0.40059924,0.69393855
0.376557,0.4629631,0.6860381,0.36600167,0.2199446
0.5399284,0.562117,0.42630142,0.307163,0.48141435
0.6920733,0.72763133,0.34671825,0.17428255,0.64958435
0.59416944,0.29413265,0.27633557,0.6633386,0.3189479
0.54509985,0.58065313,0.42119843,0.2156468,0.454127
0.5229626,0.69822454,0.7489415,0.6248765,0.48231515
0.12827301,0.5856473,0.85174865,0.83080983,0.48125863
0.09469834,0.51099,0.89118505,0.38365465,0.3350187
0.54824966,0.9252902,0.53979725,0.6591023,0.8476717
0.50447184,0.13362518,0.4305272,0.9380089,0.32675487
0.28528386,0.73910934,0.61209077,0.12842667,0.39936513
0.71692115,0.38610703,0.8560626,0.43202502,0.8306855
0.34034693,0.79923725,0.64318866,0.71008456,0.7877018
0.6238258,0.5305797,0.60682386,0.38598645,0.13822237
0.18595475,0.48729765,0.86775374,0.57101524,0.36495388
0.57594794,0.57691264,0.43250817,0.4755732,0.6478329
0.456877,0.70983684,0.77974224,0.40326148,0.5755246
0.53811085,0.4589029,0.4359033,0.07525742,0.28339684
0.38873124,0.33624887,0.57189775,0.52819633,0.24080995
0.32773453,0.5854016,0.7262091,0.41700304,0.45545247
0.5246177,0.6216672,0.6298893,0.44808918,0.7533455
0.14659852,0.6416572,0.6488107,0.87490845,0.52186567
0.57855195,0.5267314,0.44216976,0.4414852,0.5536507
0.34169275,0.6182482,0.49641007,0.3127142,0.12007147
0.3014847,0.05535403,0.05773768,0.63233143,0.58970267
0.6132747,0.6298087,0.30118546,0.20676324,0.52711457
0.4921254,0.26998755,0.3063187,0.3158375,0.14535165
0.7780627,0.4301997,0.4369407,0.6756492,0.72350883
0.44585752,0.7016384,0.78792655,0.43889165,0.54424
0.8327826,0.3527124,0.21748832,0.22419217,0.3948175
0.60858214,0.22009063,0.43577594,0.7592194,0.4139921
0.30207402,0.4755171,0.68985116,0.24701306,0.3928287
0.5455043,0.53808975,0.48972,0.34805834,0.50745547
0.092829764,0.48252285,0.60891914,0.2631174,0.39074364
0.8164289,0.27533537,0.15405944,0.6497072,0.57379043
0.34580126,0.31550783,0.6487278,0.7012805,0.2258645
0.42756236,0.6650562,0.4345289,0.13165715,0.19653314
0.33895594,0.7119882,0.5996016,0.48998052,0.63596356
0.6264273,0.5126317,0.31349874,0.4659505,0.52687323
0.76749766,0.43942297,0.422695,0.39045256,0.4609558
0.71033406,0.8157202,0.42238092,0.33387196,0.8740919
0.70803714,0.48332292,0.3018911,0.5064611,0.6978309
0.32477507,0.3281002,0.61385816,0.49985403,0.1720061
0.2868864,0.5623883,0.6937992,0.64046586,0.51071817
0.44437718,0.33953303,0.19697618,0.48776013,0.2645989
0.4155592,0.3499477,0.60025215,0.42530206,0.21858701
0.55150574,0.18342674,0.32748494,0.83438814,0.2782435
0.7656766,0.22136697,0.41280273,0.81745315,0.60184777
0.7286555,0.25325507,0.7806181,0.7201311,0.27730602
0.46957523,0.5261263,0.6021363,0.4994407,0.50689626
0.29870772,0.55671895,0.69608843,0.73082364,0.57893485
0.77290833,0.80377734,0.36333346,0.33814538,0.8031614
0.70027477,0.81994426,0.40358192,0.35807765,0.8867978
0.4859029,0.5363691,0.6080449,0.5034697,0.55273217
0.51078373,0.0687865,0.31003284,0.49147698,0.10655978
0.49343303,0.6816625,0.5748868,0.2698753,0.47063428
0.2511669,0.46623662,0.5246977,0.25122482,0.28654563
0.7478193,0.49873728,0.3050965,0.628441,0.687094
0.3747835,0.2905639,0.386386,0.4138227,0.14040998
0.62829053,0.7484122,0.49459404,0.530493,0.78401697
0.48873246,0.8173063,0.44775456,0.126658,0.5695262
0.24899012,0.7753025,0.79450643,0.16268876,0.609969
0.07450873,0.7232191,0.4632216,0.99999994,0.3849768
0.2722805,0.64455295,0.6156371,0.81306875,0.48176616
0.6592484,0.4395867,0.74915665,0.6062415,0.6956209
0.42372906,0.72446215,0.50198066,0.6345052,0.7321316
0.41078934,0.26519805,0.5634402,0.71462274,0.20483264
0.5444915,0.40258363,0.5127141,0.8429339,0.4266708
0.49025223,0.78920287,0.5283421,0.22471985,0.7625474
0.39360723,0.21966627,0.31665242,0.62820625,0.31507754
0.87386805,0.51784235,0.29376364,0.61867666,0.89896697
0.48421955,0.03118673,0.3400125,0.7358444,0.54357904
0.37489825,0.60791713,0.5395548,0.24416909,0.392176
0.4290537,0.5230341,0.6745602,0.56463957,0.4335382
0.39520144,0.69007117,0.5843597,0.58328676,0.5930289
0.8685506,0.6613729,0.40925562,0.098885715,0.63915324
0.5720157,0.30755574,0.43434998,0.7069782,0.44113165
0.612641,0.83219606,0.38523802,0.35773954,0.65448093
0.4613525,0.84674513,0.47994232,0.41673124,0.851215
0.95885956,0.67705196,0.14952976,0.31766617,0.53442067
0.57870847,0.21734047,0.12453598,0.2558532,0.629952
0.42702514,0.41713986,0.27782887,0.31477112,0.44459087
0.6890657,0.5670133,0.30683,0.26217103,0.6140229
0.40774417,0.5001989,0.86807144,0.43304828,0.451309
0.4905811,0.22521666,0.41629133,0.64841557,0.19053131
0.55436206,0.24636337,0.5110642,0.49348232,0.49800956
0.7882329,0.612054,0.7128054,0.17863399,0.31599796
0.69393754,0.2967098,0.29773504,0.801316,0.64241767
0.4425564,0.77388,0.23701283,0.3048758,0.5770056
0.482051,0.16424564,0.41042864,0.24549013,0.25301945
0.68857056,0.72504413,0.37085253,0.1788773,0.6306252
0.3034678,0.46803585,0.72602475,0.24887633,0.3465727
0.54453325,0.8411901,0.6818936,0.39724147,0.7737427
0.39766997,0.62613314,0.7657558,0.25533718,0.50225693
0.46563908,0.8041369,0.8022748,0.29685712,0.674173
0.3572685,0.30083477,0.5631386,0.54228276,0.19753537
0.40793467,0.87001526,0.7410333,0.58593154,0.78226984
0.86232764,0.47471568,0.33557758,0.5286399,0.8713339
0.64530087,0.26678798,0.3753606,0.6775807,0.42853308
0.3317606,0.22548011,0.47669125,0.52089834,0.16705206
0.5758479,0.6030408,0.7867584,0.20248896,0.65752643
0.40836954,0.14627671,0.21685487,0.6015394,0.21890947
0.6383437,0.5132273,0.176379,0.32143041,0.7094741
0.5370177,0.10926691,0.31820858,0.52817357,0.27385712
0.3776037,0.7186415,0.65161335,0.6247192,0.71344274
0.935799,0.63102597,0.135055,0.39072207,0.6741365
0.5542657,0.6631825,0.64566594,0.14366767,0.6468625
0.23419622,0.19825694,0.38877738,0.4481467,0.05176547
0.544929,0.70466936,0.7888126,0.44527715,0.7371678
0.25450504,0.63554955,0.8732456,0.46428025,0.65119255
0.8285948,0.45416218,0.12287888,0.43166876,0.58639836
0.5402411,0.7400631,0.58716476,0.36013466,0.58599395
0.5466498,0.8419157,0.6885209,0.36792222,0.7985108
0.71117663,0.77104896,0.4326936,0.59902763,0.7672508
0.29809934,0.5391217,0.64695406,0.6332884,0.49153373
0.52914375,0.5881356,0.39170316,0.29397392,0.4798777
0.46818358,0.57146126,0.77587867,0.62235606,0.6202736
0.666419,0.18766251,0.10491723,0.6569976,0.29671195
0.5999766,0.89474756,0.5893998,0.3414536,0.72906953
0.29846472,0.41536725,0.6839478,0.80448043,0.24106893
0.61466885,0.49419987,0.19399378,0.5113139,0.73178977
0.0,0.47937518,0.44803715,0.9736653,0.55784833
0.6027426,0.46756634,0.14673585,0.4110145,0.30495667
0.37763268,0.24190387,0.7983547,0.36738947,0.18599883
0.8157784,0.76344156,0.49384236,0.35662675,0.89635885
0.24354985,0.69959146,0.48418093,0.339154,0.47100857
0.2739783,0.5612704,0.6639587,0.71086437,0.53538716
0.42782834,0.6937019,0.82344234,0.3962402,0.60397345
0.57284164,0.5209163,0.43831438,0.40681148,0.5078172
0.56455106,0.364153,0.43386427,0.7696384,0.5034337
0.778321,0.3989548,0.5505883,0.7166077,0.689519
0.6409644,0.46210784,0.33384985,0.5235479,0.6224711
0.4883406,0.8158697,0.41427207,0.11980045,0.5534062
0.13922292,0.6639718,0.5770293,0.8730593,0.71695185
0.61085504,0.3088614,0.37067688,0.7990705,0.4817886
0.59411126,0.46903485,0.2792591,0.51870465,0.484595
0.47745287,0.25907457,0.54755175,0.6281799,0.2402499
0.42067266,0.21539822,0.3640341,0.63563,0.19722575
0.6520186,0.33622792,0.2927624,0.68057364,0.55804014
0.14471412,0.24604487,0.6140031,0.9062687,0.42194676
0.4878277,0.77981484,0.5408923,0.2097427,0.7393607
0.7017224,0.7498567,0.512473,0.584753,0.7908795
0.406454,0.30550182,0.5942698,0.6288591,0.26478332
0.36736092,0.24541211,0.3976089,0.48725513,0.15381911
0.6319216,0.34643316,0.25701982,0.72154605,0.6159289
0.6932875,0.41655293,0.28654978,0.6741719,0.77384067
0.41299775,0.34681505,0.6297518,0.42154944,0.21757123
0.5119909,0.4971451,0.7938654,0.19062841,0.39877188
0.3575548,0.67050046,0.5208436,0.60667515,0.6178043
0.70424813,0.21488419,0.12601796,0.55335915,0.44917864
0.28142494,0.64799166,0.47392473,0.7012079,0.80770695
0.74650866,0.53246295,0.22307378,0.5734141,0.79100144
0.57110673,0.3778231,0.46419498,0.57591224,0.4535972
0.63953507,0.586264,0.46411523,0.2785408,0.45659602
0.58750826,0.5701953,0.39876217,0.47106132,0.6481578
0.62483346,0.3589077,0.32786438,0.5913254,0.44582984
0.72047055,0.16876075,0.20866564,0.5149681,0.13022417
0.46800467,0.796969,0.77646893,0.29298735,0.63680744
0.8150901,0.77083164,0.6848199,0.27916437,0.8681793
0.23989943,0.2503822,0.65047103,0.22977248,0.18476862
0.46662292,0.37323523,0.56581146,0.53704876,0.3002298
0.50624305,0.7347282,0.67687505,0.5201338,0.8130661
0.4182919,0.015957683,0.5529379,0.63491684,0.92363465
0.54078215,0.33073437,0.42303044,0.59877944,0.34845918
0.6463257,0.21025124,0.17452323,0.60913783,0.4183985
0.47359037,0.10662058,0.42306268,0.9372673,0.47829515
0.630846,0.645263,0.45743796,0.3735764,0.5752873
0.83083034,0.59130305,0.4493837,0.6232135,0.68307686
0.4843758,0.70991564,0.763268,0.37982655,0.83598185
0.21700174,0.44216442,0.7215685,0.55205363,0.39249304
0.46366954,0.4002382,0.52275336,0.47116047,0.33632922
0.4770677,0.44375047,0.51611215,0.71329796,0.48301777
0.32785046,0.4381045,0.75079143,0.33611107,0.24831194
0.6345838,0.4962276,0.32828504,0.5019587,0.56037045
0.3435796,0.62366164,0.5489547,0.31832576,0.37562484
0.82389176,0.69692063,0.46925673,0.20993716,0.7181604
0.4583163,0.3355915,0.55071807,0.7493007,0.31029913
0.36472842,0.4919286,0.6266799,0.34946787,0.31034017
0.42245573,0.07990131,0.5865735,0.9809966,0.4778183
0.64443403,0.56207746,0.39832005,0.48990214,0.78860503
0.54650676,0.3412093,0.39797556,0.6440722,0.34766603
0.2536652,0.5333097,0.8139895,0.7769426,0.37943095
0.35700586,0.5061202,0.55044,0.427507,0.28842854
0.50648373,0.4392994,0.4445242,0.38035533,0.34600708
0.64163554,0.79317784,0.6784605,0.51983976,0.92953426
0.6193082,0.16672981,0.22874969,0.5378338,0.31464666
0.529498,0.7146144,0.79737973,0.49616724,0.8068337
0.75907075,0.39982772,0.5314506,0.75398433,0.6783558
0.61041856,0.7430916,0.49223468,0.49655676,0.7796792
0.7635627,0.61349845,0.48149475,0.3024817,0.75996923
0.3721093,0.73988605,0.6010996,0.53691125,0.66721207
0.6195541,0.5123285,0.34026653,0.483599,0.531821
0.653287,0.24144074,0.53680193,0.44844598,0.21285465
0.5045687,0.49111006,0.5791264,0.44627708,0.43940976
0.5275678,0.7397258,0.43809116,0.2779702,0.6430074
0.50920373,0.48284012,0.5635594,0.4205904,0.50629544
0.83979607,0.68218255,0.43770567,0.16563654,0.6959418
0.49903476,0.8496488,0.5612851,0.54920053,0.81614786
0.78155535,0.2667064,0.95560324,0.5792452,0.6112399
0.64919376,0.13101637,0.49108854,0.8949008,0.19617999
0.6817275,0.46585143,0.2282851,0.4561516,0.76199305
0.6369847,0.7079334,0.6613462,0.32649443,0.61995894
0.41042542,0.26428863,0.27084416,0.34136903,0.2706476
0.738599,0.6452094,0.41353047,0.24615902,0.7494755
0.40726525,0.8728707,0.8834296,0.29793695,0.6929652
0.5570662,0.227557,0.37033963,0.7867211,0.33367437
0.4361471,0.62247497,0.55659235,0.68145204,0.7282385
0.7289955,0.64484996,0.40149915,0.29929793,0.7505041
0.63803697,0.6784429,0.4015544,0.22043225,0.63292617
0.74089617,0.5115532,0.26128763,0.24358058,0.57088226
0.26064575,0.24060374,0.8067213,0.6427255,0.22146839
0.2198388,0.404406,0.77383375,0.55652636,0.30559793
0.69011486,0.6459454,0.38775685,0.5994614,0.673808
0.30008072,0.3704906,0.6071826,0.69682986,0.35230702
0.3060312,0.61722213,0.71124566,0.37074643,0.5038242
0.5650343,0.34428394,0.4860906,0.53894997,0.38649848
0.52025855,0.19008753,0.4730818,0.7011876,0.12092209
0.436763,0.59405166,0.83794105,0.29477257,0.468064
0.49377623,0.85229695,0.61287916,0.54975647,0.82529116
0.3798444,0.2434425,0.4168315,0.49757823,0.21131226
0.5423991,0.91495574,0.57427317,0.63964874,0.84300226
0.6084327,0.93925226,0.4955823,0.017191261,0.47210032
0.12460843,0.4384064,0.30815965,0.7234264,0.3238344
0.20402011,0.15773368,0.5148762,0.84239995,0.16113958
0.7377558,0.634806,0.4666543,0.35967857,0.69474167
0.467198,0.3998239,0.65117335,0.5499776,0.36090025
0.8781378,0.55419105,0.19307142,0.39544582,0.7353004
0.6938964,0.5664246,0.29083717,0.28336012,0.60860693
0.8177507,0.49056843,0.35806987,0.21423286,0.2974291
0.53429013,0.37802827,0.57512236,0.5262342,0.4311623
0.14672086,0.5660959,0.57290125,0.8680861,0.4825429
0.27669945,0.5318693,0.75813013,0.7097244,0.5853667
0.55057466,0.53111404,0.26482037,0.3754055,0.116267085
0.8259752,0.3988377,0.095982045,0.46589077,0.491899
0.19392496,0.5130777,0.81393844,0.5434176,0.43159485
0.36045253,0.48381215,0.6059047,0.39467275,0.27154645
0.6140227,0.1722073,0.20951521,0.58570427,0.32159805
0.28047353,0.36568177,0.38750508,0.83074564,0.18257049
0.5480209,0.6690654,0.6365047,0.1999265,0.67247593
0.24876395,0.46610487,0.9806552,0.38307425,0.49676085
0.9617848,0.5259468,0.5266812,0.43128127,0.94875205
0.70025426,0.5250453,0.3950315,0.583721,0.47531524
0.69170517,0.24551249,0.21277651,0.76470876,0.3862102
0.51656514,0.1947608,0.51512355,0.7017765,0.1698944
0.13390884,0.32226032,0.27092648,0.89570755,0.52701306
0.24110314,0.59661835,0.7396393,0.83620095,0.6340302
0.47211424,0.66734207,0.83547115,0.45726964,0.47147375
0.6178501,0.20568582,0.30240756,0.5160021,0.18330759
0.34516555,0.264345,0.39157072,0.49611425,0.27708048
0.5675814,0.52101445,0.42220122,0.5264778,0.6619838
0.671772,0.3989992,0.2805731,0.37564757,0.5515496
0.11159289,0.7203967,0.9353217,0.4759416,0.2788524
0.72440815,0.76801705,0.47504994,0.6373192,0.7802548
0.78913236,0.64021873,0.5602961,0.16822392,0.71403587
0.56348515,0.27656984,0.75315535,0.42857128,0.1482678
0.60523105,0.3366013,0.39439532,0.61880785,0.3955649
0.3928751,0.6743255,0.6612418,0.5076654,0.6114585
