img,sky,building,vegetation
22714,0.506,0.087,0.031
22715,0.086,0.02,0.573
22716,0.394,0.237,0.069
22717,0.381,0.287,0.005
22718,0.163,0.001,0.578
22719,0.289,0.335,0.03
22720,0.399,0.167,0.039
22721,0.538,0.016,0.058
22722,0.363,0.065,0.198
22723,0.158,0.007,0.489
22724,0.396,0.052,0.179
22725,0.286,0.237,0.16
22726,0.387,0.085,0.12
22727,0.13675,0,0.33475
22728,0.259,0.321,0.107
22729,0.354,0.139,0.139
22730,0,0.574,0
22731,0.125,0,0.555
22732,0.337,0.095,0.242
22733,0.173,0.015,0.471
22734,0.14,0.26675,0.055
22735,0.165,0.539,0.001
22736,0,0.643,0
22737,0.103,0.042,0.627
22738,0.29,0.016,0.285
22739,0.393,0.141,0.079
22740,0.446,0.15,0.051
22741,0.468,0.079,0.125
22742,0.002,0.009,0.788
22743,0.542,0.064,0
22744,0.464,0.098,0.07
22745,0.271,0.07,0.345
22746,0.537,0.064,0.052
22747,0.004,0.73,0.001
22748,0.459,0.03,0.152
22749,0.254,0.216,0.186
22750,0.353,0,0.317
22751,0.257,0.316,0.117
22752,0.256,0.012,0.466
22753,0.27975,0.14075,0.04025
22754,0.15,0.431,0.031
22755,0.428,0.03,0.188
22756,0.005,0.621,0.00025
22757,0.504,0.023,0.106
22758,0.143,0.521,0
22759,0.572,0.046,0.011
22760,0.409,0.207,0.002
22761,0.239,0.35,0.042
22762,0.329,0.037,0.409
22763,0.486,0.099,0.056
22764,0.084,0,0.647
22765,0.114,0.199,0.25625
22766,0.377,0,0.254
22767,0.01575,0.21625,0.23875
22768,0.407,0.095,0.141
22769,0.338,0.315,0.034
22770,0.302,0.214,0.143
22771,0.577,0.018,0.053
22772,0.325,0.003,0.363
22773,0.342,0.063,0.248
22774,0.506,0.098,0.034
22775,0.335,0.126,0.182
22776,0.228,0.016,0.414
22777,0.598,0.008,0.024
22778,0.278,0.324,0.036
22779,0.191,0.388,0.086
22780,0.469,0.147,0.022
22781,0.182,0.056,0.438
22782,0.171,0.023,0.453
22783,0.537,0.067,0.028
22784,0.351,0.062,0.258
22785,0.305,0.024,0.337
22786,0.317,0.181,0.155
22787,0.026,0.519,0
22788,0.018,0.068,0.541
22789,0.239,0.309,0.083
22790,0.263,0.249,0.125
22791,0.227,0.458,0.02
22792,0.324,0.283,0.007
22793,0.48,0.061,0.069
22794,0.48,0.076,0.108
22795,0.23,0.005,0.29
22796,0.001,0.546,0
22797,0.208,0.253,0.199
22798,0.401,0.254,0
22799,0.52,0.058,0.06
22800,0.003,0.574,0.082
22801,0.389,0.025,0.203
22802,0.411,0.186,0.068
22803,0.455,0.094,0.075
22804,0.283,0.006,0.241
22805,0.028,0.209,0.494
22806,0.45,0.039,0.181
22807,0.365,0.014,0.284
22808,0.298,0.265,0.143
22809,0.402,0.002,0.161
22810,0.193,0.506,0
22811,0.566,0.049,0.013
22812,0.189,0.467,0.004
22813,0.298,0.1765,0.0545
22814,0.212,0.419,0.007
22815,0.316,0.24,0.089
22816,0.476,0.171,0.023
22817,0.36,0.163,0.114
22818,0.148,0.36,0.073
22819,0,0.69875,0
22820,0.353,0.005,0.32
22821,0.361,0.2,0.088
22822,0.268,0,0.339
22823,0.186,0.479,0
22824,0.519,0.133,0.004
22825,0.544,0.002,0.041
22826,0.305,0.104,0.242
22827,0.372,0,0.304
22828,0.561,0.016,0.091
22829,0.294,0.24,0.091
22830,0.477,0.109,0.023
22831,0.112,0.00075,0.4895
22832,0.45,0.009,0.184
22833,0.375,0.043,0.236
22834,0.339,0.212,0.104
22835,0.204,0.199,0.175
22836,0.213,0.061,0.411
22837,0.518,0.03,0.175
22838,0.247,0.292,0.001
22839,0.329,0.119,0.21
22840,0.369,0.211,0.029
22841,0.145,0.028,0.509
22842,0.106,0.53,0.007
22843,0.34,0.224,0.076
22844,0.261,0.159,0.223
22845,0.348,0.167,0.133
22846,0.417,0.068,0.219
22847,0.438,0.031,0.167
22848,0.416,0.016,0.236
22849,0.495,0.047,0.008
22850,0.415,0.116,0.15
22851,0.209,0.341,0.087
22852,0.374,0.127,0.144
22853,0.426,0.205,0.007
22854,0.382,0.183,0.05
22855,0.442,0.027,0.163
22856,0.393,0.019,0.274
22857,0.514,0.017,0.112
22858,0.084,0.614,0
22859,0.366,0.096,0.191
22860,0.409,0.165,0.051
22861,0.063,0.254,0.352
22862,0.439,0.001,0.129
22863,0.434,0.011,0.214
22864,0.332,0.302,0.005
22865,0,0.321,0
22866,0.429,0.199,0.015
22867,0.262,0.214,0.201
22868,0.431,0.003,0.235
22869,0.318,0.01,0.467
22870,0.272,0.396,0.033
22871,0.324,0.28,0.025
22872,0.474,0.143,0.06
22873,0.281,0.054,0.346
22874,0.399,0.26,0.022
22875,0.29,0.105,0.269
22876,0.403,0.122,0.135
22877,0.517,0.045,0.047
22878,0.456,0.012,0.186
22879,0.232,0.388,0.058
22880,0.05425,0.0145,0.44525
22881,0,0.232,0
22882,0.429,0.129,0.09
22883,0.208,0.46,0
22884,0.151,0.568,0
22885,0,0.227,0.003
22886,0,0.57825,0
22887,0.375,0.13,0.125
22888,0.433,0.168,0.053
22889,0.343,0.173,0.133
22890,0.038,0.026,0.652
22891,0.019,0.026,0.628
22892,0.342,0.01,0.316
22893,0.157,0.418,0.006
22894,0.151,0.216,0.231
22895,0.327,0.369,0.004
22896,0.01,0.462,0.09
22897,0.472,0.003,0.167
22898,0.352,0.238,0.036
22899,0.369,0.001,0.299
22900,0.463,0.227,0.006
22901,0.394,0.17,0.089
22902,0.343,0.238,0.064
22903,0.143,0.576,0.005
22904,0.167,0.444,0.014
22905,0.358,0.093,0.192
22906,0.369,0.236,0.102
22907,0,0.793,0
22908,0.20425,0.01425,0.25075
22909,0.012,0.357,0.005
22910,0.197,0.07,0.337
22911,0.366,0.244,0.086
22912,0.272,0.004,0.421
22913,0.491,0.069,0.079
22914,0.514,0.061,0.037
22915,0.352,0.271,0.017
22916,0.368,0.15,0.159
22917,0,0.518,0
22918,0.38,0.158,0.115
22919,0.27,0.378,0.024
22920,0.1675,0.30425,0.04
22921,0.208,0.007,0.58
22922,0.168,0.309,0
22923,0.322,0.087,0.253
22924,0.282,0.265,0.093
22925,0.548,0.01,0.092
22926,0.185,0.475,0.006
22927,0.096,0.037,0.533
22928,0.352,0.024,0.328
22929,0,0.291,0.005
22930,0.393,0.059,0.254
22931,0.161,0.515,0
22932,0.391,0.164,0.097
22933,0.486,0.022,0.108
22934,0.117,0.32,0.266
22935,0.466,0.048,0.126
22936,0.565,0.026,0.04
22937,0.174,0.041,0.406
22938,0.09525,0.0465,0.2665
22939,0.489,0.002,0.112
22940,0.328,0.034,0.263
22941,0.237,0.397,0.034
22942,0.183,0.09,0.423
22943,0.383,0.062,0.233
22944,0.239,0.377,0.016
22945,0.328,0.363,0.018
22946,0.453,0.098,0.081
22947,0.384,0.23,0.045
22948,0.272,0.345,0.048
22949,0.462,0.178,0.007
22950,0.05275,0.02425,0.3915
22951,0.016,0.61,0.016
22952,0.362,0.034,0.126
22953,0.082,0.041,0.552
22954,0.397,0.177,0.067
22955,0.427,0.033,0.179
22956,0.18,0.163,0.413
22957,0.165,0.529,0
22958,0.581,0.035,0.019
22959,0.462,0.019,0.155
22960,0.277,0.119,0.279
22961,0.556,0.061,0.038
22962,0.422,0.152,0.063
22963,0.446,0.079,0.132
22964,0.407,0.148,0.089
22965,0.266,0.445,0
22966,0.152,0.208,0.171
22967,0.457,0.012,0.148
22968,0.545,0.007,0.069
22969,0.491,0.094,0.126
22970,0.444,0.033,0.146
22971,0.342,0.099,0.215
22972,0.153,0,0.53
22973,0.254,0.403,0.005
22974,0.194,0.333,0.14
22975,0.203,0.372,0.067
22976,0.375,0.051,0.204
22977,0.426,0.011,0.269
22978,0.36,0.066,0.419
22979,0.378,0.061,0.298
22980,0.422,0.182,0.035
22981,0.412,0.005,0.231
22982,0.435,0.055,0.153
22983,0.232,0,0.418
22984,0,0.5535,0.09025
22985,0.232,0,0.418
22986,0.235,0.309,0.111
22987,0.4,0.187,0.053
22988,0.452,0.205,0.016
22989,0.232,0,0.446
22990,0.036,0.46225,0.07875
22991,0.471,0.146,0.017
22992,0.202,0.44,0.024
22993,0.546,0.019,0.063
22994,0.269,0,0.413
22995,0.205,0.449,0.006
22996,0,0.471,0.00025
22997,0.244,0.225,0.178
22998,0.355,0.044,0.251
22999,0.53,0.044,0.021
23000,0.503,0.078,0.058
23001,0.283,0.333,0.05
23002,0,0.56175,0.04325
23003,0.199,0,0.611
23004,0,0.79475,0
23005,0.416,0.151,0.072
23006,0.13,0,0.648
23007,0.555,0.113,0.009
23008,0.527,0.136,0.043
23009,0.385,0.034,0.244
23010,0.001,0.629,0.041
23011,0.381,0.12,0.014
23012,0.261,0.279,0.128
23013,0.454,0.02,0.224
23014,0.312,0,0.36
23015,0.183,0.521,0
23016,0.207,0.484,0.011
23017,0.318,0.209,0.036
23018,0.179,0.262,0.327
23019,0.006,0.1065,0.28875
23020,0.049,0.002,0.609
23021,0.055,0.244,0.368
23022,0.45,0.086,0.103
23023,0,0.258,0.003
23024,0.321,0.073,0.328
23025,0.462,0.009,0.171
23026,0.424,0.002,0.216
23027,0.346,0.11,0.191
23028,0.424,0.021,0.234
23029,0.142,0.256,0.261
23030,0.346,0.205,0.128
23031,0,0.79325,0.0005
23032,0,0.589,0
23033,0.246,0.429,0.042
23034,0.383,0.01,0.24
23035,0.514,0.041,0.12
23036,0.377,0.094,0.189
23037,0.424,0.09,0.117
23038,0.159,0.513,0
23039,0.155,0.109,0.366
23040,0.197,0.234,0.161
23041,0.327,0,0.359
23042,0.479,0.066,0.139
23043,0.432,0,0.286
23044,0.382,0.179,0.087
23045,0.278,0.046,0.364
23046,0.0285,0.6495,0.0525
23047,0.291,0.182,0.228
23048,0.433,0.168,0.012
23049,0.244,0.119,0.283
23050,0.355,0.143,0.15
23051,0.543,0.023,0.09
23052,0.494,0.068,0.107
23053,0.274,0.341,0.02
23054,0.251,0.036,0.37
23055,0.409,0.212,0.048
23056,0.279,0.122,0.234
23057,0.434,0.03,0.22
23058,0.417,0.162,0.077
23059,0.092,0.562,0
23060,0.177,0.493,0
23061,0.423,0.215,0.095
23062,0.507,0.018,0.099
23063,0.243,0.045,0.439
23064,0.217,0,0.491
23065,0.225,0.108,0.405
23066,0.136,0.558,0
23067,0.179,0.488,0.003
23068,0.097,0.065,0.503
23069,0.344,0.025,0.246
23070,0.42,0.215,0.006
23071,0.239,0.004,0.419
23072,0,0.768,0.001
23073,0.161,0.545,0
23074,0.326,0.018,0.355
23075,0.226,0.437,0.004
23076,0.398,0.156,0.083
23077,0.494,0.064,0.061
23078,0.317,0.13,0.173
23079,0.213,0.358,0.084
23080,0.0025,0.06,0.42175
23081,0,0.53,0
23082,0.185,0.489,0
23083,0.103,0.03375,0.39675
23084,0.308,0,0.368
23085,0.2,0.166,0.294
23086,0.281,0.359,0.034
23087,0.356,0.318,0.002
23088,0.48,0.026,0.063
23089,0.129,0.404,0.097
23090,0.504,0.003,0.146
23091,0,0.395,0
23092,0.327,0.172,0.147
23093,0.176,0.36,0.07
23094,0.464,0.025,0.164
23095,0.404,0.167,0.029
23096,0.297,0.213,0.131
23097,0,0.764,0
23098,0.49,0.082,0.092
23099,0.375,0.181,0.025
23100,0.064,0.589,0
23101,0.227,0.396,0.082
23102,0.39,0.045,0.215
23103,0.324,0.311,0.024
23104,0.0855,0,0.70725
23105,0.474,0.111,0.038
23106,0.33,0.016,0.321
23107,0,0.572,0.043
23108,0.305,0.268,0.091
23109,0.36125,0.039,0.054
23110,0.417,0.165,0.056
23111,0.326,0.171,0.14
23112,0.233,0.298,0.052
23113,0.264,0.485,0.013
23114,0.374,0.164,0.166
23115,0.068,0.211,0.354
23116,0,0.343,0
23117,0.462,0.041,0.208
23118,0.136,0.357,0.177
23119,0.337,0.256,0.038
23120,0.154,0.235,0.092
23121,0.494,0.043,0.073
23122,0,0,0.692
23123,0.266,0.296,0.029
23124,0.03575,0.049,0.35475
23125,0.312,0.269,0.05
23126,0.561,0.062,0.009
23127,0.48,0.035,0.083
23128,0.08,0.317,0.187
23129,0.155,0.126,0.432
23130,0.267,0.224,0.111
23131,0.384,0.003,0.241
23132,0.02425,0.3645,0.12875
23133,0.414,0.007,0.224
23134,0.186,0.412,0.049
23135,0.373,0.074,0.185
23136,0.344,0.267,0.076
23137,0,0.895,0.005
23138,0.396,0.202,0.057
23139,0.359,0.008,0.284
23140,0.415,0,0.314
23141,0.345,0.001,0.331
23142,0.278,0.047,0.296
23143,0.485,0.029,0.092
23144,0.215,0.371,0.099
23145,0.529,0.008,0.159
23146,0.329,0.321,0.002
23147,0.348,0.002,0.299
23148,0.095,0,0.642
23149,0.339,0.292,0.023
23150,0.435,0.003,0.216
23151,0.11975,0,0.5225
23152,0.58,0.024,0.054
23153,0.55,0.06,0.092
23154,0.031,0.41675,0.09525
23155,0.221,0.089,0.33
23156,0.268,0.322,0.083
23157,0.208,0.003,0.415
23158,0.006,0.181,0.391
23159,0.393,0.217,0.042
23160,0.346,0.121,0.187
23161,0.006,0.001,0.818
23162,0,0.647,0
23163,0.132,0.525,0.001
23164,0.368,0.089,0.214
23165,0.0205,0.001,0.61025
23166,0,0.475,0
23167,0,0.66575,0.01075
23168,0.503,0.046,0.109
23169,0.321,0.077,0.302
23170,0.179,0.481,0.022
23171,0.384,0.228,0.063
23172,0.03,0.106,0.505
23173,0.551,0.052,0.013
23174,0.282,0.33,0.007
23175,0.406,0.122,0.147
23176,0,0.394,0
23177,0.269,0.01,0.324
23178,0.535,0.093,0.016
23179,0.462,0.159,0
23180,0.232,0.421,0.002
23181,0.324,0.033,0.297
23182,0.127,0,0.57
23183,0.535,0.114,0.041
23184,0.158,0.537,0
23185,0.398,0.021,0.231
23186,0.418,0.169,0.054
23187,0.344,0.094,0.233
23188,0.175,0.413,0
23189,0.429,0.133,0.099
23190,0.28,0.153,0.232
23191,0.414,0.278,0
23192,0.169,0.451,0.04
23193,0.484,0.002,0.148
23194,0.287,0.401,0.006
23195,0.463,0.019,0.171
23196,0.44,0.028,0.31225
23197,0.313,0.345,0.004
23198,0.239,0.398,0.015
23199,0.443,0.039,0.146
23200,0.37,0.236,0.043
23201,0.405,0.132,0.087
23202,0.072,0.095,0.459
23203,0.516,0.003,0.093
23204,0.318,0.305,0.057
23205,0.393,0.078,0.181
23206,0.15675,0.149,0.13325
23207,0.43,0.199,0.067
23208,0.01,0.018,0.771
23209,0.348,0.007,0.304
23210,0.23,0.336,0.081
23211,0.418,0.182,0.063
23212,0.218,0.501,0
23213,0.511,0.037,0.074
23214,0.419,0.006,0.212
23215,0.432,0.11,0.038
23216,0.28,0.414,0.006
23217,0.325,0.329,0.001
23218,0.285,0.37,0.014
23219,0.378,0.012,0.27
23220,0.133,0.654,0.007
23221,0.106,0.131,0.397
23222,0.428,0.168,0.028
23223,0.198,0.073,0.354
23224,0.418,0.197,0.059
23225,0.283,0,0.436
23226,0.46,0.184,0.037
23227,0.5,0.093,0
23228,0.397,0.117,0.104
23229,0.366,0.134,0.144
23230,0.271,0.365,0.009
23231,0.185,0.064,0.445
23232,0.017,0,0.674
23233,0.298,0.374,0
23234,0.486,0.089,0.088
23235,0.027,0.165,0.002
23236,0.292,0.321,0.01
23237,0.195,0.426,0.03
23238,0.224,0.36,0.062
23239,0,0.817,0
23240,0.193,0.46,0.007
23241,0,0.219,0.011
23242,0.401,0.145,0.088
23243,0.529,0.041,0.061
23244,0.2,0.49,0
23245,0.249,0.109,0.251
23246,0,0.583,0
23247,0.345,0.17,0.106
23248,0.345,0.18,0.105
23249,0.396,0.121,0.133
23250,0.309,0.163,0.041
23251,0.34,0.009,0.318
23252,0.31,0.158,0.17
23253,0.392,0.075,0.202
23254,0.262,0.174,0.218
23255,0.385,0.278,0.019
23256,0.271,0.414,0
23257,0.397,0.102,0.21
23258,0.397,0.048,0.237
23259,0.184,0.14,0.357
23260,0.413,0.097,0.119
23261,0.085,0.498,0.007
23262,0.134,0.482,0.026
23263,0.267,0.341,0.076
23264,0.159,0.08175,0.3135
23265,0.45,0.092,0.097
23266,0.006,0.422,0
23267,0.466,0.002,0.089
23268,0.326,0.12,0.187
23269,0.29,0.249,0.104
23270,0.402,0.203,0.002
23271,0.125,0.576,0.015
23272,0.509,0.082,0.07
23273,0.289,0.229,0.145
23274,0.136,0.546,0.002
23275,0.464,0.137,0.12
23276,0.392,0.048,0.149
23277,0.387,0.104,0.133
23278,0.318,0.189,0.127
23279,0.406,0.173,0.08
23280,0.238,0.109,0.325
23281,0.417,0.111,0.125
23282,0.376,0.293,0.03
23283,0.43,0.052,0.196
23284,0.278,0.243,0.128
23285,0.486,0.089,0.093
23286,0.356,0.188,0.077
23287,0.458,0.03,0.125
23288,0,0,0.55575
23289,0.343,0.002,0.432
23290,0.361,0.023,0.274
23291,0.209,0.399,0.032
23292,0.305,0.307,0
23293,0.001,0.675,0.034
23294,0.333,0.021,0.269
23295,0.443,0.174,0.008
23296,0,0.53725,0.0485
23297,0.047,0.203,0.465
23298,0.001,0.294,0
23299,0.486,0.218,0.008
23300,0.547,0.065,0.018
23301,0.178,0.405,0.085
23302,0.32,0.407,0.005
23303,0.317,0.278,0.057
23304,0.304,0.346,0.004
23305,0.397,0.223,0.018
23306,0.504,0.011,0.094
23307,0.289,0.046,0.305
23308,0.196,0.306,0.161
23309,0,0.65725,0
23310,0.347,0.328,0.002
23311,0,0.28,0.001
23312,0.322,0.027,0.298
23313,0.36,0.186,0.117
23314,0.499,0.075,0.078
23315,0.058,0,0.669
23316,0.266,0.281,0.09
23317,0.366,0.189,0.104
23318,0.125,0.248,0.332
23319,0.303,0.323,0.011
23320,0.442,0.003,0.203
23321,0.317,0,0.267
23322,0.228,0.444,0.009
23323,0.483,0.025,0.113
23324,0.283,0.258,0.113
23325,0.554,0.022,0.042
23326,0.004,0.023,0.722
23327,0.102,0.519,0.026
23328,0.016,0.005,0.61375
23329,0.498,0.006,0.166
23330,0.408,0.105,0.131
23331,0.316,0.014,0.355
23332,0.464,0.026,0.146
23333,0.386,0.127,0.143
23334,0.33,0.37,0.06
23335,0.274,0.241,0.145
23336,0.14,0,0.519
23337,0.058,0,0.724
23338,0.584,0.034,0.005
23339,0.491,0.04,0.093
23340,0.13475,0.08925,0.407
23341,0.284,0.044,0.286
23342,0.506,0.12,0.001
23343,0.481,0.137,0.009
23344,0.313,0.099,0.216
23345,0.106,0.077,0.383
23346,0.529,0.079,0.044
23347,0.192,0,0.488
23348,0.368,0.008,0.27
23349,0.512,0.075,0.034
23350,0.384,0.135,0.124
23351,0.474,0.075,0.011
23352,0.208,0.172,0.307
23353,0.457,0.122,0.114
23354,0.348,0.108,0.169
23355,0.485,0.063,0.08
23356,0.478,0.045,0.133
23357,0.135,0.529,0
23358,0.393,0.24,0.052
23359,0.089,0.007,0.566
23360,0.299,0,0.393
23361,0.316,0.152,0.189
23362,0.577,0.007,0.018
23363,0.527,0.05,0.07
23364,0.482,0.045,0.135
23365,0.195,0.211,0.196
23366,0.366,0.284,0.03
23367,0.184,0.44,0.003
23368,0.427,0.14,0.058
23369,0.546,0.023,0.035
23370,0.283,0.003,0.466
23371,0.311,0.206,0.087
23372,0.433,0.123,0.089
23373,0.391,0.195,0.064
23374,0.474,0.041,0.035
23375,0.328,0.261,0.034
23376,0.318,0.236,0.082
23377,0.293,0.239,0.021
23378,0.206,0.021,0.48
23379,0.441,0.228,0.018
23380,0.318,0.107,0.223
23381,0.446,0.002,0.184
23382,0.267,0.245,0.152
23383,0.218,0.187,0.233
23384,0.446,0.063,0.147
23385,0.31,0.14,0.208
23386,0.513,0.078,0.072
23387,0.041,0.125,0.453
23388,0.528,0.054,0.103
23389,0.043,0.536,0.123
23390,0.465,0.141,0.065
23391,0.283,0.227,0.065
23392,0.205,0.416,0.063
23393,0.411,0.153,0.105
23394,0.307,0.337,0.023
23395,0.354,0.13,0.173
23396,0.00775,0.5125,0.1345
23397,0.358,0.144,0.143
23398,0.336,0.099,0.276
23399,0,0.676,0
23400,0.372,0.032,0.271
23401,0.317,0.138,0.171
23402,0.291,0.356,0
23403,0.109,0.499,0.007
23404,0.09725,0.312,0.06025
23405,0.436,0.277,0
23406,0.522,0.011,0.105
23407,0.25,0.202,0.065
23408,0.186,0.07,0.388
23409,0.194,0.41,0.042
23410,0.266,0.353,0.037
23411,0.212,0.459,0.001
23412,0.443,0.144,0.032
23413,0,0,0.668
23414,0.332,0.328,0
23415,0.38575,0.01975,0.3995
23416,0.258,0.403,0.003
23417,0.169,0.047,0.472
23418,0.292,0.064,0.258
23419,0.232,0.448,0
23420,0.352,0,0.376
23421,0.256,0.365,0.03
23422,0.406,0.036,0.19
23423,0.318,0.328,0.016
23424,0.361,0.297,0.009
23425,0.021,0.01,0.81
23426,0.119,0.567,0
23427,0.353,0.271,0.042
23428,0.532,0.007,0.052
23429,0.503,0.047,0.07
23430,0.356,0.166,0.129
23431,0.294,0.06,0.28
23432,0.537,0.075,0.041
23433,0.606,0.006,0.01
23434,0.422,0.109,0.112
23435,0.14025,0.02125,0.3025
23436,0.376,0.27,0.001
23437,0.506,0.083,0.039
23438,0.407,0.062,0.147
23439,0.463,0.113,0.103
23440,0.005,0,0.823
23441,0.35,0.2,0.175
23442,0.421,0.119,0.1
23443,0.35,0.22,0.067
23444,0.422,0.285,0
23445,0.366,0.009,0.323
23446,0.488,0.117,0.054
23447,0.124,0.37,0.117
23448,0.436,0.106,0.093
23449,0.394,0.062,0.175
23450,0.479,0.012,0.141
23451,0.352,0.057,0.29
23452,0.441,0.003,0.172
23453,0.26425,0.2295,0.3575
23454,0.2335,0.181,0.13625
23455,0.35,0.241,0.067
23456,0.465,0.111,0.067
23457,0.267,0.156,0.267
23458,0.505,0.001,0.149
23459,0.463,0.086,0.129
23460,0.258,0.065,0.355
23461,0.07725,0.276,0.011
23462,0.032,0,0.685
23463,0,0.401,0
23464,0.395,0.15,0.082
23465,0.092,0.086,0.496
23466,0.494,0.003,0.151
23467,0.28,0.372,0.04
23468,0.43,0.171,0.012
23469,0.502,0.003,0.132
23470,0.325,0.09475,0.11875
23471,0.325,0.179,0.147
23472,0.313,0.312,0.01
23473,0.317,0.241,0.126
23474,0.202,0.073,0.376
23475,0.24,0.115,0.199
23476,0.322,0.204,0.084
23477,0.386,0.214,0.008
23478,0.406,0.008,0.265
23479,0.067,0.061,0.539
23480,0.35,0.281,0.012
23481,0.32,0.154,0.162
23482,0.163,0,0.352
23483,0.141,0.004,0.498
23484,0.457,0.067,0.203
23485,0.267,0.305,0.046
23486,0.094,0.521,0.011
23487,0.319,0.231,0.1
23488,0.336,0.305,0.006
23489,0.495,0.047,0.008
23490,0.484,0.025,0.132
23491,0.503,0.05,0.079
23492,0.328,0.32,0.007
23493,0.467,0.086,0.128
23494,0.178,0.064,0.404
23495,0.177,0.118,0.446
23496,0.5,0.123,0
23497,0.196,0.426,0.018
23498,0.241,0.205,0.245
23499,0.06125,0.46975,0.112
23500,0,0.637,0
23501,0.072,0.106,0.39
23502,0.403,0.17,0.072
23503,0.24,0.128,0.265
23504,0.471,0.014,0.151
23505,0.426,0.203,0
23506,0.024,0.671,0
23507,0.302,0.068,0.308
23508,0.122,0.449,0.067
23509,0.359,0.026,0.215
23510,0.225,0.197,0.212
23511,0.307,0.305,0.039
23512,0.427,0.076,0.155
23513,0.392,0.261,0.031
23514,0.161,0.556,0.002
23515,0.488,0.04,0.151
23516,0.424,0.098,0.102
23517,0.462,0.004,0.207
23518,0.507,0.046,0.102
23519,0.411,0.237,0.004
23520,0.303,0.044,0.347
23521,0.05,0,0.732
23522,0.339,0.098,0.216
23523,0.0005,0.381,0
23524,0.4,0.056,0.186
23525,0.168,0.167,0.318
23526,0.385,0,0.336
23527,0.445,0,0.229
23528,0.413,0.023,0.277
23529,0.269,0.256,0.119
23530,0.224,0.20525,0.01525
23531,0.04025,0.113,0.541
23532,0.456,0.091,0.078
23533,0.211,0,0.417
23534,0.507,0.037,0.089
23535,0.298,0.07,0.258
23536,0.301,0.008,0.385
23537,0.449,0.082,0.105
23538,0.513,0.106,0.04
23539,0.029,0.3625,0.10875
23540,0.334,0.166,0.136
23541,0.19,0.143,0.282
23542,0.205,0.429,0.007
23543,0.468,0.006,0.167
23544,0.049,0.4755,0.00025
23545,0.547,0.001,0.183
23546,0.417,0.012,0.221
23547,0.437,0,0.334
23548,0.46,0.09,0.073
23549,0.01175,0,0.677
23550,0.557,0.043,0.047
23551,0.43,0.203,0.001
23552,0.463,0.181,0.06
23553,0.433,0.049,0.083
23554,0.304,0.378,0.04
23555,0.454,0.065,0.108
23556,0.6,0.013,0.005
23557,0.147,0.017,0.564
23558,0.472,0.017,0.137
23559,0.456,0.119,0.086
23560,0.196,0.307,0.192
23561,0.081,0.582,0.003
23562,0.206,0.063,0.355
23563,0.065,0.231,0.409
23564,0.084,0.19,0.357
23565,0.56,0.038,0.012
23566,0.413,0.001,0.186
23567,0.34,0.206,0.106
23568,0.321,0.053,0.361
23569,0.426,0.263,0.004
23570,0.396,0.25,0.003
23571,0.403,0.121,0.065
23572,0.04,0.0005,0.488
23573,0.27,0,0.577
23574,0.237,0.385,0
23575,0.409,0.077,0.142
23576,0.387,0.03,0.193
23577,0.014,0.018,0.662
23578,0.043,0.056,0.683
23579,0.487,0.031,0.112
23580,0.001,0.637,0.006
23581,0.022,0.149,0.503
23582,0.195,0.377,0.021
23583,0.373,0.183,0.06
23584,0.00025,0.6875,0
23585,0.288,0.347,0.049
23586,0.0565,0.2285,0.22575
23587,0,0.60875,0.007
23588,0.23875,0.017,0.2305
23589,0.482,0.073,0.027
23590,0.063,0.228,0.378
23591,0,0.647,0.093
23592,0.075,0.441,0.16
23593,0.268,0.001,0.538
23594,0.407,0,0.35
23595,0.506,0.016,0.112
23596,0.36,0.116,0.157
23597,0,0.225,0
23598,0.355,0.264,0.011
23599,0.406,0.227,0.019
23600,0.247,0.226,0.163
23601,0.12375,0.2415,0.1565
23602,0.292,0.186,0.132
23603,0.407,0.012,0.272
23604,0.272,0.352,0.004
23605,0.496,0.111,0.096
23606,0.534,0.123,0.006
23607,0.321,0.16,0.161
23608,0.268,0.015,0.374
23609,0.418,0.193,0.033
23610,0.153,0.368,0.161
23611,0.337,0.032,0.308
23612,0.005,0.687,0.016
23613,0.205,0.295,0.142
23614,0.3,0.307,0.033
23615,0.256,0.359,0.08
23616,0.383,0.046,0.215
23617,0.089,0.007,0.515
23618,0.507,0.085,0.042
23619,0.379,0.286,0.011
23620,0.228,0.081,0.371
23621,0.381,0.227,0.066
