pipeline_id,model_type,features,hyperparameters,Time,before_r2,before_mae,before_rmse,after_r2,after_mae,after_rmse,improvement
Pipeline_51,Extra Tree,"['CCL', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'KDG_Walk300', 'SES_Walk300', 'RGD_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'bootstrap': False, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 45}",1.66,0.8579836165708239,1.0634610528491766,2.7488496876144155,0.8590116454854998,1.1034182687422405,2.7388824235713174,1
Pipeline_52,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_2d1', 'VGG16_2d2']","{'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",10.92,0.8605620626928382,1.0920215372078743,2.723781356210314,0.8581477696828077,1.0934274105928465,2.7472605656868403,0
Pipeline_53,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'PLG_Walk300', 'BUS_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_3d1', 'VGG16_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.25,0.7650655064293008,1.8179950342825246,3.5355351619635376,0.8034831998864693,1.279399541338507,3.233565108649415,1
Pipeline_54,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 163, 'num_leaves': 22, 'verbose': -1}",0.31,0.7765670903946427,1.7833120241454459,3.447905376031631,0.7728225408016608,1.886118063662647,3.4766773405097826,0
Pipeline_55,Random Forest,"['Area', 'y', 'Longitude', 'Latitude', 'POI_density', 'building500', 'vegetation500', 'NDWI1000']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",10.04,0.8468186690383729,1.1110755948272235,2.854859156909272,0.8618482869492133,1.114680858447381,2.711189695979172,1
Pipeline_56,Extra Tree,"['CCL', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 21, 'n_estimators': 158}",3.42,0.8565563601588145,1.1257628267555262,2.7626280461512294,0.8570729686605898,1.1191051016877178,2.7576487927667936,1
Pipeline_57,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'BUS_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_2d1', 'ResNet101_2d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.20,0.7770692557050257,1.8218360616457212,3.444028614072953,0.799936417589314,1.29615704037643,3.262614700234492,1
Pipeline_58,LightGBM,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'SES_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MTA_Walk300', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_2d1', 'ResNet101_2d2']","{'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 149, 'num_leaves': 38, 'verbose': -1}",0.31,0.7594002645065826,1.8584236723932395,3.5779094138938268,0.7791386765465016,1.900208385534048,3.428006235035172,1
Pipeline_59,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_3d1', 'ResNet101_3d2', 'ResNet101_3d3']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",2.79,0.8621156565732604,1.0568420639324791,2.7085648974176473,0.8607737129921782,1.1158962605936353,2.7217133821808464,0
Pipeline_60,Random Forest,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'Type_diversity', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",9.51,0.8514979832951168,1.1038098398736071,2.810916493611787,0.8587951237252324,1.1039594021750219,2.740984725338844,1
Pipeline_61,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'BUS_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_3d1', 'ResNet101_3d2', 'ResNet101_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.79,0.7806209183501621,1.8197200609600628,3.416483873618873,0.7996896497135606,1.293894661924722,3.264626211718884,1
Pipeline_62,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'CPO_Walk300', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_3d1', 'ResNet101_3d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.15,0.7918974701653827,1.5455325130156223,3.327518264492525,0.7939164744227876,1.5792603497732989,3.3113371825084403,1
Pipeline_63,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'GoogleNet_2d1', 'GoogleNet_2d2']","{'bootstrap': False, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 45}",0.91,0.8585761344630349,1.1057907340842357,2.7431093462940983,0.8538151966109483,1.1069731769247526,2.788899613060542,0
Pipeline_64,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",29.91,0.8561217800901382,1.1027747843485904,2.766809741254088,0.8554097662285934,1.1072733491867035,2.7736473836899718,0
Pipeline_65,XGBoost,"['Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'RGD_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'GoogleNet_2d1', 'GoogleNet_2d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.21,0.8197343230030226,1.2827220231933194,3.0969792104280938,0.8368076778381262,1.2732719788489641,2.9466708659454297,1
Pipeline_66,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'GoogleNet_2d1', 'GoogleNet_2d2']","{'learning_rate': 0.5, 'max_depth': 4, 'n_estimators': 28, 'num_leaves': 41, 'verbose': -1}",0.19,0.7645368646808979,1.645613119317994,3.5395106983659965,0.752416298250732,1.655361127656997,3.6294665153668317,0
Pipeline_67,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'GoogleNet_3d1', 'GoogleNet_3d2', 'GoogleNet_3d3']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",3.86,0.8604965324210874,1.0627814793202777,2.724421315356381,0.8594904904151114,1.068865494425905,2.73422737444644,0
Pipeline_68,Random Forest,"['Area', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'sky500', 'building500', 'vegetation500', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",15.00,0.858984954477003,1.1090181201576006,2.739141665104939,0.8606360669668665,1.0932970150124657,2.7230584603542325,1
Pipeline_69,Random Forest,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'Type_diversity', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",10.94,0.830406469919549,1.1829845434787245,3.0039064824586723,0.8535115033419124,1.097950745168271,2.79179502554646,1
Pipeline_70,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'GoogleNet_3d1', 'GoogleNet_3d2', 'GoogleNet_3d3']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.24,0.784597785750031,1.5769497587253312,3.3853755221894786,0.784896436009939,1.5845506521022779,3.383027835158083,1
Pipeline_71,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'GoogleNet_3d1', 'GoogleNet_3d2', 'GoogleNet_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.35,0.8393417200396717,1.2731542223413508,2.9237034792301486,0.8205500519111144,1.2908884088114425,3.0899641203623984,0
Pipeline_72,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'AlexNet_2d1', 'AlexNet_2d2']","{'bootstrap': False, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 45}",1.07,0.8592025737051732,1.092370966612758,2.737027280618564,0.8580427670597355,1.0755020235816404,2.748277173609181,0
Pipeline_73,XGBoost,"['Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Class_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'RGD_Walk300', 'CPO_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.71,0.822181879621147,1.2859584496543124,3.075882744031142,0.8281398561787543,1.2430151536594738,3.023913427755337,1
Pipeline_74,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'AlexNet_2d1', 'AlexNet_2d2']","{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 108, 'num_leaves': 38, 'verbose': -1}",0.19,0.7883105290933847,1.5478802136057435,3.3560729838626235,0.7704784775988818,1.9159931098031087,3.494567841243532,0
Pipeline_75,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'bootstrap': False, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 45}",1.05,0.8596170622523908,1.0964067440155787,2.7329955925002887,0.8591956399745428,1.0994912444597924,2.7370946738115736,0
Pipeline_76,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'AlexNet_2d1', 'AlexNet_2d2']","{'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",10.78,0.8611278675321993,1.0810841974327416,2.718249521536384,0.8465412165878883,1.1762585656443498,2.8574434448169046,0
Pipeline_77,XGBoost,"['Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'AlexNet_3d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.35,0.822496506390505,1.2922016948558233,3.073160345695352,0.824179054973976,1.2804560616188114,3.058560482854959,1
Pipeline_78,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.33,0.785821976034329,1.5845114259970214,3.375741802795345,0.7510919967176664,1.8824601658125883,3.6391604043044596,0
Pipeline_79,Random Forest,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_type', 'Class_diversity', 'Type_diversity', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500']","{'min_samples_leaf': 2, 'min_samples_split': 19, 'n_estimators': 124}",11.72,0.8301859975605819,1.1850140531169064,3.0058583943227903,0.8539871558065061,1.1158020790536156,2.787258819903254,1
Pipeline_80,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'VGG16_2d1', 'VGG16_2d2']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",2.69,0.8641454417613844,1.0520891375964005,2.688554690756762,0.857696822302023,1.1215931017359888,2.7516238630616527,0
Pipeline_81,XGBoost,"['Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Class_diversity', 'MAL_Walk300', 'KDG_Walk300', 'RGD_Walk300', 'CPO_Walk300', 'building1000', 'vegetation1000', 'NDBI500']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.24,0.8242602774621084,1.2754751662787858,3.0578539328199943,0.8291415866544479,1.2461866365584462,3.015087724723893,1
Pipeline_82,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'VGG16_2d1', 'VGG16_2d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.35,0.7849633529541558,1.5738512359192545,3.382501578201078,0.7721248415774404,1.9122555854001775,3.4820119708354063,0
Pipeline_83,Extra Tree,"['CCL', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500']","{'bootstrap': True, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 94}",2.24,0.8492914347176352,1.1619162725978915,2.8317227881008913,0.8551777614068425,1.1461862186364613,2.7758717442927123,1
Pipeline_84,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'VGG16_2d1', 'VGG16_2d2']","{'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",7.38,0.8522158675221595,1.0805943067737052,2.804114036293111,0.8441541491481332,1.1299255109713713,2.8795816026316396,0
Pipeline_85,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.77,0.8321817767444832,1.2837162361791918,2.988142657912879,0.8129818836321251,1.2772213881304215,3.1544497047071385,0
Pipeline_86,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 108, 'num_leaves': 38, 'verbose': -1}",0.16,0.7978562641097753,1.5094052836139666,3.279532294990786,0.782886672269882,1.7176741466198957,3.3987953076706976,0
Pipeline_87,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500', 'ResNet101_2d1', 'ResNet101_2d2']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",1.48,0.8679195166224625,1.0487241519719708,2.650947292053472,0.864065876680742,1.0886233951445634,2.6893418699362868,0
Pipeline_88,Random Forest,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_type', 'Class_diversity', 'Type_diversity', 'sky1000', 'building1000', 'vegetation1000', 'NDVI500', 'NDWI500', 'NDBI500']","{'min_samples_leaf': 8, 'min_samples_split': 21, 'n_estimators': 149}",28.11,0.8203123532513432,1.2085042829762642,3.092009919975384,0.8322770120840007,1.1839843684408526,2.9872946654833754,1
